simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius1_source,radius2_source,compactness1,compactness2,mej_dyn,mej_wind,mej_total,phi,costheta,distmean,diststd
7560,63567.4234,1669543796.39,2.8675728,0.43565455,164.299819,24.961167,2.004873,316.43742,1.8504632,1.437392,0.039512362,0.367228,0.0679631,1.8504632,1.437392,1.7327032501862702,1.3459191137612156,11.647063,11.949306,0.21969,0.16633,0.005947,0.032789,0.038735,58.094198,0.420573,735.482469,211.491121
7561,61214.4214,1466244428.18,3.021709,0.88396074,173.131173,50.64722,3.048385,276.36051,2.026134,1.8889655,0.23700795,0.30039197,0.0596988,2.026134,1.8889655,1.9119903905922586,1.7825493694692955,11.316166,11.575553,0.24951,0.22741,0.0,0.0,0.006623,29.975414,0.995659,244.337076,54.309841
7562,62815.9748,1604618641.37,4.5886068,-0.17160786,262.907803,-9.832406,2.3873081,248.45916,1.7538221,1.3412317,-0.11963399,-0.050886404,0.0538918,1.7538221,1.3412317,1.664138664522023,1.2726464845280503,11.728132,11.975196,0.20954,0.15694,0.005487,0.024602,0.030089,71.058424,0.728762,346.913112,113.868018
7563,61416.0553,1483665599.62,2.2772872,0.52343831,130.478945,29.990806,2.4401536,149.96708,2.0066807,1.5886797,0.13534524,-0.30417719,0.0330202,2.0066807,1.5886797,1.9425377372211827,1.5378980171619867,11.228944,11.840837,0.25546,0.1918,0.008561,0.000176,0.008737,35.2625,0.763914,143.645305,36.719793
7564,63402.7349,1655314715.83,6.0336823,-0.098676621,345.704531,-5.653754,0.288088,307.65555,1.7019218,1.5314326,0.15454544,0.13212249,0.0661598,1.7019218,1.5314326,1.5963102208316198,1.4364006101189501,11.794113,11.904375,0.19987,0.17818,0.003507,0.059081,0.062588,35.357463,0.958789,367.108785,191.20027
7565,62064.5123,1539692279.48,2.2202945,-0.60716652,127.213504,-34.788079,2.1504204,234.55798,1.9677081,1.5116601,-0.31878248,-0.20221777,0.0509817,1.9677081,1.5116601,1.8722572008088503,1.438331481890239,11.412561,11.903373,0.24226,0.17844,0.008213,0.008634,0.016847,32.179532,0.547709,331.145376,102.41798
7566,63820.5881,1691417228.83,4.6108253,-0.47476074,264.18083,-27.201787,1.1381807,287.29081,2.1103458,1.281535,-0.39246413,0.099170752,0.0619616,2.1103458,1.281535,1.9872147031296696,1.2067620361436886,11.065186,11.995446,0.26521,0.14856,0.058516,0.014656,0.073171,53.010686,0.419247,532.211131,187.37362
7567,62713.248,1595743045.83,2.1628413,0.71208279,123.921678,40.799339,2.8391775,294.10265,1.3720808,1.2808801,0.20448075,0.34014246,0.0633685,1.3720808,1.2808801,1.290315497581489,1.2045496472027941,11.969071,11.996313,0.1592,0.14828,0.002061,0.048077,0.050138,20.812417,0.95462,230.752807,56.798744
7568,61281.8504,1472070296.24,3.0699539,0.88316436,175.895402,50.60159,2.371729,430.33389,2.0518603,1.6696962,0.41170681,0.15490645,0.0909852,2.0518603,1.6696962,1.880740775980627,1.5304481142502266,11.392276,11.846312,0.24379,0.19078,0.006938,0.000187,0.007125,18.209961,0.718006,538.80682,187.732625
7569,63093.0097,1628554458.58,5.9143851,0.61600955,338.869305,35.294747,2.4483577,369.80669,2.0977309,1.3584101,0.33545747,-0.14769378,0.0788336,2.0977309,1.3584101,1.9444433399518533,1.2591469534382749,11.222884,11.979667,0.25585,0.15521,0.027559,0.022259,0.049818,56.76751,0.769183,423.974247,129.095857
7570,61045.623,1451660242.78,4.9951595,0.99180063,286.201557,56.82599,1.9441941,163.0788,1.6928961,1.5710977,0.39783454,-0.47207534,0.0358337,1.6928961,1.5710977,1.6343320115224986,1.5167471083071022,11.758386,11.855263,0.20525,0.18893,0.003727,0.023497,0.027224,71.736618,0.364781,270.745166,77.478794
7571,62028.3503,1536567887.91,1.1886771,0.51908641,68.106181,29.74146,2.036175,164.3111,1.2988594,1.1298707,0.4849219,-0.04078098,0.0360975,1.2988594,1.1298707,1.2536073009602544,1.0905061461318086,11.981646,12.023107,0.15451,0.13394,0.001995,0.036935,0.03893,59.623563,0.448761,210.224364,64.427728
7572,61941.1797,1529036345.87,0.059777227,-0.81511778,3.424983,-46.702809,2.4669258,349.52185,1.7556278,1.5028592,-0.38573638,0.060726743,0.0747196,1.7556278,1.5028592,1.6335681954078956,1.3983732721116364,11.759212,11.925495,0.20514,0.17316,0.003928,0.044232,0.04816,29.991579,0.780915,578.644352,302.049657
7573,64431.8795,1744232807.21,0.5980479,0.05558265,34.265621,3.184651,2.5885453,301.01314,1.4594834,1.1853878,0.23807324,0.25086439,0.064793,1.4594834,1.1853878,1.3706733526697632,1.1132565605335658,11.937441,12.018398,0.16956,0.13679,0.002693,0.031044,0.033737,36.729346,0.850928,582.322876,203.452594
7574,61853.4481,1521456329.74,1.856932,1.0383319,106.394366,59.492036,2.6178493,402.7379,1.6098934,1.5340244,0.19409937,0.15165496,0.0854676,1.6098934,1.5340244,1.483133499290083,1.4132382779930461,11.878108,11.917188,0.18439,0.17512,0.002877,0.037537,0.040413,27.202644,0.865953,398.241704,113.220706
7575,63368.5169,1652358277.2,4.712286,0.42749221,269.9941,24.493499,0.94444714,258.78589,1.9971565,1.563808,0.28768161,-0.13155107,0.0560463,1.9971565,1.563808,1.891163765452784,1.4808138599680032,11.368339,11.879779,0.24566,0.18407,0.007968,0.001972,0.00994,56.045616,0.586191,597.860758,264.466466
7576,61899.9884,1525477418.73,0.19509018,-1.0240075,11.177844,-58.671308,0.59320798,386.30003,1.9558903,1.8191417,0.4329153,0.33318847,0.0821631,1.9558903,1.8191417,1.8073895964725728,1.6810236152249591,11.535427,11.71023,0.23138,0.21199,0.00513,0.000327,0.005456,29.240805,0.829152,367.636629,95.783484
7577,61278.1617,1471751588.37,4.0165319,-0.60842274,230.130326,-34.860055,0.18291652,392.78823,1.8612275,1.633617,0.34349027,0.21328884,0.083469,1.8612275,1.633617,1.7178409590251345,1.507765275314148,11.666103,11.862067,0.21745,0.1877,0.004443,0.015247,0.01969,49.278016,0.983317,373.629656,109.218557
7578,61220.0234,1466728435.58,4.0473654,-0.97617722,231.896956,-55.930835,2.6006804,336.79499,2.1206105,1.8676889,-0.17396837,0.49528039,0.0721275,2.1206105,1.8676889,1.977946261645449,1.7420399821993247,11.104332,11.634368,0.26304,0.22111,0.0,0.0,0.007548,65.368085,0.857239,367.374703,85.601483
7579,64241.5068,1727784609.37,4.2908804,0.26327141,245.849337,15.084341,2.1103948,430.59633,1.9764582,1.6834465,0.093757242,0.37010652,0.0910375,1.9764582,1.6834465,1.8115401729182967,1.5429777182784346,11.528367,11.835755,0.23205,0.19251,0.005503,0.002613,0.008116,45.984605,0.513792,569.93206,189.004049
7580,61337.9414,1476916553.53,6.0647611,-1.2503713,347.485215,-71.640998,0.20047367,314.76358,1.3704906,1.1593759,-0.25807509,-0.36522621,0.0676197,1.3704906,1.1593759,1.2836879484610282,1.0859446030247548,11.971394,12.024158,0.15835,0.13337,0.002165,0.060568,0.062732,50.609108,0.979972,272.678416,81.165343
7581,63910.0097,1699143259.33,3.0090272,-0.19802673,172.404559,-11.346096,2.2254083,307.37331,1.7554893,1.1812931,0.13886616,-0.20933083,0.0661018,1.7554893,1.1812931,1.6466432468649268,1.1080490810642563,11.746096,12.019505,0.20702,0.13614,0.009874,0.062692,0.072566,73.088016,0.608851,428.637746,130.571519
7582,62902.4989,1612094318.84,4.175287,-1.1459882,239.226323,-65.660287,1.0709803,269.46992,1.4648103,1.4403781,0.34063631,-0.32803285,0.0582689,1.4648103,1.4403781,1.384157035164043,1.3610700856016766,11.930677,11.941363,0.17133,0.16832,0.002479,0.047171,0.04965,34.152191,0.479264,509.294104,180.245436
7583,62512.2378,1578375763.72,1.210911,0.74821364,69.38009,42.869484,1.121795,126.37134,1.1379929,1.1163501,0.23229787,0.46582839,0.0279288,1.1379929,1.1163501,1.1070736625986772,1.086018896909989,12.019664,12.024144,0.13601,0.13338,0.001548,0.045138,0.046686,62.845242,0.434066,161.127654,47.204881
7584,64489.5231,1749213210.81,4.3771395,1.0511422,250.79162,60.226012,1.0549104,341.14429,2.0453405,1.5204594,-0.37901855,-0.030971428,0.0730143,2.0453405,1.5204594,1.9061633650680123,1.416998297522242,11.331626,11.91541,0.24841,0.17561,0.010169,0.005873,0.016042,56.208587,0.493306,599.570727,218.379503
7585,64118.572,1717163041.03,2.8479959,-0.6350984,163.178145,-36.388458,2.6129564,383.85165,1.9419879,1.2204407,-0.31696489,0.21317908,0.0816697,1.9419879,1.2204407,1.7953612564344232,1.1282933063361038,11.555858,12.014936,0.22943,0.13868,0.023947,0.025591,0.049538,21.789947,0.863496,453.202294,143.385786
7586,61835.2856,1519887092.28,1.1885286,0.05520785,68.097673,3.163177,2.2449299,139.73923,1.7603302,1.3602663,0.10136222,0.3007541,0.0308178,1.7603302,1.3602663,1.7077026072767298,1.3195991905954179,11.6784,11.958418,0.21594,0.16296,0.005764,0.054493,0.060257,74.385197,0.624221,183.242955,47.505835
7587,63096.2275,1628832470.25,2.9166475,0.57781664,167.111592,33.106455,0.61536235,423.16706,1.5631115,1.2280414,0.19304457,-0.36307126,0.0895558,1.5631115,1.2280414,1.434631861636398,1.127102781758415,11.905781,12.015125,0.17794,0.13853,0.003265,0.021584,0.024849,56.374734,0.816564,490.502123,140.862135
7588,61553.0455,1495501548.56,4.9289131,0.039553764,282.405918,2.266264,0.58589929,456.07061,2.0170338,1.6041443,0.022255819,0.12508598,0.0960977,2.0170338,1.6041443,1.8401952910626753,1.4635048689045427,11.476233,11.888874,0.23679,0.18178,0.006824,0.007558,0.014382,15.836393,0.833215,539.499558,164.914392
7589,63091.6438,1628436440.25,1.0637191,-0.063882229,60.946615,-3.660182,0.58257003,236.54496,1.9694724,1.4665515,0.079530068,-0.44061255,0.0513984,1.9694724,1.4665515,1.873193306193991,1.3948580609653414,11.408413,11.927034,0.24247,0.1727,0.009387,0.012638,0.022026,58.340995,0.835051,324.711531,139.088384
7590,61440.5905,1485785438.02,4.7536901,0.65516367,272.36638,37.538113,0.30380567,317.84921,1.5346355,1.2711959,0.22022291,0.11442583,0.0682527,1.5346355,1.2711959,1.4365847779242282,1.1899768249201124,11.904251,11.99945,0.17821,0.14645,0.002917,0.034081,0.036998,23.03353,0.954205,258.458218,72.032089
7591,63195.5692,1637415593.44,3.0331356,-1.0112797,173.785869,-57.942059,2.4527048,193.37876,2.1027861,1.1330293,-0.16794178,0.015327914,0.0422934,2.1027861,1.1330293,2.0174607955463055,1.0870540721927322,10.911849,12.023934,0.27303,0.13351,0.09,0.01456,0.10456,32.59861,0.771953,462.458333,247.660638
7592,64404.0829,1741831179.48,5.8435058,-0.41004399,334.80822,-23.49379,1.40985,164.57309,1.6110665,1.410843,-0.25600925,0.30276558,0.0361536,1.6110665,1.410843,1.5548529814268346,1.3616157029366445,11.827405,11.941102,0.19413,0.16839,0.003325,0.053029,0.056354,35.902414,0.160252,281.596784,117.284585
7593,63035.9624,1623625572.13,5.0214184,0.77812586,287.706081,44.583328,2.2102213,104.39164,1.8414671,1.304317,0.041455589,-0.44534549,0.0231526,1.8414671,1.304317,1.7997970721909962,1.2748019868554499,11.548802,11.974456,0.23014,0.15721,0.010305,0.01517,0.025475,33.585964,0.596734,134.168373,34.33321
7594,61439.7974,1485716916.39,1.8851719,-0.80460682,108.012394,-46.100575,2.7335194,268.50777,1.8171519,1.8143177,-0.45164913,-0.20572782,0.058069,1.8171519,1.8143177,1.7174228983562305,1.7147442450314745,11.665706,11.670167,0.2174,0.21698,0.004609,0.000154,0.004763,59.66695,0.917887,362.42842,105.593886
7595,63799.3214,1689579783.48,0.82665896,1.0077894,47.36407,57.742079,3.0851698,454.54208,1.7788783,1.3036958,-0.12507832,0.46156061,0.0957949,1.7788783,1.3036958,1.6233678861558962,1.1897260734679378,11.768982,11.999503,0.20369,0.14641,0.005978,0.045697,0.051675,60.195906,0.998409,542.51291,158.948208
7596,62162.5865,1548165887.74,5.3243135,0.068139323,305.060692,3.904096,1.2800212,184.57802,1.7828217,1.5573524,0.36074778,0.42837435,0.0404231,1.7828217,1.5573524,1.7135545142420592,1.4968452735827174,11.672164,11.868348,0.21679,0.18625,0.00443,0.03056,0.034989,46.708156,0.286695,326.276394,99.304152
7597,61328.8772,1476133409.89,4.1690679,-0.3285981,238.869995,-18.827284,2.2806613,394.79732,2.2215872,1.8559492,-0.33903989,-0.38194203,0.083873,2.2215872,1.8559492,2.0496748098582818,1.7123308612944068,10.637689,11.673541,0.28454,0.21661,0.0,0.0,0.009688,49.021134,0.651731,534.894999,179.31295
7598,63295.047,1646010483.0,4.6607708,-0.23837069,267.042496,-13.657634,0.96955069,347.98906,2.1712048,1.2682624,-0.23306169,0.32372519,0.0744079,2.1712048,1.2682624,2.020838482831695,1.1804291627618382,10.891063,12.001967,0.27401,0.14524,0.09,0.023352,0.113352,33.816532,0.56567,366.895245,96.778466
7599,63906.9918,1698882508.58,4.4492568,0.0553572,254.923637,3.171734,0.48968974,332.28887,2.0618794,1.1106977,0.43183604,0.018101191,0.0712076,2.0618794,1.1106977,1.924817733536033,1.0368650220559383,11.2812,12.033784,0.25196,0.12724,0.09,0.03252,0.12252,16.392212,0.882479,338.07339,104.976497
7600,62689.667,1593705645.13,2.8346556,0.038137704,162.413802,2.185129,2.8333498,344.00444,2.0465167,1.2944071,-0.19830675,-0.37488058,0.0735969,2.0465167,1.2944071,1.906224472612377,1.2056732747615575,11.331483,11.9959,0.24842,0.14842,0.030575,0.038762,0.069337,36.103141,0.952868,292.89034,66.794855
7601,64260.7094,1729443706.09,2.3736031,0.92789657,135.99744,53.164557,0.888866,75.82754,1.3026305,1.070091,-0.41660833,-0.11420481,0.016896,1.3026305,1.070091,1.280986972263663,1.0523111735343178,11.97233,12.030438,0.158,0.12917,0.002252,0.068282,0.070534,15.565308,0.630293,91.916045,13.429773
7602,63388.3453,1654071451.51,5.360093,-0.56518273,307.110707,-32.382585,0.57750555,373.51999,1.9430133,1.6833887,-0.47696283,-0.1919609,0.0795844,1.9430133,1.6833887,1.7997788926006668,1.5592932124049157,11.548838,11.823419,0.23013,0.19475,0.005251,0.001395,0.006646,66.887356,0.837827,298.064093,86.342112
7603,63188.0689,1636767567.56,1.9342094,0.15532719,110.822035,8.899592,0.99998138,187.04191,1.993349,1.7834779,0.059557606,-0.067546196,0.0409472,1.993349,1.7834779,1.914937651745195,1.7133221436715054,11.31227,11.672464,0.24998,0.21676,0.0,0.0,0.006767,53.446399,0.540318,329.578028,97.251891
7604,62237.8476,1554668447.31,0.95932278,-0.78064826,54.965146,-44.727851,2.7316135,131.12086,1.0946795,1.0392318,-0.39543512,0.048766706,0.0289566,1.0946795,1.0392318,1.0638733541665877,1.0099860468955346,12.028546,12.03872,0.13061,0.12389,0.001419,0.063927,0.065346,73.756295,0.917129,147.19596,46.259896
7605,62092.196,1542084148.58,5.5889722,0.83080093,320.224519,47.601387,1.0037638,36.666845,1.6900163,1.5380628,-0.012509465,0.1651016,0.0082236,1.6900163,1.5380628,1.6762315889450035,1.525517506038966,11.714751,11.849622,0.2113,0.19011,0.004027,0.023997,0.028024,25.975133,0.537131,51.888321,11.738741
7606,61990.2393,1533275092.35,0.12234283,-1.1564702,7.009728,-66.260862,1.3936121,220.18586,1.6277965,1.5215372,0.38021249,-0.037409402,0.047961,1.6277965,1.5215372,1.5532987049979148,1.4519024720634017,11.82911,11.896301,0.19391,0.18023,0.003231,0.051544,0.054775,54.469572,0.176259,464.203027,161.834785
7607,64353.5416,1737464408.02,0.34381656,0.67408404,19.699238,38.622171,0.41119652,189.8096,1.8559664,1.6013657,0.24361479,-0.12953854,0.0415355,1.8559664,1.6013657,1.7819521531058145,1.537504696757872,11.576535,11.841226,0.22731,0.19174,0.005104,0.007207,0.012311,26.27541,0.916643,279.975421,90.618381
7608,63276.6067,1644417234.31,0.70975615,-0.080517798,40.666032,-4.61333,0.66731278,248.48382,1.9225823,1.5330772,0.47668201,-0.1678887,0.053897,1.9225823,1.5330772,1.8242602257761709,1.4546746628242129,11.505654,11.894514,0.23414,0.1806,0.006558,0.013485,0.020042,53.338814,0.785488,226.385395,54.685136
7609,63079.5674,1627393042.89,5.5199151,0.61532999,316.267839,35.255811,2.7432427,301.46032,1.8536417,1.2179751,0.13029748,-0.20977651,0.0648851,1.8536417,1.2179751,1.740696439953961,1.143761990530624,11.636441,12.011347,0.2209,0.14062,0.014536,0.03374,0.048276,44.506881,0.921702,247.442846,83.231871
7610,62121.1822,1544588561.36,5.3684129,1.1458324,307.587402,65.651361,0.63185993,495.98431,1.6904094,1.2682334,0.10340831,-0.18950619,0.1039647,1.6904094,1.2682334,1.5312168695987058,1.148798851135425,11.845884,12.009833,0.19088,0.14126,0.004529,0.060506,0.065034,54.880858,0.80693,541.789661,154.113072
7611,62238.2138,1554700092.14,4.2345525,-0.23924872,242.621986,-13.707942,2.5732846,349.31659,1.8348305,1.6019536,-0.45850116,0.25310197,0.0746779,1.8348305,1.6019536,1.7073306544126992,1.4906360496115467,11.67889,11.872727,0.21588,0.18541,0.004382,0.01693,0.021312,58.519217,0.842813,397.377044,114.289945
7612,61976.7745,1532111731.79,1.6820775,1.0783249,96.375942,61.783466,1.7401888,83.356308,1.491662,1.3552225,-0.37262681,0.3433958,0.0185506,1.491662,1.3552225,1.4644947220567395,1.3305401615530459,11.888381,11.954315,0.18191,0.16436,0.002777,0.062698,0.065475,46.369828,0.168584,152.421096,48.530206
7613,61548.369,1495097495.43,4.8562072,-0.83027579,278.240177,-47.571299,2.8372636,324.60911,1.2537802,1.2498012,0.17989396,-0.18927348,0.0696374,1.2537802,1.2498012,1.1721544066011735,1.1684344544246548,12.004535,12.00556,0.14419,0.14372,0.001749,0.031257,0.033006,44.625163,0.954048,281.057616,67.66381
7614,64219.8744,1725915568.07,1.7966339,0.22727525,102.93954,13.021913,0.44183436,378.2127,2.0370696,1.867874,0.42921823,-0.21837273,0.0805323,2.0370696,1.867874,1.8852464352825729,1.7286610138686476,11.382176,11.652825,0.24459,0.21907,0.0,0.0,0.006237,19.182401,0.903969,315.317915,82.631882
7615,63038.3197,1623829240.01,5.147917,0.9304826,294.953917,53.312726,1.6038144,244.35619,2.064755,1.7765554,0.17478925,-0.057105575,0.0530341,2.064755,1.7765554,1.9607675255309134,1.6870825524706718,11.168513,11.702848,0.25926,0.21289,0.0,0.0,0.007616,36.824597,0.033012,672.872683,192.087817
7616,63566.2924,1669446084.23,0.70658408,-0.58994243,40.484286,-33.801211,2.5533693,267.14798,1.8289804,1.2304714,0.31893861,-0.11040403,0.0577864,1.8289804,1.2304714,1.7290640172878613,1.1632512967562796,11.65229,12.006655,0.21913,0.14307,0.011994,0.038693,0.050687,33.117403,0.831928,321.671939,115.635141
7617,62663.1118,1591411274.24,3.9954288,-0.69584982,228.921208,-39.869258,1.1331709,402.84558,1.9028122,1.2288215,-0.44194898,0.47105128,0.0854892,1.9028122,1.2288215,1.7529535508248557,1.132043935683682,11.619775,12.014323,0.22278,0.13914,0.017084,0.057053,0.074137,52.534786,0.42379,616.651991,187.859744
7618,61199.3489,1464942164.74,3.359601,0.21693317,192.490958,12.429355,2.7894332,392.38497,2.1320159,1.7428478,-0.19734316,0.32314736,0.0833879,2.1320159,1.7428478,1.9679154894379045,1.6087015023446942,11.142272,11.782948,0.26082,0.20161,0.008232,0.000378,0.008609,31.558197,0.93863,430.085511,130.201845
7619,62644.7318,1589823242.15,4.3976533,1.1249261,251.966974,64.453518,0.53759637,499.39238,1.5364295,1.1087389,0.3739551,-0.18394846,0.1046331,1.5364295,1.1087389,1.3908958268310403,1.0037169353069817,11.927922,12.040133,0.1722,0.12311,0.003972,0.027578,0.03155,28.941958,0.858942,409.846275,151.432968
7620,61148.0771,1460512275.81,0.1027894,0.50767117,5.889399,29.087415,2.5402008,221.26565,1.8681819,1.0539778,0.31450042,-0.42322811,0.0481884,1.8681819,1.0539778,1.7822959111275636,1.0055232434053798,11.575957,12.039739,0.22737,0.12333,0.072519,0.019177,0.091697,65.920867,0.824549,261.956108,77.514492
7621,64311.8672,1733863745.92,5.3770459,-0.77426505,308.082036,-44.36212,2.2032168,290.441,2.1377647,1.6774969,0.38774833,0.38636416,0.0626126,2.1377647,1.6774969,2.0118007084815686,1.578653371858762,10.951279,11.808992,0.27128,0.19741,0.010334,0.000288,0.010622,64.707001,0.591099,365.507491,129.303842
7622,62199.9837,1551397007.97,5.6522666,-0.16995777,323.851021,-9.737863,2.3260399,168.83887,1.3593717,1.1400136,0.074502729,0.038975675,0.0370661,1.3593717,1.1400136,1.3107859320530595,1.0992679847823548,11.961696,12.020916,0.16182,0.13504,0.002295,0.049652,0.051947,34.712734,0.685466,314.253207,158.789752
7623,61538.9616,1494284702.65,1.4275069,1.0410741,81.790121,59.649152,0.62030992,259.82106,2.0023842,1.4991422,-0.11054856,-0.42544574,0.0562619,2.0023842,1.4991422,1.895726940695031,1.4192901923980517,11.357138,11.913956,0.24649,0.17592,0.009619,0.004427,0.014047,20.14303,0.813698,274.805148,63.844282
7624,61794.5185,1516364819.86,5.6003248,-0.77345218,320.874975,-44.315546,1.8670453,342.34027,2.0960462,1.4112397,0.11091597,0.40581465,0.073258,2.0960462,1.4112397,1.9529752256749153,1.314911938290721,11.200726,11.960172,0.25748,0.16235,0.020627,0.01535,0.035978,44.85533,0.291935,635.992976,200.636526
7625,64189.2933,1723273359.35,2.1463332,0.33548553,122.975834,19.221905,1.1679499,207.82716,1.740355,1.6636972,-0.035418548,-0.455825,0.0453536,1.740355,1.6636972,1.6648481900383887,1.5915162551272213,11.727554,11.798189,0.20964,0.1992,0.003979,0.018243,0.022222,42.075281,0.392038,326.960513,77.301365
7626,61725.2626,1510381102.72,4.2393791,0.14113115,242.89853,8.086219,1.5740909,317.93554,1.9210016,1.5603552,0.15140954,-0.40055034,0.0682704,1.9210016,1.5603552,1.79823543105236,1.4606369956520555,11.551451,11.89049,0.22989,0.1814,0.00592,0.010173,0.016093,67.190465,0.003295,678.962709,204.736009
7627,61465.5722,1487943856.03,1.154099,-0.34675662,66.125002,-19.867691,1.1930801,227.92933,2.1057031,1.2251426,-0.47431242,-0.095929749,0.0495901,2.1057031,1.2251426,2.006214788214632,1.167258195987708,10.975622,12.005845,0.26993,0.14357,0.09,0.030701,0.120701,47.816179,0.368799,487.854305,172.202665
7628,63160.5952,1634393839.37,0.71711092,-0.83508674,41.087429,-47.846946,0.84539558,431.37697,1.641284,1.6187334,0.12165789,-0.050243642,0.091193,1.641284,1.6187334,1.504118892199726,1.4834528871144153,11.864662,11.877873,0.18721,0.18443,0.003065,0.046884,0.049949,71.566286,0.663435,478.868978,174.15367
7629,61329.6348,1476198860.99,1.0988648,1.2455857,62.960315,71.366804,1.5915604,87.809033,1.8332164,1.3786423,0.27164933,0.39570022,0.0195273,1.8332164,1.3786423,1.7981042186054952,1.3522367220683729,11.551632,11.946261,0.22986,0.16716,0.007668,0.022791,0.030458,44.000746,0.020763,131.082557,38.893035
7630,62652.1193,1590461527.21,1.3805808,-0.092665065,79.101453,-5.309317,0.55969541,224.64563,1.7856978,1.5521135,0.14755064,-0.41431895,0.0488997,1.7856978,1.5521135,1.7024485944747636,1.4797539911514177,11.685297,11.880494,0.21515,0.18393,0.004364,0.037541,0.041905,55.037493,0.847417,275.663906,75.263822
7631,63374.5812,1652882237.03,2.397083,-0.70608816,137.342739,-40.455872,1.6854166,452.72398,1.7341914,1.4702705,-0.43604302,0.33384272,0.0954347,1.7341914,1.4702705,1.5831079989468482,1.3421799861108652,11.805364,11.950256,0.19803,0.16586,0.003639,0.03414,0.037779,43.782445,0.114369,603.48098,198.536651
7632,61491.0267,1490143124.77,1.0605154,0.82318411,60.763057,47.164975,0.77525213,254.27158,1.5298675,1.3859177,-0.13730872,0.14597006,0.0551052,1.5298675,1.3859177,1.4499667516402333,1.3135350515712658,11.897592,11.960683,0.17997,0.16218,0.002711,0.050018,0.052729,34.266883,0.714245,210.404466,69.160387
7633,63726.6128,1683297762.39,1.4460654,-0.28109873,82.853444,-16.105771,2.4719379,407.14575,2.1514227,1.5915363,-0.075897105,-0.11124051,0.0863515,2.1514227,1.5915363,1.980411309748363,1.4650289263913892,11.093972,11.888122,0.26361,0.18198,0.012346,0.000214,0.01256,16.647354,0.784036,467.443188,144.23456
7634,62500.6634,1577375735.6,5.6529543,1.005992,323.890423,57.639096,0.85269942,480.0158,1.9361764,1.530356,0.014465922,-0.42260718,0.1008262,1.9361764,1.530356,1.7588393645199376,1.3901886080882269,11.610848,11.928111,0.2237,0.17211,0.00592,0.011702,0.017622,62.599794,0.657953,533.055533,149.745325
7635,63490.832,1662926300.09,4.9996414,0.35395945,286.458351,20.280383,2.4603719,253.62364,1.9590315,1.6796405,-0.28997943,0.36422148,0.0549701,1.9590315,1.6796405,1.8569545967529144,1.592121488279981,11.444013,11.797779,0.23962,0.19929,0.005946,0.000127,0.006073,69.188302,0.776805,350.540853,153.002144
7636,61887.1241,1524365936.4,2.3556369,-0.23881253,134.968052,-13.68295,2.4146164,301.04711,1.5367019,1.5142846,0.29298124,0.022533305,0.0648,1.5367019,1.5142846,1.4431835990132984,1.4221305374571434,11.90202,11.912067,0.17906,0.1763,0.002752,0.029096,0.031847,59.01548,0.747187,482.523928,170.4536
7637,62529.0092,1579824815.07,3.220846,0.62915291,184.540882,36.047806,2.0712972,327.41847,1.2785058,1.1229527,0.086799957,-0.28665838,0.0702122,1.2785058,1.1229527,1.1946283460075455,1.0492804386540189,11.998562,12.030932,0.14703,0.12879,0.001793,0.060818,0.062611,31.341596,0.479865,487.05978,148.744438
7638,62667.4297,1591784347.31,4.2081769,-1.0267958,241.110776,-58.831066,2.4471503,334.48002,1.8715905,1.7719846,-0.12975337,0.092724107,0.071655,1.8715905,1.7719846,1.7464486665925425,1.6535028051769443,11.629021,11.740766,0.22178,0.20797,0.0046,0.000439,0.005039,64.017264,0.768411,366.515664,119.1782
7639,62035.0242,1537144509.87,0.86004436,0.42453671,49.276912,24.324162,2.5969241,361.3827,1.8771825,1.1401989,0.37429702,0.26362535,0.0771278,1.8771825,1.1401989,1.7427668155216538,1.0585549385924344,11.633358,12.029559,0.22123,0.12995,0.028371,0.048106,0.076477,51.771743,0.855299,387.605569,130.77413
7640,63769.0033,1686960305.59,3.6061714,0.031666575,206.618401,1.814361,1.7649502,105.76506,1.8948568,1.1086085,0.27749804,-0.14848129,0.023452,1.8948568,1.1086085,1.851436845605148,1.0832051394337847,11.455063,12.024627,0.23868,0.13303,0.058375,0.063822,0.122197,55.976431,0.192936,400.406146,126.975407
7641,61621.6789,1501431471.31,3.6179404,-0.69911685,207.292715,-40.056445,0.29454777,300.24736,1.8565873,1.6623312,0.41961181,-0.12675166,0.0646353,1.8565873,1.6623312,1.743871672629721,1.5614090919444354,11.632053,11.822242,0.22139,0.19504,0.004589,0.003772,0.008361,18.976084,0.956934,254.414914,62.041163
7642,63321.1191,1648263108.39,4.3964957,0.20238004,251.900648,11.595522,3.0565948,191.83852,2.1054103,1.8904152,0.1812554,-0.30978051,0.0419664,2.1054103,1.8904152,2.020612404201179,1.8142764867306165,10.892174,11.523809,0.27395,0.23249,0.0,0.0,0.008402,49.910092,0.99639,177.33568,42.212573
7643,64263.3768,1729674174.6,3.1499382,0.031791519,180.478165,1.82152,2.9094496,217.97224,1.473133,1.265942,-0.21843527,-0.079888865,0.0474947,1.473133,1.265942,1.406339375123648,1.2085426646628519,11.919861,11.994571,0.17423,0.14879,0.002621,0.037721,0.040342,48.668827,0.973176,191.744013,42.457867
