distmean,diststd
248.34521339868365,99.58029852279375
350.8976711202864,116.68456719006211
202.16583562056883,53.72714889796504
617.2048861504824,184.0029082183406
529.9764458150253,153.0325712087053
216.1184842041627,72.38742354338305
533.7363273785659,181.09656013713246
453.98933424199674,172.77023510495468
477.71736362055304,136.88334325294161
382.7783666537314,129.26583897232862
223.06701326556396,75.73210649292965
676.0454922184095,219.56893672262734
394.7376910673994,132.5029070734116
331.1468935815034,83.83901725000783
417.54583689129765,142.44698681212398
158.73323171872872,33.514502959807025
195.79789873049293,62.96968347855704
371.42698253638724,120.11283252079137
662.0735309200462,245.29333525213582
70.84098953826734,19.39965418955769
363.4762996927497,84.2645291768794
461.18784982526273,146.9926636799662
408.6936597834798,113.59043379289226
287.6484504392424,91.73262627216768
209.78538138066094,46.09039260219527
978.5005068402874,270.8024904428169
347.668794374631,153.572871143678
459.2974133838697,178.3113589881228
319.35950430570983,92.11353172034771
375.0417186493328,119.01528677879634
485.1061985146849,191.37787478197052
423.9518352264104,120.59572847824012
202.25367862546503,42.77988066848228
489.6044696553685,165.09523120578442
282.7828448497637,58.1886242982452
490.3306153582347,184.7457155381116
454.0577158712846,172.26006748241733
401.95877216252194,117.50360667393495
201.16936177976157,47.820947217630135
348.70355891200757,188.43040602431336
472.85368107127033,127.467787141207
317.197115834564,83.1511985036187
461.912546712069,142.93928694644225
308.2626059664824,155.51592759251602
636.6647727687089,183.4938051813255
489.6081260031657,185.68256337392023
159.9779178574543,43.42152315723141
119.18203374745119,37.97891095133038
326.1500491611192,90.80653410429946
578.0604525887006,178.6489955540706
415.33476729968584,139.44189796689753
687.5223419756386,205.49277690702908
113.79332877397512,26.915952067172103
187.38967582406258,57.83670804757685
311.3888429322534,107.98218167194189
318.5415638809499,76.68876634779078
211.99835487955045,73.05336198107797
296.9466954248108,77.14594501144819
129.1074209921721,26.698847674065078
539.612309078428,192.1342168917546
378.12295097026987,92.7799755381927
354.42948825747294,100.57287928801766
430.57320754481174,118.49789936430929
262.89989401436344,67.71142864809708
681.8746246029247,226.3456861826027
557.2394480579571,174.71262685684522
219.19324948248067,38.04204002863264
144.96989727196092,35.26615197546677
495.3452502272627,146.38289681778508
252.02840920138277,88.25142042983417
396.99714613063776,108.66550842022497
315.96019152026315,82.36295093950872
474.4554850339115,149.492594124675
543.4121474969836,194.75411966222245
301.521503939944,62.979733094429044
377.5299824669394,125.04329995575824
452.97979630630323,142.12554385504828
365.5227355536109,104.96063364560524
545.9722480879678,223.611355594268
166.51451175685898,54.14410926095339
185.19153790844342,36.178284078505456
255.1068284318374,65.55813052826022
666.2160605343222,222.39662304039845
219.10646437066873,56.77683911004755
501.48474236137713,143.9358064451962
224.69799729010347,62.008082415112426
528.0095351261905,197.7136063441457
282.34493355918863,54.1868357037272
489.77636698550486,148.15859190583873
686.7907701781186,204.1643138687481
