simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd,redshift,mass1_detector,mass2_detector
9930,63180.3159,1636097712.67,4.917547,0.40062943,281.754689,22.954375,0.18317485,646.11003,8.0652952,1.3683234,0.75769746,0.20570369,11.938323,0.16926,0.090527,0.018534,0.022113,23.636541,0.98327,541.036767,169.677204,0.1329258,9.137381,1.5502089
9974,63337.1486,1649648057.52,3.7636656,0.53490804,215.642154,30.647973,0.38064338,800.85109,9.8049803,1.4146084,0.84523851,-0.48924959,11.916612,0.1753,0.106886,0.020788,0.026284,64.720038,0.928426,694.648066,180.85439,0.1618365,11.391784,1.6435437
10002,62826.8686,1605559868.78,6.0370795,1.0833867,345.899176,62.073485,1.1235883,307.61637,9.9749146,1.6058979,0.95898288,0.24040364,11.784945,0.20123,0.236431,0.031041,0.062903,29.463521,0.43245,480.200234,98.388988,0.0661518,10.6347732,1.7121309
10038,64050.6045,1711290649.81,0.53395258,0.17247116,30.593229,9.88187,1.283428,178.65053,5.5204048,1.6096047,0.84712571,-0.30493572,11.78228,0.20174,0.174079,0.005607,0.062146,46.123829,0.283429,599.134995,212.38048,0.0391607,5.7365877,1.6726379
10058,64230.69,1726850034.61,3.542881,0.22298844,202.992129,12.776296,0.4838933,905.81514,17.724285,1.3046402,0.98767757,0.18608616,11.96394,0.16103,0.311547,0.120465,0.058235,39.756961,0.88519,1032.594887,375.556438,0.1809623,20.9317124,1.5407309
10112,61225.422,1467194882.93,1.8452159,-0.76467716,105.723083,-43.812774,0.41331228,565.71157,3.4732194,1.3007295,0.16076961,0.24737734,11.965356,0.16053,0.030751,0.002371,0.011933,49.954641,0.915795,497.67698,147.19475,0.1175354,3.8814456,1.4536113
10117,62954.046,1616547996.43,0.52593081,0.92151915,30.133616,52.799158,0.82047505,285.98998,3.8076243,1.2845949,0.16460216,0.45077842,11.971078,0.15847,0.025454,0.002816,0.009064,59.091372,0.681874,280.53826,53.5982,0.0616927,4.0425269,1.363845
10125,62387.7666,1567621455.9,5.5653746,0.59970183,318.872476,34.360384,0.60070667,355.76576,15.378204,1.500201,0.93716663,-0.44840032,11.866518,0.18669,0.088093,0.004356,0.02552,29.611662,0.824936,614.495843,182.668255,0.0759883,16.5467676,1.6141987
10138,62763.2137,1600060084.11,1.0150656,-0.086473792,58.158975,-4.954583,2.8320597,377.22901,5.492465,1.5253769,0.87204027,0.027091533,11.849736,0.19009,0.231891,0.019708,0.07608,61.027937,0.952476,335.240774,65.890904,0.0803337,5.933695,1.6479161
10154,63716.02,1682382541.88,5.1361751,-0.85461643,294.281156,-48.965915,2.481629,480.30003,9.9893475,1.1453685,0.73341602,-0.12678473,12.010861,0.14082,0.082499,0.037014,0.013864,60.931713,0.790015,860.433225,426.062482,0.1008821,10.9970939,1.2609157
10161,63362.6125,1651848141.23,3.5151607,-0.39500051,201.403872,-22.631862,2.2859131,319.40219,4.381618,1.3981433,0.72081941,0.20596731,11.925639,0.17313,0.175536,0.018732,0.060929,52.576723,0.655706,324.559382,108.333298,0.068571,4.6820699,1.4940154
10164,61564.7371,1496511700.39,3.0174298,0.10539056,172.885993,6.038434,2.9650041,697.59385,6.0989523,1.241128,0.62253588,0.19344686,11.984691,0.15293,0.104242,0.029778,0.023438,60.892236,0.984449,672.782947,235.54375,0.1426446,6.9689349,1.4181682
10178,62595.3117,1585553349.69,3.6327142,-0.44726777,208.139192,-25.626556,2.1229897,318.90037,18.427893,1.1983786,0.93730325,-0.31038338,11.997869,0.1475,0.127227,0.052175,0.022873,25.748642,0.524556,668.224308,242.327227,0.0684681,19.6896158,1.2804293
10180,61172.1187,1462589473.51,4.380338,-0.86205033,250.97488,-49.391846,0.99072587,324.36768,3.5013306,1.1391344,0.49507117,0.36677605,12.012693,0.14003,0.167839,0.035282,0.052061,39.820525,0.548083,408.818224,104.757373,0.069588,3.7449812,1.2184045
10204,62703.5959,1594909106.25,1.5429328,-0.2527892,88.403538,-14.483754,2.5828286,451.25586,4.1711812,1.4755527,0.89257622,-0.17364743,11.882841,0.18337,0.310694,0.021642,0.118487,49.107034,0.847911,661.291743,232.969805,0.0951437,4.5680428,1.6159422
10208,62196.0884,1551060451.48,1.8238891,0.60770839,104.501148,34.819126,1.5025338,331.15725,19.140041,1.5338583,0.98245466,-0.4072758,11.844252,0.19124,0.156818,0.028559,0.039089,64.688658,0.06821,575.42045,195.478534,0.0709764,20.4985322,1.642726
10260,61074.4858,1454153990.0,4.239654,-0.88585184,242.914281,-50.755572,0.36782932,850.0982,3.7691262,1.3356488,0.64773351,-0.29688251,11.95221,0.16502,0.172431,0.019645,0.062681,38.442191,0.93311,609.091857,169.508379,0.1708561,4.4131044,1.5638525
10284,61989.2695,1533191298.64,3.9408214,0.25467827,225.792434,14.59199,1.5811802,537.40281,9.3666592,1.5453908,0.90534073,0.078015558,11.834126,0.19284,0.156896,0.020302,0.041885,40.268209,0.010384,781.88346,268.891294,0.1120516,10.4162084,1.7185543
10292,63703.1719,1681272472.69,3.7354251,-0.82378119,214.024093,-47.199185,0.79679095,237.56641,5.9117184,1.2755041,0.84234262,0.25508144,11.974215,0.1573,0.259048,0.053601,0.065647,36.878528,0.699005,278.628156,62.936927,0.0516125,6.216837,1.3413361
10297,62264.7626,1556993909.4,0.34289296,-0.069948001,19.646319,-4.007725,2.3568455,236.22679,3.7221727,1.1115015,0.11715604,-0.3493734,12.018827,0.13657,0.058404,0.022071,0.013591,31.386072,0.707567,307.865108,104.895754,0.0513317,3.9132382,1.1685568
10329,62813.8897,1604438486.64,4.1784203,-0.12211831,239.405848,-6.996864,0.080934429,290.52412,2.1630926,1.1049031,-0.51055795,-0.45638734,12.019994,0.13574,0.02179,0.008213,0.006228,46.128314,0.996727,339.44253,107.599794,0.0626297,2.2985664,1.1741028
10408,61417.8793,1483823189.85,5.8148065,-0.21101856,333.163871,-12.090473,0.56435588,338.48771,9.0234995,1.5724647,0.85266691,0.19730228,11.813705,0.19656,0.087056,0.000866,0.026527,44.444308,0.844933,254.49886,80.844686,0.0724727,9.6774569,1.6864255
10431,61876.6596,1523461805.73,5.8432832,1.0237014,334.795466,58.65377,3.0680839,879.34453,9.7899647,1.6245089,0.9442609,0.40156907,11.768164,0.20385,0.194175,0.020569,0.053251,72.533468,0.997299,635.813559,176.553544,0.1761737,11.514699,1.9107046
10437,61928.4687,1527938113.68,5.6301084,-0.50201106,322.58145,-28.763115,2.3651417,265.81985,8.6149931,1.5183771,0.90433973,-0.49534774,11.854476,0.18915,0.185887,0.027176,0.048896,42.993097,0.713405,330.635671,79.292171,0.0575103,9.1104439,1.6056994
10483,61216.938,1466461863.35,3.8214339,-0.016528197,218.952034,-0.946996,2.4013829,289.88999,11.687159,1.0735152,0.80658329,-0.14997944,12.026178,0.13182,0.11957,0.064023,0.016929,38.700825,0.738327,336.408611,91.105289,0.0624987,12.4175912,1.1406085
10519,62324.9761,1562196352.49,6.1981262,0.69593815,355.126472,39.874319,2.2600158,429.04304,5.8509922,1.2804135,0.70584917,-0.1145997,11.972528,0.15793,0.149396,0.034489,0.036876,50.494694,0.635935,451.432673,136.152993,0.0907279,6.3818404,1.3965827
10618,61436.0154,1485390148.94,3.4762617,0.13737265,199.175124,7.870873,2.7930104,697.68557,6.6390963,1.3913752,0.90693378,0.3497135,11.927808,0.17226,0.28655,0.048659,0.075405,26.284374,0.939858,783.941155,290.372739,0.1426618,7.5862417,1.5898713
10641,62703.8666,1594932492.4,0.4276259,-0.67891019,24.501159,-38.898689,0.51558699,527.65986,4.5116105,1.2111285,0.10098769,0.094102889,11.99317,0.14913,0.011851,0.002815,0.003178,26.351896,0.870003,417.282122,125.948967,0.1101562,5.0085924,1.3445418
10645,61806.2218,1517375984.25,2.4382791,-0.92314529,139.703102,-52.892329,2.2944605,197.84193,11.122312,1.3236934,0.89530694,0.17060682,11.956894,0.16348,0.167007,0.050979,0.035368,31.79508,0.662135,281.527315,97.998557,0.0432401,11.6032419,1.38093
10669,62446.6664,1572710392.85,1.6061862,0.59237326,92.02769,33.940488,1.9621472,298.096,5.2819095,1.0999057,0.72924513,0.32763305,12.020793,0.13512,0.231,0.066569,0.052036,45.085992,0.381438,622.841675,214.532498,0.064192,5.6209658,1.1705108
10687,62255.8869,1556227042.78,4.8698847,-0.99697203,279.02384,-57.12229,2.1270142,212.62828,16.917473,1.1856458,0.92705172,0.45963156,12.000463,0.1459,0.137801,0.060859,0.023449,40.080661,0.527978,279.143491,88.912327,0.0463676,17.7018956,1.2406214
10722,63347.9982,1650585465.15,6.1041087,-0.27307516,349.739666,-15.646054,2.7922097,915.88053,2.9994545,1.3535888,0.31155136,0.19440413,11.945463,0.16733,0.066613,0.002337,0.028738,73.839042,0.939584,772.740891,222.913859,0.1827771,3.5476861,1.6009938
10726,64192.6735,1723565408.95,5.5728953,-0.037656827,319.30338,-2.157577,0.51567746,343.31488,2.5569632,1.2979616,0.5139699,0.30393901,11.966351,0.16018,0.165301,0.011199,0.07062,67.819242,0.869959,335.968587,78.073938,0.0734565,2.7447888,1.3933053
10746,64218.6944,1725813611.47,3.6052765,-0.9240086,206.567127,-52.941793,2.6521312,442.29774,4.0184646,1.407861,0.52023292,-0.012696439,11.919181,0.17443,0.083495,0.005039,0.032012,62.950475,0.882586,495.66486,186.625154,0.0933657,4.3936514,1.5393069
10765,62510.5557,1578230427.51,1.2113624,0.36532099,69.405953,20.931351,2.4568114,796.5703,7.777287,1.325969,0.74473,-0.39895749,11.956057,0.16377,0.101614,0.025094,0.023512,43.52864,0.774557,763.210921,242.099656,0.1610485,9.0298074,1.5395143
10782,64023.5031,1708949089.35,1.3751358,-0.95970544,78.789478,-54.987071,2.9208218,465.19843,7.2587943,1.455081,0.77086639,0.027712563,11.894247,0.18066,0.098976,0.012157,0.027239,30.727346,0.975729,682.575874,192.727585,0.0979033,7.9694542,1.5975382
10783,63230.3707,1640422443.94,0.67480198,0.14990518,38.663305,8.588934,1.3731623,617.96815,12.214101,1.4391631,0.89391631,-0.14284784,11.903104,0.17855,0.10036,0.01697,0.025419,63.749887,0.19635,1002.310877,317.917285,0.1275689,13.7722404,1.6227556
10788,64258.2924,1729234878.62,0.75709212,0.4157507,43.378183,23.82076,0.16074015,622.27347,5.5049796,1.5215789,0.85531139,0.091561429,11.852644,0.18957,0.213252,0.018099,0.069782,32.049224,0.987109,567.696544,152.49667,0.1283905,6.2117667,1.7169352
10813,61041.1617,1451274792.79,2.25539,0.62562659,129.224328,35.845763,0.38114453,731.38531,4.8068476,1.5124984,0.94584811,0.2483625,11.85764,0.18836,0.365544,0.027947,0.130152,43.154016,0.928239,749.164716,233.230872,0.1489684,5.522916,1.7378129
10833,62001.1563,1534218318.3,3.5345939,0.02495127,202.517313,1.429602,2.401869,234.81032,9.8304806,1.2879391,0.74791908,-0.25038052,11.969908,0.15889,0.058783,0.013765,0.013728,24.175904,0.738655,247.16083,57.266949,0.0510347,10.3321762,1.3536687
10837,61558.9255,1496009583.02,5.0029809,-0.99684061,286.649691,-57.11476,2.6620787,358.71963,4.3493161,1.5298371,0.6924513,-0.14747845,11.846654,0.1907,0.117876,0.001195,0.0477,29.442831,0.887219,326.998241,78.979994,0.0765877,4.6824202,1.6470038
10841,61684.6254,1506870050.48,2.4104416,0.87261621,138.10813,49.997226,0.60528356,417.49217,5.7832422,1.1588732,0.34812096,0.37740609,12.007414,0.14252,0.035192,0.01525,0.006256,50.905452,0.822341,348.918983,93.157318,0.0884223,6.2946098,1.2613434
10894,62378.374,1566809932.34,5.1496847,-0.40564273,295.055199,-23.241616,0.45121284,684.89612,11.81026,1.2778676,0.92357141,0.32088012,11.973404,0.1576,0.215652,0.074087,0.043147,19.077763,0.899919,641.471321,201.447332,0.1402572,13.466734,1.4570977
10903,61060.7592,1452968010.46,6.0672763,0.050824754,347.629325,2.912044,1.173902,488.07094,3.3617299,1.346209,0.73698682,0.38770273,11.94921,0.16637,0.23537,0.020435,0.09273,65.160524,0.386556,666.746793,216.790745,0.1024108,3.7060073,1.4840753
10905,62787.599,1602166974.4,0.77375901,0.46069293,44.333126,26.395761,0.37471327,520.39747,7.6415491,1.1850681,0.87035704,-0.17204241,12.000617,0.14583,0.265611,0.08045,0.056625,69.318857,0.930613,403.162931,115.677446,0.1087406,8.4724957,1.3139331
10908,63042.9697,1624231001.83,1.7836283,-0.020775426,102.194374,-1.190344,2.8185179,671.23611,4.9708223,1.2484124,0.35314944,0.15141076,11.983478,0.15384,0.04001,0.010385,0.010058,40.811344,0.948264,578.943957,190.45509,0.1376818,5.6552141,1.4202961
10947,63495.4344,1663323952.53,3.1024582,1.2005689,177.757761,68.787531,0.44495426,338.35924,4.5748267,1.0872102,0.79132462,-0.012188284,12.023901,0.13353,0.295783,0.070625,0.074509,21.640848,0.90263,281.835928,76.292718,0.0724465,4.9062569,1.1659748
10971,62623.7929,1588014122.03,6.1644569,-0.78256,353.197363,-44.837385,1.1557682,541.51822,5.5868573,1.260617,0.33514318,0.38956839,11.97919,0.1554,0.017557,0.001451,0.005222,44.086271,0.403216,793.578196,270.988519,0.112851,6.2173397,1.4028789
10982,64173.7743,1721932513.31,6.0738748,-0.57663835,348.007391,-33.038944,0.25484392,872.54447,4.9793673,1.4617211,0.71616185,-0.094176441,11.889837,0.18155,0.132162,0.011105,0.044833,67.134008,0.967703,665.438546,188.392399,0.1749399,5.8504573,1.7174344
10984,62204.5405,1551790714.54,2.8173279,-0.55753167,161.420998,-31.944212,0.61364779,657.42499,11.353712,1.3633643,0.92009121,-0.32091883,11.94031,0.16862,0.192063,0.05412,0.042049,74.192778,0.817553,683.40138,157.390807,0.1350706,12.8872647,1.5475147
11002,63814.1398,1690860098.12,2.5752854,1.127146,147.552984,64.580709,1.7591626,348.17154,10.08477,1.2585878,0.84504408,-0.32032099,11.979851,0.15514,0.146709,0.050075,0.029461,56.462068,0.187254,600.401856,210.119987,0.074445,10.8355307,1.3522834
11023,63959.37,1703407986.46,5.936611,-0.95015467,340.142755,-54.439852,2.5896048,702.55612,17.15276,1.3068037,0.9747209,-0.49879187,11.963152,0.16131,0.24238,0.092408,0.045706,27.698585,0.851484,1256.761112,488.629083,0.143576,19.6154847,1.4944293
11046,64473.7377,1747849356.65,2.4140272,-0.49194358,138.31357,-28.186291,1.1056915,255.45264,13.02773,1.346597,0.97249597,-0.16877645,11.949075,0.16642,0.30495,0.093751,0.064368,55.499849,0.448516,517.355856,177.469952,0.0553516,13.7488357,1.4211333
11047,63018.47,1622114222.88,4.517182,-0.61657003,258.815464,-35.32686,2.6476459,217.03177,2.740819,1.0473503,0.90067679,-0.046812825,12.031316,0.12855,0.413286,0.056634,0.151197,65.942756,0.880469,186.289982,46.399999,0.0472964,2.8704499,1.0968862
11165,63366.0534,1652145435.38,2.6981722,-0.073429849,154.593879,-4.20722,2.117862,443.95824,10.403863,1.469875,0.86810786,0.45590821,11.885712,0.18262,0.100691,0.014118,0.02642,53.470547,0.520183,542.022614,189.488238,0.0936956,11.3786592,1.6075958
11169,61761.5297,1513514580.97,1.5821847,1.3051548,90.652506,74.779862,1.9220499,298.59419,3.5944686,1.3360088,0.77030361,0.1735414,11.952069,0.16507,0.253049,0.025178,0.095507,52.85878,0.344075,749.440874,226.469608,0.0642947,3.8255739,1.4219071
11170,63924.8174,1700422643.38,5.8824323,0.40435681,337.038544,23.167939,1.0055105,382.14222,16.088997,1.1144865,0.91467303,0.237744,12.018073,0.13694,0.152923,0.079111,0.022496,71.388721,0.535657,635.109614,190.615824,0.0813251,17.3974363,1.2051222
11176,62362.8834,1565471545.59,0.44743212,-0.34655219,25.635972,-19.855978,1.0469099,716.99674,3.6232178,1.3123245,0.57480401,0.06338498,11.96113,0.16202,0.148725,0.018152,0.054111,61.567218,0.500249,634.570686,188.56098,0.1462809,4.1532254,1.5042925
11180,62966.3445,1617610581.56,5.6535921,-0.92500093,323.926966,-52.998649,0.63772207,952.25579,20.819359,1.5148585,0.98264354,-0.27341273,11.856181,0.18868,0.133568,0.019234,0.034845,22.213471,0.803454,847.683104,205.782646,0.189309,24.760651,1.8016348
11188,63007.5189,1621168046.88,3.7975937,-0.037401141,217.586091,-2.142928,1.0479198,366.8419,5.3356133,1.311486,0.78287292,-0.26959503,11.961439,0.16191,0.213379,0.038479,0.058764,26.311137,0.499374,491.756551,164.18347,0.0782337,5.7530381,1.4140884
11200,61935.4802,1528543909.46,4.9143093,-0.67819147,281.569182,-38.857509,0.12306912,462.98587,14.94313,1.136674,0.81625468,0.21574292,12.013338,0.13972,0.041948,0.002187,0.012118,18.914305,0.992437,459.854429,108.561396,0.097466,16.3995771,1.2474611
11205,63836.9302,1692829184.88,1.5350425,0.32850276,87.951457,18.821822,0.62917109,435.58961,3.7426612,1.1818269,0.47278956,-0.09258946,12.001543,0.14542,0.139037,0.029583,0.042282,55.663156,0.808516,587.292876,163.37744,0.0920318,4.087105,1.2905926
11232,64453.9663,1746141104.38,4.6295742,-0.87677172,265.255063,-50.235319,2.4121495,119.40476,4.0701919,1.6494292,0.96889853,0.16823985,11.743629,0.20741,0.394058,0.008787,0.166905,69.969494,0.745546,137.116588,21.7678,0.0264185,4.1777203,1.6930046
11235,61108.4083,1457084894.76,1.6932068,0.7127039,97.013603,40.834926,0.99466893,317.13229,6.1160765,1.0787503,0.74131614,0.23622692,12.025272,0.13247,0.21869,0.074572,0.044403,43.791077,0.544781,379.72677,93.614105,0.0681056,6.5326156,1.1522192
11248,62391.7118,1567962315.94,5.4971064,-0.034619043,314.960996,-1.983525,2.5229442,790.84305,10.33021,1.2312144,0.78255659,0.39422059,11.993753,0.15159,0.087417,0.03116,0.017149,29.530962,0.814663,936.365897,291.67155,0.1599932,11.9829734,1.4282003
11256,61792.262,1516169858.32,5.8159195,-0.38719131,333.227641,-22.184428,2.3263506,338.1757,3.9817879,1.0798246,0.52078897,-0.39780867,12.025118,0.13261,0.175218,0.047345,0.045232,20.567448,0.685692,461.993,137.34413,0.0724091,4.2701056,1.1580137
11272,61056.0089,1452557585.25,1.1242381,0.82534492,64.414098,47.288781,2.2238817,242.3967,5.8395505,1.1078061,0.37347654,-0.28191519,12.019546,0.13611,0.05164,0.025374,0.008162,46.469157,0.60764,294.193816,76.342666,0.0526241,6.1468516,1.1661034
11274,63680.7886,1679338555.72,4.2718464,-0.23813785,244.758769,-13.644294,2.5668533,473.63049,10.956507,1.173556,0.83149749,0.39392301,12.004114,0.14437,0.133987,0.057223,0.023396,67.499803,0.839334,768.1596,262.857964,0.0995679,12.0474234,1.2904045
11304,64072.4569,1713178691.22,4.8334087,-1.3668446,276.933919,-78.314427,1.4540187,253.51818,6.8675404,1.3894404,0.77630901,-0.022664875,11.928341,0.17201,0.135233,0.024941,0.034671,70.549455,0.116512,396.842347,95.444683,0.0549481,7.2448987,1.4657875
11332,64319.9225,1734559718.92,2.2542213,-1.1242783,129.157367,-64.416402,2.4041212,910.03038,17.482794,1.3048838,0.98688811,-0.36540017,11.963851,0.16107,0.309821,0.119035,0.058145,50.861743,0.740171,1055.430005,306.803276,0.1817227,20.6598145,1.5420108
11336,62830.4362,1605868101.41,4.0033955,0.85994188,229.377666,49.27104,1.3089021,509.25916,8.1091461,1.5500762,0.85576558,0.36848089,11.831696,0.19347,0.123385,0.010446,0.035135,20.724939,0.258911,849.54692,313.503702,0.106565,8.9732973,1.7152601
11353,64141.5717,1719150212.64,1.9578096,-0.51339395,112.174227,-29.415307,2.7623259,400.81677,9.4522238,1.3037415,0.89708859,0.17192528,11.964266,0.16092,0.220413,0.063179,0.04797,22.440071,0.928936,570.754721,324.884357,0.0850821,10.2564389,1.4146666
11367,61176.5633,1462973485.68,3.1459742,0.64898127,180.251044,37.183888,0.33208004,549.54211,7.3723087,1.3944838,0.82167691,0.19974662,11.927132,0.17265,0.158838,0.030845,0.039756,67.169366,0.945366,467.399243,120.753653,0.1144074,8.2157554,1.5540231
11374,62218.8908,1553030585.02,1.1973669,0.76148202,68.60407,43.629706,0.40116719,193.52043,12.622457,1.0924205,0.84892911,-0.38026109,12.0226,0.13418,0.137036,0.071261,0.020046,59.138798,0.920606,172.926913,37.939514,0.0423235,13.1566836,1.1386556
11381,61327.4014,1476005894.74,5.009227,-0.19990012,287.007566,-11.453433,1.2752821,373.60456,3.5174682,1.4501635,0.69715846,-0.15726939,11.897456,0.18,0.174785,0.008135,0.072609,38.465342,0.291232,552.116597,171.772601,0.0796015,3.7974639,1.5655987
11382,62298.5747,1559915270.23,3.8124039,0.24434923,218.434653,14.00018,2.0118061,335.48754,3.1534569,1.5442567,0.80364329,0.11121193,11.83482,0.19269,0.230927,0.001098,0.104629,50.614213,0.426853,471.074243,110.603084,0.0718607,3.3800665,1.6552281
11383,62924.4723,1613992821.47,4.2848591,1.059011,245.504342,60.676861,2.6355894,292.29782,6.4307399,1.6904106,0.95064527,-0.45482191,11.700658,0.21335,0.277273,0.012928,0.091904,65.812333,0.874689,268.363434,54.32098,0.062996,6.8358508,1.7968997
11395,63675.8812,1678914555.21,2.7819294,-0.27032314,159.392814,-15.488375,0.5420988,555.26373,8.6051989,1.1366824,0.82140183,0.048524003,12.013335,0.13973,0.197743,0.076737,0.036903,58.33142,0.856628,569.948189,148.323162,0.1155156,9.5992336,1.2679869
11401,62167.7649,1548613308.43,0.33606441,-0.49528878,19.255072,-28.377957,2.7071737,788.83815,12.552868,1.3718903,0.90722805,0.15183403,11.936975,0.16972,0.135323,0.036716,0.030054,61.313902,0.907115,797.397734,280.945568,0.1596235,14.5566007,1.5908762
11441,61139.6021,1459780040.38,0.12965738,0.1481576,7.428821,8.488805,2.8979041,551.97225,18.848892,1.1251979,0.96687841,-0.24363746,12.015443,0.13829,0.239157,0.127326,0.034082,49.561583,0.970455,489.346297,129.17098,0.1148783,21.0142207,1.2544587
11446,61529.2782,1493448055.24,2.4349879,-0.82287585,139.51453,-47.147313,0.92769164,433.94033,3.9713886,1.3125707,0.25662425,0.2005652,11.961039,0.16205,0.03265,0.002967,0.011758,38.731903,0.599683,371.68625,115.970012,0.0917035,4.3355788,1.432938
11452,62219.8255,1553111342.32,2.753427,0.47156469,157.759746,27.018667,0.89836774,125.01078,3.5153573,1.2279482,0.24061827,0.13962772,11.996726,0.15115,0.064522,0.013554,0.020766,36.67506,0.622888,168.776684,32.593275,0.0276341,3.612501,1.2618814
11527,63176.2388,1635745447.06,1.0113982,0.50986485,57.948848,29.213104,1.0269878,553.19201,17.332169,1.2187363,0.92880505,-0.39956737,11.992558,0.15007,0.122325,0.047733,0.022733,15.927241,0.517399,1120.124931,397.104178,0.1151145,19.327353,1.3590305
11563,61986.6454,1532964582.64,4.116158,-0.23294114,235.838481,-13.346544,1.9383836,132.32033,3.2701173,1.136667,0.37253419,-0.34281024,12.013339,0.13972,0.135125,0.029304,0.043012,41.62994,0.359365,357.304944,159.835314,0.0292159,3.3656567,1.1698757
11564,61849.5458,1521119177.37,3.3902815,-0.37560627,194.248821,-21.520654,2.1598333,251.70321,15.480731,1.0552709,0.97003055,-0.097795732,12.030026,0.12954,0.338323,0.178944,0.048573,41.216248,0.555561,348.828358,80.652635,0.0545693,16.3255037,1.1128563
11567,61576.5995,1497536617.42,4.9179969,-0.7997266,281.780466,-45.820959,2.1215717,453.54881,4.9959421,1.305209,0.84758013,0.12567352,11.963733,0.16111,0.283104,0.045249,0.082421,54.066998,0.523348,650.505838,232.200319,0.0955981,5.4735447,1.4299845
11646,63836.8718,1692824144.02,4.2625028,0.78231013,244.223421,44.823069,0.69885293,610.70425,3.5382071,1.1987028,-0.041887425,0.43804005,11.997806,0.14754,0.018156,0.005816,0.004952,17.09202,0.765581,766.01688,231.636207,0.126181,3.9846616,1.3499563
11668,61576.3519,1497515220.09,2.3036622,0.54724246,131.990121,31.354683,0.43387816,826.9295,7.611763,1.6437409,0.92021388,-0.25274241,11.749601,0.20659,0.197754,0.01309,0.059021,59.472984,0.907342,721.561635,182.14376,0.1666231,8.8800585,1.9176261
11685,61114.3091,1457594724.28,1.2216877,0.76925023,69.997549,44.074792,2.1786349,847.85355,19.121143,1.4182994,0.96394157,0.47114986,11.914617,0.17579,0.11606,0.021679,0.028764,67.519495,0.571095,970.344524,299.999477,0.1704468,22.3802806,1.660044
11690,61369.3607,1479631180.67,1.0309065,-0.72646068,59.066592,-41.623131,0.95591758,454.67285,11.060552,1.4947242,0.89478582,0.24877189,11.869734,0.18596,0.112155,0.015657,0.029434,24.14048,0.576859,622.410019,224.314801,0.0958208,12.1203829,1.6379499
11706,63702.6938,1681231162.01,6.1690393,-1.1139587,353.459916,-63.825132,2.5349227,365.75267,4.8760228,1.4974536,0.74862105,0.33130741,11.867986,0.18633,0.146742,0.009434,0.052206,36.273147,0.821551,497.728792,173.872262,0.0780131,5.2564165,1.6142746
11709,64477.2271,1748150842.17,2.206052,0.68566626,126.397469,39.285783,2.8289487,994.13771,9.9987221,1.4039016,0.8408156,0.066816166,11.9213,0.17391,0.100131,0.019757,0.024526,51.072932,0.951524,780.268961,207.50771,0.1967785,11.9662556,1.6801593
11716,64069.1113,1712889633.87,0.34593927,-1.3262418,19.82086,-75.988058,1.0359155,486.51038,4.3458772,1.365695,0.78082079,0.20584384,11.93934,0.16892,0.228792,0.027102,0.0777,48.297877,0.509739,836.988506,343.466581,0.1021041,4.7896091,1.5051381
11752,63805.7285,1690133361.79,5.0779068,0.35452873,290.942628,20.313,0.43863452,767.08864,8.6922712,1.6633821,0.94509244,0.061554234,11.728797,0.20943,0.211228,0.016457,0.060603,41.363221,0.905332,574.747505,170.128185,0.1556039,10.0448225,1.9222108
11761,62000.3515,1534148784.32,2.2299241,-0.9791702,127.76524,-56.10232,2.4872454,439.97957,12.075755,1.2040559,0.86094558,-0.46311745,11.996478,0.14822,0.131244,0.053762,0.023614,53.207659,0.793445,437.833119,143.544294,0.092905,13.197653,1.3159187
11764,61633.5521,1502457322.43,3.0270001,0.5348627,173.43433,30.645375,2.9427767,436.92503,14.494539,1.4670871,0.98558879,-0.39977184,11.887131,0.18226,0.299744,0.078285,0.067495,54.547399,0.980301,400.078989,89.174806,0.0922975,15.8323487,1.6024956
11772,63315.9228,1647814152.06,3.0593303,0.43734387,175.286714,25.057958,2.688005,657.28094,4.0413938,1.2426018,0.23900101,0.06546507,11.984422,0.15311,0.042524,0.009996,0.012376,52.902514,0.898881,583.392701,158.706967,0.1350434,4.5871574,1.410407
11815,63999.6473,1706887945.32,4.1907112,0.31197638,240.110065,17.87493,0.82879868,517.56391,4.6919312,1.537203,0.73395973,0.36529776,11.841515,0.1917,0.130141,0.003396,0.049968,36.604334,0.675762,895.809429,287.639886,0.1081877,5.1995404,1.7035095
11827,61407.8372,1482955552.12,6.0102736,0.63002755,344.363311,36.09792,2.7750688,333.64807,6.6585565,1.4025259,0.78441489,-0.2681475,11.922329,0.17372,0.14468,0.024838,0.038037,50.553067,0.933579,297.458226,67.066793,0.0714852,7.1345447,1.5027857
11841,61664.1167,1505098101.41,1.0743358,-0.34288444,61.554907,-19.645831,0.22561269,356.28682,5.5476222,1.4120051,0.79110384,0.49929532,11.91766,0.17496,0.183872,0.025345,0.054186,18.899251,0.974657,650.142363,197.678005,0.076094,5.969763,1.5194502
11868,64088.9094,1714600192.46,3.0189996,1.257047,172.975935,72.023488,1.5200297,586.81027,11.185736,1.5284896,0.9654662,0.31109634,11.84745,0.19052,0.25613,0.048321,0.063393,38.496214,0.050745,1202.748306,388.642349,0.1216002,12.5459237,1.7143542
