simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
7613	2.719617	0.35393437	0.2079429	759.41302	20.816711	2.2319927	0.42745247	0.087784752
7614	4.3761963	0.29137791	1.3390288	437.39434	15.977874	1.7959729	0.25775966	0.017069288
7615	4.4497403	-1.1627135	2.1598117	714.01901	10.337274	2.0458703	0.70172155	-0.25187477
7616	0.07531214	-0.50541366	1.8903065	334.59732	5.7987804	1.8030849	0.4022263	-0.29484391
7617	5.5524644	0.65443853	1.8765327	308.6821	2.3498161	1.6619272	0.28507331	-0.41513348
7618	3.8768857	-0.13202219	2.1054748	432.91936	9.33076	1.9180535	-0.45408794	0.011446225
7619	3.3467564	-0.10912612	1.9951589	481.24471	8.0318689	1.5297989	-0.10765991	-0.018628282
7620	3.4060064	0.45534504	1.9157381	430.50267	5.0004635	1.330645	0.6712985	0.37098154
7621	4.6023794	-0.79613099	1.0262172	469.07216	8.0908508	2.1900218	-0.65236247	0.44616804
7622	6.1735848	0.70434952	1.1982725	482.14682	19.586426	1.7018955	-0.61731529	0.32402092
7623	1.495433	0.069010345	0.83865115	583.28626	12.547949	1.5783577	0.57264155	0.18020304
7624	4.0571731	0.46592904	0.83048447	844.73126	5.7893825	1.4230218	0.78287292	-0.26959503
7625	1.3211447	-0.60725697	1.7733505	234.63426	9.6585674	1.185892	0.018649321	-0.28927633
7626	2.3674904	0.80605712	0.32392161	616.01622	20.49758	2.1510265	-0.56717372	0.2531094
7627	5.106979	-0.88521079	0.86428702	969.5742	13.555105	2.3333042	0.89596361	-0.12259735
7628	4.8025037	-0.2987775	2.4563549	405.94031	15.342015	1.6471866	-0.95997542	0.22832128
7629	3.2238339	0.70403413	1.7830413	459.27452	9.0679045	2.078624	-0.53760231	0.055830359
7630	2.9312026	-0.35875288	2.4445843	351.39888	11.574925	2.0414412	0.67842054	0.43425944
7631	5.9663657	-1.0721481	2.5928957	409.43432	9.4057598	1.3679801	0.41329905	-0.023045765
7632	5.6957905	0.60812378	0.24300485	434.05904	3.2900405	1.807929	0.042889375	-0.17207266
7633	3.2852894	0.35059839	0.78580426	931.65857	15.352546	1.5030222	0.85097843	0.15035672
7634	5.478523	-1.4210329	1.0779029	523.99609	7.3272643	2.0542886	0.38777623	-0.23697272
7635	2.3080222	0.50769985	2.4289708	761.01178	12.102983	1.964828	0.35279787	-0.11085445
7636	2.7469145	-0.19585584	1.2876891	500.77159	16.259846	2.1471264	-0.23107198	0.16615915
7637	3.5686499	-1.090187	0.37426852	362.03535	8.0565834	1.2299837	-0.73376846	0.085199945
7638	2.3860068	-0.69608369	2.3937888	319.22959	7.6900721	1.0770749	0.78940588	-0.44536
7639	2.3195664	-0.40684714	0.72665406	578.97355	15.288527	1.6150497	-0.91787851	0.26539332
7640	5.1770315	-0.30973648	0.26444101	294.13399	4.8006873	1.9974284	0.73913747	-0.14136524
7641	0.26268786	-0.78437651	2.7739756	644.70776	17.258823	2.0505798	-0.0038836582	0.34451166
7642	1.332976	-0.48401811	1.0495078	289.15723	17.96788	1.8646413	0.9740386	-0.31964245
7643	0.12868781	0.38743601	2.3438499	695.68185	9.447648	2.0011189	-0.51584327	0.45589876
7644	6.2390273	-0.93138198	2.4111702	491.75231	9.198719	2.1315382	0.64684242	0.030945795
7645	2.764892	0.18016866	1.8424995	279.27129	12.385962	1.5954418	-0.075304426	0.3224358
7646	4.9342748	-0.97310704	1.4373271	477.58159	14.313202	1.7645721	0.78907079	-0.2712211
7647	1.3091489	-0.26537817	0.71211609	660.8669	14.70015	1.9888304	0.49850786	0.11152346
7648	4.3893122	-0.80158641	0.30303319	599.15143	3.8059063	1.8128402	0.92413539	-0.43357503
7649	1.2941886	-0.69017952	1.0583354	471.56946	5.0969496	1.467181	0.98809624	-0.2274099
7650	5.1010948	0.99893295	2.9560273	635.43262	9.193018	1.5093453	-0.14647296	0.21157651
7651	5.1238667	0.28315195	1.1315916	239.39112	16.833803	1.3475194	0.83709645	0.21570952
7652	4.3997972	0.25748033	2.2911514	323.87395	5.5927763	1.4861952	0.26486528	-0.42090747
7653	5.3083062	-1.4972462	2.2336135	644.19806	7.6016316	2.014549	0.91656089	0.34343797
7654	4.7869145	0.37526995	0.53844386	603.18383	19.339605	1.4290612	-0.3920562	-0.29272392
7655	0.62192703	-0.88401939	2.6770505	878.05013	3.5049446	1.6571574	0.72519487	0.2427156
7656	0.22417891	-0.033049847	1.5790107	266.8562	5.7632952	1.3164861	-0.23758487	0.46140349
7657	1.3578207	-0.43108145	0.086652127	862.82938	8.5156603	2.1033418	-0.5107429	0.32813621
7658	0.36357438	0.87037361	1.6410918	278.26758	18.165009	1.3763616	0.87851214	-0.37482831
7659	3.2584563	1.011297	2.2369707	626.49596	7.3530841	2.0748723	-0.38101459	0.48380122
7660	3.1085396	-0.8199713	2.5565942	825.24446	17.294634	1.3928888	-0.36446866	0.10895152
7661	5.4203263	-0.13285357	1.689417	217.62416	12.595563	1.5241536	0.53340024	0.17669962
7662	0.49914861	-0.5312321	0.469991	343.15105	15.362392	1.4362364	-0.32606223	0.31165603
7663	3.5564733	-1.3161258	2.5638003	558.16221	16.686531	1.531392	-0.82683158	-0.2473781
7664	2.0502249	0.088338312	2.6671518	409.01424	10.4462	1.5486883	0.61252284	-0.12788777
7665	0.18383065	-0.76388557	1.7501505	89.715577	10.751173	2.0334058	0.78529084	0.063508555
7666	0.74781553	-0.78626628	1.6468763	207.21501	16.56065	1.6829878	0.14731047	-0.25198868
7667	5.2885181	0.25215273	2.2578515	227.65603	3.6308463	1.1555139	0.92234021	0.23229787
7668	4.8726865	-1.1224543	2.7310467	314.26169	7.7345371	1.1058393	-0.62448066	0.15286104
7669	0.34622872	-0.34101021	3.0478997	986.3386	19.434252	1.601241	-0.64258283	0.43930241
7670	2.0546628	1.026189	2.752493	300.36696	6.3746781	1.3389616	0.42100835	0.13567337
7671	3.2252377	0.99888126	2.296882	232.53592	5.8683143	1.6031902	-0.50085062	-0.030571105
7672	0.060123356	1.2130061	2.4629163	798.49389	4.2138844	1.2671425	0.69922805	0.073300011
7673	0.27392259	-0.88246713	2.6707286	603.34595	7.6944723	1.8323122	0.90373755	-0.34475255
7674	0.26172159	0.6051497	2.3694989	618.37158	14.530389	1.6756257	0.087578729	0.2102924
7675	0.2736978	1.1924747	2.2507843	395.23706	2.2586386	1.9588373	-0.15122841	0.08770746
7676	4.8052745	0.62326994	2.0906727	245.45155	7.5337348	1.7814416	0.71089154	0.076293834
7677	3.150051	-0.48503662	1.9766742	364.15814	4.7692232	1.7370443	-0.70471877	-0.090609834
7678	0.81423488	0.87939655	2.3636879	451.35973	10.488556	2.0057468	0.36217046	-0.18517245
7679	6.0216389	0.49236004	0.68517788	390.98497	15.453021	1.5381857	0.64842165	0.12047633
7680	2.4168018	0.37965126	0.59683797	661.83567	18.993927	1.7863019	0.57946515	0.30484989
7681	4.4402486	-0.19660682	1.363546	271.56382	10.259986	1.662222	-0.26049486	-0.43034253
7682	0.4272219	0.84471314	0.28549615	604.3947	17.502069	1.6638539	0.42209336	0.017713422
7683	0.38258174	-0.03722053	2.3580114	631.87962	8.1562948	1.3844064	-0.074620873	-0.20066902
7684	2.9926991	0.70489898	2.6535203	716.28764	9.1309614	2.2683434	0.95433229	0.31541449
7685	5.4088363	0.062713536	0.5228475	618.48675	14.397863	1.8798902	0.72083104	0.41550055
7686	5.2330784	0.5651326	1.2722225	557.2491	18.66139	1.8536301	-0.42081279	0.25290191
7687	2.3011575	-0.33223872	0.46410777	999.14397	14.742833	1.6157671	0.7908026	-0.49885976
7688	2.3613352	-0.48800664	0.66615075	474.18485	4.4717288	1.3110601	0.45045084	0.26691553
7689	6.2683217	1.3185744	2.672082	600.48676	3.2748353	1.6100627	-0.54717618	-0.28975868
7690	3.5204345	1.4457948	0.65490747	381.90299	14.214963	1.5155692	-0.71092945	-0.16442777
7691	3.0240018	-1.0033933	1.2291705	983.4368	15.253168	1.4940636	0.20631933	0.32438353
7692	3.8824662	-0.30565116	0.055830105	950.16639	20.401865	1.9527347	0.1373235	0.46016818
7693	3.9315702	0.087807966	2.018169	989.0175	13.867053	1.8914083	0.71971726	0.37508899
7694	4.6433489	-0.35971412	2.1062268	418.07471	6.4521561	2.1554115	0.75696981	-0.49094886
7695	5.7021099	0.40658115	2.1840836	768.04332	17.002821	2.2762899	0.42288879	-0.29454347
7696	5.9308976	0.3780229	2.456501	584.56102	9.1522942	1.7098825	-0.89406884	0.30186161
7697	4.7206589	0.20642088	0.3878706	552.4846	7.9187503	1.599231	-0.58752018	-0.19758487
7698	3.9735631	1.0975033	0.32476196	774.3744	7.3168821	1.4598194	0.25961927	0.1746446
7699	1.4521654	1.0069993	0.31323591	911.17033	20.869976	1.9315193	0.81621414	0.00019236607
7700	2.1932844	-0.27197272	0.40482274	954.81442	20.629223	1.9051175	0.3834357	-0.12225921
7701	4.0000895	0.039492978	0.97402868	489.54985	17.909849	1.5153844	-0.78933758	0.10276647
7702	4.4331269	-1.3555485	0.54474849	776.65205	3.7132449	1.1714418	0.74394202	0.48349473
7703	6.0854921	-0.13481468	0.35384533	783.12599	13.874971	2.2758038	-0.30562854	0.24394226
7704	1.2618281	0.67634571	1.0975227	921.79812	17.624922	1.5288001	0.61928451	-0.49303967
7705	6.010568	0.10329901	3.0195134	652.34904	6.531651	1.2583655	0.52370745	-0.20499772
7706	3.1643043	-0.6536725	1.6773146	394.70646	12.024943	1.1078094	0.26601514	-0.35104126
7707	1.4576656	0.90085657	2.0057287	383.99689	8.7326336	1.5268924	-0.074360736	-0.081361219
7708	1.3443206	0.30938234	0.95614709	830.22346	9.1269045	1.7191378	-0.72948813	0.19093862
7709	2.3608047	-0.45556363	0.53546724	780.77952	5.0823426	2.1900692	0.46321535	-0.24673916
7710	4.1750412	-0.18862401	2.7500714	653.10215	11.672493	1.3150568	-0.72048074	0.01650737
7711	1.0011529	-0.098303127	1.003329	549.77927	10.791984	2.1384068	0.5901686	-0.04802889
7712	0.09355493	-0.058782857	1.8604785	326.46417	9.3833246	1.5382377	-0.92451817	-0.44311577
7713	2.127795	0.30521171	0.21253199	768.41867	3.9027805	1.9207075	0.97233063	-0.30012196
7714	4.9655891	0.29028197	2.4082765	709.34487	19.45241	1.3662101	0.77250576	0.25313494
7715	2.8346772	-0.1800493	0.56878015	438.11116	14.719036	1.5682184	-0.75639111	0.46623158
7716	0.97759327	0.56219404	0.14623307	360.52211	6.933145	1.9988065	0.47089064	0.38864711
7717	3.2895548	-1.3080131	0.23394445	935.84477	19.6814	1.6372948	-0.096168317	-0.23866653
7718	4.2429508	-0.21881026	1.9396735	344.80462	9.2341347	2.0004952	-0.30478653	0.057700947
7719	3.636711	0.82126527	2.6554626	310.30754	15.541127	1.4933286	0.43454707	-0.49002442
7720	5.2182172	0.50843421	0.91526291	704.9831	12.660231	2.0631666	0.76301849	0.10481519
7721	5.7274485	0.68590914	0.56400808	788.02183	14.363065	1.9719428	0.73880613	-0.21711357
7722	4.035752	-1.0099545	0.93746428	360.40179	5.362957	1.1682727	0.35454541	0.48984259
7723	4.4200779	0.6940832	0.78876273	656.27756	5.0453343	1.8827288	-0.55393511	-0.049288705
7724	0.97921584	0.081845536	0.82777873	552.33761	16.421635	2.1430209	-0.42082414	-0.25432134
7725	0.9384178	0.7491026	0.87538757	345.17602	18.483866	1.7201641	0.22359614	0.33944237
7726	2.992179	0.46565923	0.23193127	456.40516	21.558136	1.176747	-0.095528364	0.14440617
7727	0.2264259	-1.1540139	0.8326917	662.8974	16.741604	2.083986	-0.26008812	0.37222844
7728	2.6097381	0.029290683	2.9153637	617.70543	11.49832	1.7440969	-0.49082312	-0.42790189
7729	2.1348365	0.84097327	0.84310193	863.22853	19.322308	2.2175686	-0.20312792	0.36266324
7730	6.0714665	-0.74847041	0.42077836	364.03608	4.768899	1.9206895	0.26347983	0.23204716
7731	5.5538128	-0.86373147	2.3317268	897.43903	10.566733	1.8257545	0.59258044	-0.20977607
7732	4.2647842	-0.1175021	0.88740182	368.91802	3.4112761	1.9601185	-0.84532565	0.015526681
7733	4.2849806	0.20691171	2.2940892	405.7901	3.6314447	1.2528425	0.59206408	-0.28120965
7734	3.4553069	0.78061675	0.73269754	540.82471	6.8266125	1.4381703	0.86273187	0.44771847
7735	5.3314251	-0.20230854	1.4796916	425.59427	17.183634	1.5556966	0.57861066	-0.48043108
7736	2.6365413	0.70406857	1.8664474	284.3702	8.7211447	1.9515792	0.9042924	-0.11646099
7737	6.0984884	0.38278696	2.5433978	738.34327	6.0452905	1.7584043	0.30092958	-0.38449794
7738	1.7584102	0.52686665	1.6997973	700.73874	20.524822	2.2623124	0.39252287	-0.20723398
7739	2.6142363	1.0396877	3.0691026	589.97292	4.8359065	1.8338853	-0.96660322	0.084063783
7740	0.28426128	1.3887552	1.1968359	623.5342	18.537548	2.069634	0.18798418	0.071952485
7741	5.7043052	-1.0277249	2.2310858	289.1612	11.470913	1.2282567	0.1209568	0.060560018
7742	0.8709164	0.38357029	1.820637	48.184549	14.590755	1.9513638	0.16902205	0.33557892
7743	0.23246525	0.1854869	1.1796182	752.60593	7.6318212	1.9588934	-0.0064931996	0.22478095
7744	5.3672394	0.68703655	1.1202792	282.17571	7.0859132	1.8222373	0.042509317	0.45910171
7745	0.5400985	-0.27523041	2.6884169	309.69106	7.5428305	1.1595368	-0.33430457	0.037249885
7746	0.83129746	-0.20383886	0.92667561	238.53808	15.077355	1.5709506	-0.69163692	0.2389448
7747	3.417892	-1.4057856	0.61605797	706.90324	10.026575	1.8566172	0.71052212	0.2046372
7748	2.5147362	0.84488837	2.1707486	673.44726	17.007038	2.1987221	-0.43159637	0.47070423
7749	4.7897722	-0.79859714	2.2418321	864.65828	20.001837	1.5542344	-0.26395467	0.42966971
7750	6.0265819	-0.34989187	0.39692807	959.68301	16.458342	1.9978988	0.81007987	0.42957833
7751	3.3306	0.53752582	0.68445956	955.71326	17.168839	1.2368116	-0.24076089	-0.37714317
7752	4.7818063	0.43379457	2.4039788	770.05328	7.6956377	1.8186319	0.10478137	-0.25066584
7753	0.13917799	-0.66158707	2.8842446	724.28413	14.304909	2.2303386	0.6743108	-0.30811527
7754	3.1937934	-0.21446018	0.73391929	508.43096	5.2840166	1.8119701	-0.82288665	0.3495366
7755	0.43698793	-0.73301584	2.3499742	422.06417	18.776815	2.0862763	0.69639283	0.38072759
7756	4.4761816	-0.58029437	2.0954037	275.22219	14.729307	1.6547918	-0.49547774	0.25392634
7757	1.377478	0.6054602	0.32019908	997.98582	17.591415	2.3234184	-0.29248384	0.0014111873
7758	3.5113064	0.85674533	0.34585063	583.08218	11.235588	1.3991425	-0.39763656	0.30935049
7759	5.9435693	-0.67038072	2.3651717	617.75632	3.4404559	2.2247436	-0.1899718	-0.22388341
7760	5.7248661	0.31118273	2.4471379	700.38812	9.1002769	2.2008326	0.73752481	0.38302329
7761	5.2126863	1.0125437	1.4900208	511.97919	19.111069	1.2932504	0.12056839	-0.32881469
7762	2.3324968	0.77123187	0.86546309	832.06223	6.6382871	2.1854095	0.79043531	0.26450703
7763	3.1562577	-0.704284	0.73102354	877.23894	17.039211	2.1432145	-0.0036654961	0.35885516
7764	6.1887016	0.1367433	2.0770562	957.48259	13.725269	2.0045273	0.76929134	0.37018383
7765	1.8559011	-0.38002531	0.450705	995.07779	20.347486	2.2062576	-0.44569898	-0.42488602
7766	5.9108194	0.47289857	1.728957	464.94629	12.04179	1.8811016	0.16990572	-0.19620621
7767	3.0828632	0.08695057	0.55470112	474.98656	6.1188283	1.9250351	-0.95871478	-0.12790176
7768	5.6568325	0.15961967	0.95677681	793.64924	17.699158	1.6292381	0.70357662	0.057813376
7769	5.5610011	-0.25532093	1.1202213	355.86475	13.784381	1.7113615	0.45579994	0.29773065
7770	4.9487385	-0.14774958	2.8226774	904.76496	17.691212	1.2756234	0.20241565	0.19069004
7771	3.6405202	-0.0095203636	0.35510834	493.45191	12.019115	1.6593227	0.18444233	0.10583708
7772	5.2027307	0.76218571	0.79027544	815.4444	8.1285477	2.1332269	0.76357251	-0.40845403
7773	2.434587	0.28730811	1.0625408	373.82219	11.823765	1.7890736	0.8983013	-0.28383836
7774	0.022358825	-0.48138086	2.1995027	366.51202	14.212543	1.3255243	-0.14520675	-0.35816967
7775	2.9586571	0.88913323	0.36031959	966.21771	15.164724	2.3465397	-0.5648585	0.22466668
7776	2.9691793	-0.90022596	2.3322405	771.68884	9.1521282	1.7458565	0.85783756	-0.11594307
7777	0.77609742	1.3571893	2.9777583	657.15248	3.089859	1.9450663	-0.97731781	0.15751384
7778	3.1856577	0.17358717	2.6880069	183.99824	13.467985	1.9165034	-0.80822062	0.37818614
7779	1.5135318	-1.5016829	2.1544519	195.24714	10.421467	1.4274013	0.66203678	-0.36653912
7780	4.0748035	-0.37838232	2.3298286	209.16762	10.950625	1.4013753	0.54896796	0.10885254
7781	2.7814227	0.59543006	0.48337142	861.02805	17.625643	1.6450412	0.23713572	-0.20682642
7782	6.2575336	1.3083095	0.45053303	265.50779	15.966198	1.5508449	0.81481689	0.19170012
7783	2.7212749	0.7255482	3.0054672	408.51053	15.798379	1.5121431	0.41895667	0.40299541
7784	3.0231031	0.50591321	1.9215932	537.55719	18.792849	1.9041977	0.39456809	0.12626395
7785	4.5672038	1.3287353	0.77550254	751.89367	10.540802	1.502646	0.40237695	0.41201687
7786	2.2106774	-0.57240281	2.0366704	419.31818	11.191329	1.4655367	0.45449528	-0.3805429
7787	0.90443289	0.93860041	1.3917451	311.19633	12.916309	2.0156238	0.10839873	0.27949417
7788	2.4864929	-0.83265917	1.9420491	387.7319	15.522898	1.4938422	0.10663548	0.15013847
7789	3.0379259	-0.60868266	2.2059343	108.05859	12.568322	1.202968	0.73898995	-0.19212049
7790	6.0165022	1.1853187	0.8195216	683.05954	19.488548	1.6320275	0.90366793	0.25714341
7791	1.4187853	-0.27485805	0.70463997	760.47402	19.388052	1.7692837	0.31238133	-0.1016003
7792	4.0486606	0.50855418	2.0990257	788.0998	7.3346176	1.6272353	-0.33322334	-0.25896659
7793	2.0465985	-0.83844017	2.0742274	687.27316	18.572073	1.8472521	0.74563473	0.24620257
7794	3.6497969	-0.62306127	2.3117629	682.27046	16.207487	1.5751981	0.065077566	-0.4362967
7795	4.3030566	0.49536379	1.4210749	676.24733	4.9066606	2.2363636	0.017802665	0.22211213
7796	3.6137557	0.52944388	1.9770384	203.34283	15.549355	1.5298176	0.17193925	-0.18761539
7797	5.8524015	0.35146308	2.3111805	426.99018	16.281738	1.7830555	0.82492679	0.14467873
7798	1.4781377	-1.2057489	2.331713	308.38045	12.122436	1.4528224	0.19856395	-0.11029883
7799	1.7232007	-0.75006882	2.1641074	545.82155	7.557178	1.6860036	0.29128301	-0.010727813
7800	0.52189552	0.17548952	1.1889027	825.30189	13.308891	1.5945604	-0.89327848	-0.309028
7801	0.0043501073	-0.21674545	0.23063932	917.89446	12.175261	1.7677013	0.61453962	0.44362056
7802	3.7485552	-1.3159984	2.2295499	345.18848	12.586522	2.0667632	0.17782643	0.49284571
7803	2.2086852	-0.87755016	0.36232621	183.89749	2.4742699	1.9217027	0.19721752	0.24051584
7804	4.0375046	1.0798857	1.6160585	580.34085	16.435892	1.9257674	0.52444428	-0.11913184
7805	0.44309228	1.156052	2.6085194	444.50127	14.094523	1.9421641	-0.95878571	0.021323832
7806	2.3302241	1.2110312	0.57589883	386.13406	15.284231	1.1292537	0.65260804	0.32105094
7807	2.0966615	0.34477914	2.4982822	803.95371	19.682571	2.2445457	0.80609465	-0.064679526
7808	3.2023878	-0.71393696	2.4053881	884.34131	13.451821	1.2150806	0.55684459	-0.15500088
7809	3.1929653	-0.30443517	2.3132142	781.27679	19.140842	1.4604446	-0.49293453	-0.098375276
7810	0.88303967	0.89253294	0.19744405	927.73446	20.041451	1.5023986	0.80640662	0.44729328
7811	1.6907825	-0.70692856	2.1164771	479.22968	14.667321	1.5672261	0.020808382	0.4953483
7812	6.195073	-0.39234966	0.47169227	314.40364	20.468611	1.1331116	0.43398118	0.17985323
7813	4.827482	0.33987481	2.9000373	569.76294	2.7248826	1.4136964	-0.21200243	-0.32114482
7814	6.2100534	-0.70825527	0.42365805	340.77547	19.21349	1.790664	-0.15728492	0.16039276
7815	1.1691815	-0.29746062	2.7835509	392.35574	8.9225197	1.9470561	0.29722697	0.35942122
7816	4.5935361	0.5425226	1.427054	381.99062	17.219608	1.3618052	0.88111997	0.38650054
7817	3.8623504	0.47779542	1.9223159	893.76686	15.059489	2.2838867	0.30196676	0.38156375
7818	0.74030224	1.0068667	1.7324275	175.86461	9.3268185	1.5617765	-0.097486079	0.49478635
7819	2.5349357	-0.42863516	0.99578846	597.19522	19.015762	1.2869765	-0.1978732	0.22326508
7820	6.1127713	1.1949635	2.520532	943.6483	18.60977	1.9931285	-0.087830737	-0.23611605
7821	1.1989078	-0.89762146	2.7576452	920.96089	11.572735	1.9281026	-0.087588131	0.11332098
7822	4.8364827	0.81342231	0.36079624	753.45574	16.702765	1.3304594	0.70610249	0.22661409
7823	2.9859232	-0.56327106	2.922836	918.06293	9.5182314	2.0489938	0.23413278	-0.48064795
7824	6.2195213	-0.68709862	1.5077324	185.77229	4.451303	2.0714476	-0.83410621	-0.078845218
7825	2.8266415	-0.98282153	0.6242889	702.22401	16.12883	1.2214429	0.1837642	-0.1424311
7826	5.5446081	-0.29214184	0.37994268	612.74503	7.0483394	1.8150659	-0.60906142	-0.27611893
7827	0.325643	0.64146266	0.20939971	340.15309	12.915421	1.2859087	-0.031116556	0.17351462
7828	5.0108437	0.49448393	0.83803023	717.37976	16.885958	1.8621898	0.94793123	-0.3388623
7829	1.1512548	0.36324377	1.1803269	247.9621	18.904421	2.0046611	0.64997721	-0.24205638
7830	5.5194383	0.48038249	1.6901997	691.18665	10.170854	2.0504537	0.64356732	0.22911847
7831	1.9093722	-0.4788678	0.57668727	674.02243	19.306534	1.4847981	-0.50713927	0.43697831
7832	0.83416288	0.12852905	2.7948976	953.94373	14.846375	2.116502	0.88237989	-0.44479454
7833	0.39989465	0.56966566	0.76881909	634.57569	6.2035537	1.5890726	-0.030468229	0.45001584
7834	4.9123832	0.21969679	0.84083957	450.7315	10.605599	1.9036149	0.51439351	0.37182418
7835	4.1752983	-0.85928445	0.50665002	529.65449	6.0692606	1.2074493	-0.21244895	-0.47806776
7836	4.209214	-0.24109968	2.1541859	143.52542	4.7025442	1.4044629	0.82162404	0.11829709
7837	2.9601874	0.30441109	0.38944203	720.85666	20.263468	2.1849625	0.80877835	0.37201962
7838	0.24258208	-1.0333668	2.6589493	933.06344	14.033567	2.0494275	0.42495131	0.041558724
7839	2.3588478	1.1599384	2.311638	563.17992	12.836037	2.1732385	-0.58718091	0.40120083
7840	4.0811282	1.312685	2.2384005	367.53664	11.346531	1.5315553	-0.69763196	0.15310493
7841	5.4940816	0.42394048	2.7859463	225.04771	16.355017	1.9039267	-0.24939671	-0.45045853
7842	2.7938585	-0.25999906	2.3077005	790.81918	13.088725	1.9582992	-0.73820424	0.13181794
7843	6.1465551	1.3210648	0.79480663	563.89154	8.4199438	2.114929	0.43373433	0.36235064
7844	2.8711745	-0.11352539	0.46947791	985.62838	20.598627	2.1580539	-0.43501675	0.33990815
7845	1.9909198	-0.59807099	2.8287425	478.44963	13.256514	1.3204759	0.077600181	-0.061098024
7846	4.5455042	1.5041145	2.0952245	625.75385	19.795874	1.8521185	0.15440567	0.44574967
7847	3.7451847	0.86131926	2.423476	665.89968	9.1660452	1.1716272	0.27482435	0.3639572
7848	3.5142577	-0.68010844	0.76545564	783.82785	12.535372	1.9335719	0.98079735	-0.038720742
7849	5.2758136	-1.0398695	2.6338096	605.0821	13.935479	1.9015886	0.49695739	-0.23841326
7850	6.1298038	0.14800788	1.8959916	229.12574	16.951124	1.3075633	0.28162447	0.44976476
7851	5.8770699	0.42097312	0.75280472	452.85059	18.065937	1.4783338	0.53226525	0.27496448
7852	3.0670417	-0.086340433	0.43097225	426.78444	12.151221	1.6862301	0.28471386	-0.13908239
7853	4.8098685	0.95130186	0.53879044	136.16739	8.2309694	1.5565389	0.13919747	-0.39586088
7854	0.15621334	0.91654034	0.57638212	505.46198	9.5827675	1.9245305	-0.067222379	0.3801561
7855	0.44887492	1.0445002	0.21953426	207.99738	5.3730459	1.9092849	-0.95010459	0.34687576
7856	5.2565644	-1.2311043	0.71850963	327.78145	7.8359027	1.1526371	-0.78939372	-0.29487413
7857	5.9286636	0.7924667	1.3108674	902.67971	18.562536	1.9405344	0.88496709	-0.28795227
7858	4.0279335	0.42665037	2.6886639	697.13265	19.86174	1.4183936	-0.66160756	-0.33731815
7859	2.9897247	-1.0013056	0.60954035	327.73552	7.6638579	1.0836283	-0.45091751	0.067935601
7860	2.9007693	0.79160552	2.0948053	490.50498	4.0641203	2.088568	-0.56050324	-0.35182872
7861	5.9789193	-0.10040854	1.8144543	195.42056	10.760159	1.7010682	-0.28024065	0.12535609
7862	1.8805523	-1.2093992	2.5310788	671.51571	13.158209	1.5384028	-0.74509114	-0.40441653
7863	0.23690257	-0.6147591	0.79217954	326.94738	13.709407	1.275683	-0.3295036	0.12731716
7864	2.9430793	-0.16218448	1.0095736	168.86665	2.1722226	2.0333381	0.69807243	0.00065756077
7865	3.0426617	-0.0089988626	2.5204463	313.10823	5.5790887	1.9763012	0.68969107	0.2979213
7866	1.0514084	0.28993002	1.8747743	391.26969	13.044544	1.6559646	0.58560097	-0.45141605
7867	4.67813	-0.3486255	0.82954991	296.61475	2.2813168	1.1532338	0.81140554	0.41269445
7868	4.6333351	-0.74802699	1.4172606	385.71221	12.526959	1.998425	-0.94115084	-0.026221611
7869	1.3235674	-0.3230412	0.98149026	885.05676	18.013149	1.8129787	0.085522421	-0.16482604
7870	3.8424808	-0.74685768	0.61858233	955.44094	11.618707	2.3669975	0.82588124	-0.30256504
7871	1.2514628	-0.12654495	0.57794365	614.26153	15.343593	1.457307	-0.62452728	-0.3372972
7872	3.7708074	0.26671997	2.9699039	922.22409	12.163121	2.0426998	-0.86746365	0.35823539
7873	3.2716835	-0.17284606	0.7458212	949.75312	16.649061	1.7389325	-0.90783232	0.25310197
7874	3.85661	1.0295967	1.0787127	536.19562	10.489498	2.0605402	-0.55700058	-0.42599404
7875	5.9488879	1.1339686	0.69370239	673.91225	12.522704	1.214309	0.12305613	-0.099843971
7876	2.3079624	0.22129291	2.041127	263.18033	10.338813	1.204209	-0.90654629	-0.24838959
7877	3.479027	-0.21072427	2.8925576	208.11215	6.6044283	1.1393851	-0.39226744	-0.48045138
7878	3.1153755	-0.8267031	0.53826539	858.98758	8.1445036	1.8618443	0.19643775	-0.023815783
7879	0.29282786	0.38128855	2.8710335	468.39789	14.835822	1.3593897	-0.30368054	0.21769144
7880	1.288382	0.77587683	2.4513383	640.05253	14.57692	1.4409667	0.3082577	0.43067223
7881	4.0186171	1.0418048	0.64741981	644.66303	15.912053	1.6406693	0.58749747	0.21034981
7882	1.0036174	0.95403179	1.5021177	489.05645	17.491255	1.9742399	0.25417295	0.19623712
7883	1.4904785	0.27299584	1.4830515	222.35363	17.223948	1.3151288	-0.95479155	-0.27981415
7884	1.1172775	-0.093096571	0.50294975	374.45823	5.971271	1.3088605	-0.61250311	0.21879561
7885	1.4844639	-0.47695585	2.445312	536.53967	11.616839	1.7264513	-0.97251135	-0.0067046131
7886	2.4088106	-0.21119636	2.4237545	685.5155	16.100752	1.7326748	0.4927929	0.10947226
7887	5.4759325	1.1864777	0.3193121	140.46088	16.292004	1.7806758	0.19912823	-0.22006874
7888	4.0226346	0.87435362	2.7192989	769.51989	17.184444	1.9410647	0.88018906	-0.17337868
7889	2.041167	1.0328351	2.4667222	705.62354	18.329914	2.2752781	-0.87612939	0.26622769
