simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
3913,63441.3952,1658654962.36,1.0614219,0.84138634,60.814995,48.207886,0.52234693,1045.3315,12.629711,1.4373664,-0.7132188,-0.018284425,11.903794,0.17831,0.0,0.166999,0.0,15.180136,0.866651,1014.248607,229.566401
3914,61380.0207,1480552205.45,0.8114366,0.20106643,46.491893,11.520258,0.30349619,1180.7188,9.1256298,1.6196933,-0.27922861,0.004899621,11.772294,0.20318,0.0,0.082769,0.0,45.469824,0.954297,913.447499,286.293712
3915,63102.6202,1629384802.67,5.2806967,0.23429376,302.561634,13.424044,2.6869191,382.24017,5.8493527,1.6177386,0.17415583,0.02013599,11.774336,0.2029,0.0,0.044138,0.0,60.581399,0.898404,331.580282,78.240147
3916,61402.1574,1482464821.39,5.5367416,-1.046046,317.231926,-59.934021,2.54376,1069.6544,13.595474,1.4655985,0.96364388,-0.044593778,11.887849,0.18206,0.215223,0.22066,0.0,29.102384,0.826557,1404.761723,586.650102
3917,62836.7295,1606411843.18,5.6400004,0.27698423,323.148219,15.870027,2.5207751,1000.0922,8.2396203,1.5091028,0.097939317,0.0288861,11.860766,0.18789,0.0,0.097627,0.0,36.022114,0.813403,1137.869743,296.615501
3918,62320.698,1561826724.95,3.9607807,0.54032384,226.936018,30.958276,0.2095598,1587.4914,54.643641,1.7787503,0.28559448,-0.020356362,11.582277,0.22679,0.0,0.533944,0.0,40.842572,0.978123,1483.403882,463.915318
3919,64318.1327,1734405080.33,4.4406313,0.051134602,254.429432,2.929797,1.1491111,1335.3921,12.388168,1.9180641,0.53927624,-0.038157408,11.299435,0.25067,0.0,0.072683,0.0,29.226956,0.409299,2141.864779,706.329435
3920,63113.5853,1630332190.58,6.2280013,0.96969273,356.838189,55.559301,0.54388819,1423.5496,7.0750888,1.5989074,-0.77530179,0.045433846,11.791608,0.20024,0.0,0.051795,0.0,48.201912,0.855703,1671.569486,465.376921
3922,62332.6678,1562860918.82,4.2077659,0.028309165,241.087227,1.621996,0.4635639,362.75719,28.587589,1.4640348,0.98793759,-0.016912937,11.888608,0.18185,0.065231,0.46794,0.0,26.881368,0.894465,351.395766,50.038651
3923,62941.6688,1615478601.08,3.4941843,0.019241158,200.202013,1.102437,0.2050006,1083.9972,8.8683228,1.5948184,-0.51546467,-0.0023819941,11.795563,0.19966,0.0,0.080338,0.0,31.816989,0.979061,1034.704293,335.618073
3924,64204.9723,1724628028.09,2.6987268,0.76145491,154.625656,43.628153,0.90072994,1799.8505,10.829364,1.7325446,0.90653191,0.042840811,11.647304,0.21966,0.057298,0.107793,0.0,61.155462,0.621038,2394.374363,657.083437
3925,64076.0586,1713489883.54,2.5778217,-0.35467768,147.698304,-20.321534,1.8887625,456.65794,32.928597,1.4565138,0.91687902,-0.031332637,11.893278,0.18085,0.0,0.530071,0.0,46.239133,0.312635,866.952887,196.139789
3926,61249.454,1469271239.48,4.7955057,0.85214898,274.762237,48.82454,2.3046161,2343.7815,14.527794,1.6585285,0.6421537,0.0316973,11.73417,0.20872,0.0,0.166049,0.0,68.1754,0.669711,2133.785159,665.671536
3927,63584.7327,1671039326.09,4.6107684,-0.789678,264.17757,-45.245217,0.1919522,2451.7825,17.982296,1.8574561,0.67126245,0.016956368,11.442796,0.23971,0.0,0.149721,0.0,67.803512,0.981634,2258.998791,758.939097
3929,61451.2194,1486703774.86,5.2243545,0.27106863,299.333464,15.531088,0.77708072,536.13819,6.0633559,1.3795047,-0.56282549,-0.028183119,11.933324,0.17071,0.0,0.074851,0.0,25.526023,0.712964,599.402598,126.218836
3930,63606.2342,1672897052.11,5.018347,0.72709585,287.530103,41.659524,2.0105026,766.57351,11.724039,1.5598265,0.42176685,0.0087137904,11.823104,0.19483,0.0,0.146322,0.0,48.85451,0.425674,1322.147743,534.711426
3931,63441.7501,1658685630.23,0.24950634,0.18944174,14.29566,10.854212,2.526325,1027.5665,6.7842961,1.4830145,0.89185487,0.035186043,11.878195,0.18437,0.232268,0.093925,0.026212,49.098572,0.816619,1199.582055,369.408141
3932,63124.8001,1631301143.36,2.1968321,0.048343452,125.869208,2.769876,1.0001206,881.54779,15.541527,1.4734185,0.43948873,0.0035501363,11.883887,0.18309,0.0,0.229572,0.0,24.796328,0.540201,1459.619677,537.749938
3933,62966.1506,1617593830.34,0.63047316,-0.086201709,36.123451,-4.938994,2.9581906,1267.6336,41.340466,1.5298807,-0.10172904,0.036669813,11.84663,0.19071,0.0,0.5404,0.0,47.521154,0.983229,1418.414515,445.822442
3934,61250.0244,1469320529.76,6.0972369,-0.10385038,349.345941,-5.950188,2.500665,1266.7831,17.523556,1.6562571,-0.73375128,-0.018547464,11.736734,0.20839,0.0,0.168445,0.0,26.163501,0.801541,1638.342259,539.312066
3935,62503.8713,1577652898.43,4.1580796,0.6800116,238.240412,38.961795,2.033842,417.98953,5.8269949,1.5252105,0.36797085,0.034541775,11.849871,0.19007,0.0,0.060249,0.0,52.18044,0.446675,532.850386,138.454614
3936,64084.9228,1714255752.0,4.2573162,-0.66002714,243.92625,-37.816769,2.3488498,1115.9666,7.3500115,1.6530001,-0.96471933,-0.049709042,11.741406,0.2079,0.0,0.044183,0.0,48.829128,0.701894,1488.833231,498.382742
3937,64244.0619,1728005367.55,0.9347608,1.2145884,53.557849,69.590789,0.27705205,726.77544,7.6508306,1.5696919,-0.36701862,0.041050047,11.816293,0.19617,0.0,0.070279,0.0,59.156518,0.961866,628.340698,121.166521
3938,61739.0955,1511576266.81,3.3677103,-1.3835794,192.955587,-79.27326,2.4936867,1328.4933,10.208888,1.7872339,0.65748729,0.014563138,11.568413,0.22814,0.0,0.081045,0.0,52.903437,0.797349,1925.771722,760.835627
3939,62706.0459,1595120782.45,3.0100372,1.1526492,172.462428,66.041934,1.5462653,499.61443,13.195138,1.3332067,0.082990268,0.044091199,11.953214,0.16471,0.0,0.225273,0.0,70.383366,0.024529,868.768166,266.311836
3940,62179.9698,1549667812.07,0.48754399,0.13573348,27.934213,7.776956,1.8218291,1017.7896,6.4280009,1.6297432,0.34648157,-0.010196301,11.763174,0.2046,0.0,0.053269,0.0,45.812429,0.248404,1718.401246,496.102706
3941,62436.5547,1571836746.15,3.3116485,-0.37001867,189.743482,-21.200508,0.58763929,579.2482,6.6599045,1.4084092,0.53368904,-0.0081449229,11.918963,0.1745,0.014163,0.097091,0.0,45.738754,0.832252,628.768198,133.643905
3942,62678.367,1592729330.83,2.7806597,-0.55442449,159.320065,-31.766183,0.42188081,968.84822,17.358711,1.7601809,0.58716078,-0.016377769,11.609318,0.2239,0.0,0.170001,0.0,60.438286,0.91232,773.95262,208.965383
3944,62022.1044,1536028236.83,1.7899041,-0.34097563,102.553951,-19.536465,2.7484489,590.43722,11.272138,1.6026761,-0.54885526,-0.049178427,11.787981,0.20077,0.0,0.10998,0.0,35.039065,0.923709,607.770041,111.958017
3945,64206.3694,1724748730.5,6.1791034,-0.0875919,354.036546,-5.018646,2.0917052,648.83167,31.125798,1.5556756,-0.33513194,-0.012005335,11.826492,0.19425,0.0,0.385824,0.0,61.735298,0.497669,1105.13272,334.97661
3946,63854.9681,1694387660.98,2.6790111,0.67528544,153.496029,38.691006,1.7931064,1414.2346,25.092552,1.7303469,-0.70626817,-0.036901148,11.650524,0.21933,0.0,0.225574,0.0,26.499617,0.220483,2118.687264,596.533973
3947,63050.4756,1624879507.04,3.2591631,0.095413404,186.73629,5.466785,1.0326449,890.70758,25.481935,1.5243292,0.56512795,-0.029735185,11.850588,0.18995,0.0,0.362402,0.0,32.294843,0.51255,1095.557265,249.248427
3948,63798.501,1689508904.14,5.5062228,-0.44743803,315.483327,-25.636311,2.4529147,644.01067,5.9573239,1.6265035,0.78062592,0.048017136,11.766551,0.20413,0.093484,0.054014,0.008277,74.437851,0.772087,809.19621,192.622033
3949,64104.1512,1715917085.49,0.71472551,0.15284751,40.950755,8.757517,0.75955077,1557.3366,19.583443,1.7456217,0.37115897,0.037084572,11.630125,0.22165,0.0,0.193183,0.0,37.500753,0.725145,1881.543047,643.906305
3950,63576.8482,1670358106.68,2.9878721,0.10333296,171.192461,5.920542,0.65492792,1425.5487,15.153419,1.9825085,0.3908278,-0.028461474,11.085633,0.26409,0.0,0.076146,0.0,71.556949,0.793092,1325.313142,515.74217
3951,61582.3123,1498030199.76,5.4297002,-0.10211078,311.098905,-5.850517,2.060112,927.81394,9.1226132,1.5150251,-0.034830202,0.037505499,11.856095,0.1887,0.0,0.107828,0.0,28.690699,0.470022,1393.626669,418.28974
3952,63750.9648,1685401774.35,6.2596338,-0.19622587,358.650598,-11.242914,0.70111509,620.67621,13.982957,1.4121838,0.2100477,0.032618843,11.917594,0.17499,0.0,0.217292,0.0,23.253749,0.764123,724.437465,159.654501
3953,62271.1349,1557544472.9,5.3150416,-0.13006307,304.529452,-7.452065,2.5492569,1252.3724,10.139187,1.7002976,0.40168355,0.003337207,11.687311,0.21484,0.0,0.092382,0.0,43.300577,0.829639,1887.833255,586.183293
3954,62973.4539,1618224836.88,5.9356493,0.67306791,340.087654,38.563951,0.44465756,808.28358,6.7868246,1.6248337,-0.042948836,-0.0046813684,11.767927,0.2039,0.0,0.053515,0.0,31.374753,0.902758,741.930904,164.234534
3955,62431.1934,1571373531.46,4.3109962,0.13658258,247.001888,7.825605,1.0612984,726.85621,7.8721934,1.5549249,0.37235428,0.026370054,11.827325,0.19414,0.0,0.088054,0.0,44.687354,0.487739,847.624689,218.886936
3956,61180.9905,1463355995.65,3.8803484,-0.55612007,222.327586,-31.863333,2.3928815,945.99604,33.457688,1.6429815,0.26438908,0.0325652,11.750432,0.20648,0.0,0.393528,0.0,72.176357,0.732567,894.091981,264.273809
3957,62723.277,1596609549.85,1.7673499,0.86747958,101.26169,49.702919,0.55913684,2095.983,8.933899,1.8174833,0.3366556,0.015905442,11.518487,0.23301,0.0,0.053699,0.0,36.33232,0.847713,1728.839129,546.076638
3958,61564.8554,1496521922.53,4.8202778,0.84175575,276.181574,48.229052,2.7168998,2122.7453,7.7748096,1.920413,0.32120585,-0.021784291,11.29317,0.25112,0.0,0.022576,0.0,26.316891,0.911165,1538.239968,478.577989
3959,63297.5488,1646226637.31,0.98357934,1.0464149,56.354945,59.955157,2.4488663,806.78961,9.7635184,1.6011574,0.52983905,0.044465104,11.789489,0.20056,0.0,0.110592,0.0,43.194658,0.769508,830.687545,190.675531
3960,61516.7931,1492369341.88,0.45653252,-0.90012409,26.157387,-51.573311,2.8752966,1617.9811,31.794253,1.6748905,-0.35816962,0.04148869,11.716345,0.2111,0.0,0.332866,0.0,17.394006,0.964752,1312.910138,397.473782
3961,64477.8138,1748201527.82,0.42863505,-1.1547255,24.558979,-66.160898,0.61008575,1358.3903,22.933992,1.8267411,0.035314575,0.023502672,11.517032,0.23423,0.0,0.19024,0.0,69.510645,0.819599,1312.112516,375.379957
3962,63184.3593,1636447061.79,4.9656892,0.49351056,284.513034,28.276072,2.1738294,1246.8854,8.6237382,1.7460007,-0.68546529,0.0011848366,11.629641,0.22171,0.0,0.04712,0.0,64.570383,0.567143,1414.679158,422.058289
3963,62690.6884,1593793892.69,5.2240298,0.7874782,299.31486,45.119177,2.4229907,1045.0294,13.455887,1.4779855,0.33311274,-0.023698736,11.881569,0.18369,0.0,0.192369,0.0,19.563612,0.752727,1721.109189,582.151136
3964,61555.0082,1495671129.56,4.6878186,-0.6434514,268.592221,-36.86705,0.61467147,1564.9328,20.80072,1.7570559,0.26469133,0.03020446,11.613505,0.22342,0.0,0.199497,0.0,38.740515,0.816963,1612.162354,537.75927
3966,62556.1596,1582170608.46,1.4282665,0.68769133,81.833642,39.401811,0.61375236,1241.3571,10.511051,1.6510122,-0.17010932,0.0092577027,11.742947,0.20762,0.0,0.096496,0.0,47.481296,0.817493,1111.558848,240.660708
3967,63608.4386,1673087513.64,3.6739007,0.89676755,210.499004,51.380996,2.8503155,1506.786,16.479241,1.6851583,-0.7041604,0.029586372,11.704844,0.21261,0.0,0.148586,0.0,61.832924,0.957878,1210.471045,453.880116
3968,64359.7839,1738003744.99,3.9970106,1.4321484,229.011838,82.056059,2.5673915,3319.047,11.323766,1.9664807,0.9657708,0.013916647,11.147984,0.26049,0.06431,0.063593,0.00013,24.529848,0.839626,2490.662885,807.097174
3969,61226.3958,1467279013.22,0.59060902,1.0215484,33.839404,58.530412,0.51202256,1292.3338,17.427723,1.6546536,0.61740256,0.0038306518,11.739081,0.20815,0.0,0.204573,0.0,47.690059,0.871755,954.064594,254.837827
3970,63855.7554,1694455681.9,1.7078533,-0.46197966,97.852786,-26.469485,1.9645716,76.067443,15.523769,1.2876084,-0.45653742,-0.026431008,11.970024,0.15885,0.0,0.26901,0.0,20.565442,0.383677,81.567493,5.214009
3971,63583.6247,1670943595.36,0.091525716,1.0836574,5.244037,62.088995,2.3268072,555.87909,6.1163214,1.4821227,-0.55598046,-0.03763222,11.878847,0.18425,0.0,0.059205,0.0,28.226291,0.686025,684.583913,166.64159
3972,63280.9812,1644795191.55,3.0722641,0.48835155,176.027766,27.980483,2.0298946,1575.5864,11.395985,1.8302003,0.38240811,-0.031974235,11.494795,0.23512,0.0,0.079278,0.0,65.122266,0.44314,2536.42434,687.636941
3973,61468.537,1488200011.42,3.4426387,-1.3198853,197.248668,-75.623857,2.7474523,967.69025,6.4534462,1.6253656,0.2761221,0.043608937,11.767523,0.20397,0.0,0.053268,0.0,41.379292,0.923327,1137.51795,348.152476
3974,62023.1403,1536117740.58,1.8048092,-0.58348041,103.40795,-33.430965,2.4580795,926.30591,6.117498,1.7050362,0.37249911,0.0094002748,11.682077,0.21553,0.0,0.03803,0.0,71.864047,0.775359,1026.456515,328.401393
3975,61664.1657,1505102334.88,3.3914516,-0.95179667,194.315863,-54.533932,0.35267123,2917.2948,28.207118,1.9775679,0.91867194,-0.045360606,11.105374,0.26297,0.0,0.210138,0.0,57.092029,0.938453,2570.547946,812.896375
3976,63686.4186,1679824985.7,1.7305988,0.90483242,99.156007,51.843079,1.9402216,284.98979,5.3802968,1.4313285,-0.86110885,-0.011815253,11.908564,0.17749,0.0,0.05142,0.0,71.311779,0.36108,472.545141,158.824798
3977,61903.1266,1525748555.4,0.94683752,1.0053895,54.249794,57.604575,1.3096599,911.46712,17.927401,1.5855607,-0.38499753,-0.015935218,11.802956,0.19838,0.0,0.204324,0.0,47.151754,0.258179,2014.751112,575.63926
3978,62452.5994,1573223006.76,0.68840644,0.6682801,39.442784,38.289629,0.59998611,746.49376,12.322797,1.5413862,-0.88188783,0.016967384,11.8372,0.19229,0.0,0.132166,0.0,74.444714,0.825343,903.825613,222.428895
3979,63405.6944,1655570414.3,2.7167587,1.1180692,155.658807,64.060646,2.5199516,902.27868,9.7477637,1.7773034,-0.43418982,-0.021891887,11.584211,0.22657,0.0,0.057443,0.0,67.10837,0.812924,1005.63472,268.052589
3980,62847.0746,1607305664.37,1.9492748,-0.80625621,111.685219,-46.195078,0.31235522,950.98846,8.8191155,1.6832181,-0.39700283,-0.0094447191,11.707517,0.21231,0.0,0.065005,0.0,39.150805,0.951612,625.345699,156.502291
3981,61169.7086,1462381242.17,5.7945327,-0.82118289,332.002268,-47.050314,2.2260426,2033.0462,25.019537,1.7609645,0.92960961,-0.016165979,11.60838,0.22402,0.0,0.274279,0.0,35.155338,0.609355,2455.905125,853.676495
3982,61646.2258,1503552325.04,1.0861176,-0.85957315,62.229955,-49.249914,1.5906654,293.64184,9.8692104,1.4222658,0.66772465,-0.026956154,11.911986,0.17632,0.00106,0.15577,0.0,23.611591,0.019868,530.350905,156.615622
3983,63123.7639,1631211620.65,2.5648621,0.19529827,146.955773,11.189767,2.9248954,3985.6405,28.555941,2.0471493,0.96598922,0.0095749796,10.680499,0.28305,0.0,0.174143,0.0,29.272585,0.976613,3537.341496,1005.908212
3984,64387.7513,1740420134.01,2.8552295,-0.22499695,163.5926,-12.891376,2.1515552,908.11693,18.974567,1.6852141,0.73303406,0.024777448,11.704771,0.21261,0.0,0.218772,0.0,22.345713,0.548659,1497.725987,472.126217
3985,62564.1521,1582861158.29,3.1070737,-0.96418438,178.02221,-55.243696,1.2961443,1017.5234,11.617637,1.5655239,-0.40195511,-0.049199112,11.819722,0.19559,0.0,0.125971,0.0,54.018876,0.271212,1213.044617,415.514442
3986,64206.8797,1724792823.54,4.992801,-0.36754935,286.066425,-21.059027,0.69204867,1462.726,35.390259,1.9786702,0.93394773,0.025507112,11.101264,0.26321,0.0,0.271472,0.0,65.913688,0.76994,1606.819818,397.586935
3987,63905.2202,1698729439.17,2.5770939,1.2196272,147.656604,69.879491,0.53861023,340.86522,5.4574332,1.4463262,-0.026586446,0.0068030485,11.900225,0.17948,0.0,0.060501,0.0,34.597707,0.858422,330.025583,64.026303
3988,62872.4433,1609497515.88,0.55715439,-0.096196402,31.922595,-5.511648,2.2260018,694.29569,5.7250645,1.5622545,0.025609793,-0.048056533,11.82178,0.19515,0.0,0.048371,0.0,22.865467,0.609322,846.515337,318.995792
3989,63344.1575,1650253628.45,4.1923762,0.58177875,240.205462,33.333467,0.19982138,1390.1905,7.6497978,1.6099436,-0.37423401,-0.00058418572,11.782009,0.20179,0.0,0.063192,0.0,42.134131,0.980102,1051.8374,400.754642
3990,63495.2047,1663304108.06,2.1491869,0.56101657,123.139339,32.143882,2.2269563,1338.1571,11.276452,1.6477702,0.043683789,0.025367042,11.744858,0.20718,0.0,0.111171,0.0,68.930688,0.610079,1802.887801,512.981244
3991,64111.1879,1716525053.26,2.2414815,0.15494189,128.42743,8.877516,2.5641081,1299.4641,13.071637,1.6175726,-0.13271008,0.032491062,11.774504,0.20287,0.0,0.138173,0.0,68.012269,0.837839,1320.72158,383.551115
3992,63155.8779,1633986268.54,0.21974717,1.163579,12.590585,66.668166,2.3402207,1486.2157,10.859736,1.5853418,-0.29539927,-0.046766717,11.803171,0.19835,0.0,0.113054,0.0,50.586659,0.695722,1907.27419,547.187019
3993,61062.6738,1453133438.01,2.8223411,-0.76846622,161.708233,-44.029871,2.0804317,803.24469,10.171883,1.46226,-0.53625409,0.048345765,11.889533,0.18162,0.0,0.126462,0.0,54.851884,0.487859,1449.796784,497.902375
3994,63632.3813,1675156158.63,3.6300932,-0.73601317,207.98902,-42.170448,0.55104856,1411.4691,10.633297,1.8060458,-0.14684263,-0.041177766,11.537853,0.23116,0.0,0.066015,0.0,48.62071,0.851976,2104.059908,693.123475
3995,64023.5809,1708955810.56,3.4683463,0.22365097,198.721605,12.814257,0.73929875,1175.642,8.492844,1.6915025,0.88931005,0.041163702,11.699049,0.21351,0.105912,0.083548,0.004139,45.064854,0.738941,2076.892656,659.587809
3998,64296.971,1732576709.98,4.999624,0.17061025,286.457354,9.775247,1.8034552,977.80917,8.333879,1.4485456,0.39383527,-0.016021842,11.89861,0.17978,0.0,0.116726,0.0,19.78029,0.230566,2026.374577,558.198465
3999,64379.1267,1739674965.17,0.44277444,-0.65606266,25.369107,-37.589622,0.83612369,861.70628,23.643071,1.5969955,-0.12804815,0.024367453,11.793436,0.19997,0.0,0.280249,0.0,56.387231,0.670344,1080.744789,299.959645
4000,61555.8213,1495741380.49,2.7318134,-0.21175003,156.521378,-12.132383,1.456303,512.03598,11.078209,1.4857036,-0.42148626,0.035736726,11.87624,0.18474,0.0,0.13689,0.0,36.580652,0.114243,944.38812,281.152901
4001,61764.7408,1513792019.94,4.4844195,0.53095068,256.938311,30.421233,0.93320692,906.07041,14.067622,1.5625909,-0.77416777,-0.0077107435,11.82159,0.1952,0.0,0.152006,0.0,48.690817,0.59526,1091.977305,266.545774
4002,64246.3678,1728204595.74,2.5691651,1.2994387,147.202317,74.452353,1.0925841,1321.4061,6.9718485,1.790945,-0.48595677,-0.016730536,11.56284,0.22873,0.0,0.024214,0.0,31.776115,0.460193,1671.143689,477.816101
4003,63650.1829,1676694217.43,0.740184,-0.27710441,42.409419,-15.876913,0.54935711,560.773,9.8856043,1.536999,-0.1303607,-0.049072089,11.841706,0.19167,0.0,0.112945,0.0,37.579866,0.85286,534.202133,193.228311
4004,61713.6512,1509377883.86,4.6238131,0.19998529,264.924976,11.458313,0.70612847,918.69019,6.2824479,1.6439506,-0.4024248,0.04126754,11.749362,0.20662,0.0,0.03898,0.0,44.581206,0.76088,1444.192382,477.311275
4005,61488.2373,1489902120.12,3.0273175,0.54587077,173.452516,31.276091,2.2515162,2480.0734,8.4443848,1.9140296,0.76151101,-0.017097884,11.311017,0.24989,0.0,0.038749,0.0,69.139488,0.629353,2524.770649,619.654287
4006,63272.3774,1644051826.0,5.030399,-0.80399178,288.220632,-46.065336,0.46655672,2465.9597,9.0102324,1.8604792,0.02983364,-0.00069015442,11.436412,0.24023,0.0,0.041314,0.0,64.348698,0.893122,1983.969043,575.634788
4007,64290.6395,1732029670.15,4.6550724,0.54107623,266.716002,31.001384,2.6392273,2196.8705,13.629847,1.8686209,-0.82104031,0.0062142476,11.418705,0.24166,0.0,0.068793,0.0,28.74743,0.876446,1861.911263,597.566432
4008,62732.6441,1597418866.0,3.675669,0.63830987,210.600321,36.572462,0.82830403,130.91319,5.3389547,1.3595931,-0.67048403,0.049392408,11.942101,0.16812,0.0,0.063751,0.0,52.923962,0.676126,164.774848,17.954676
4009,64449.7843,1745779784.85,0.16433741,-0.47099358,9.41584,-26.985944,0.30828454,2263.9844,14.648073,1.8848761,0.80258547,0.007702776,11.382974,0.24453,0.0,0.11171,0.0,28.010531,0.952855,1896.062641,810.247497
4010,63046.2414,1624513677.15,3.5950511,-0.95127904,205.981255,-54.504274,2.4637182,1455.3189,9.1527734,1.7163841,-0.70472242,-0.021910131,11.666554,0.21726,0.0,0.058124,0.0,44.141557,0.778907,1575.97293,546.58606
4011,62723.4163,1596621590.51,0.98024051,1.4355264,56.163644,82.249604,2.4783429,1716.2394,26.162448,1.8448662,0.19584973,-0.0026904025,11.467496,0.23757,0.0,0.218918,0.0,20.110921,0.787996,1947.977654,711.397871
4012,62203.8111,1551727694.01,2.4184703,-0.19671085,138.568141,-11.270701,2.0408993,1186.1687,9.1786892,1.6537676,0.41405723,0.029066349,11.740399,0.20801,0.0,0.089224,0.0,22.469152,0.452978,2186.59121,592.194284
4013,63935.2284,1701322149.94,3.1135496,-0.30956838,178.393251,-17.736962,0.69315967,1220.3,15.697771,1.7351948,-0.90620779,-0.03201833,11.643614,0.22007,0.0,0.121652,0.0,37.865284,0.769231,1616.359097,531.263114
4014,61694.304,1507706279.83,5.9068708,0.23492494,338.438767,13.460208,0.0076385977,680.79188,8.1135137,1.5416726,0.6528192,0.049863059,11.83692,0.19233,0.002623,0.099893,0.0,52.124162,0.999971,533.747165,125.765896
4015,63017.4406,1622025285.93,3.0379197,0.81727164,174.059977,46.826216,0.60220656,1219.2151,19.516559,1.4534289,0.36539602,0.0040023779,11.89532,0.18043,0.0,0.296321,0.0,22.277744,0.824088,1695.175641,577.278641
4016,62580.9308,1584310841.94,0.69794824,-0.24232602,39.989488,-13.884258,0.36784165,1073.7934,7.9589939,1.6292195,0.62252608,0.035409051,11.763737,0.20452,0.0,0.080641,0.0,21.898549,0.933106,1508.480838,547.238633
4017,64318.2984,1734419403.24,3.5135747,-1.0627158,201.313001,-60.88913,0.76215519,1144.2486,18.283088,1.5949802,-0.54720454,-0.015433994,11.79541,0.19968,0.0,0.201621,0.0,57.538994,0.72335,1233.874484,340.409924
4018,62321.9652,1561936212.85,1.7656413,-0.14577416,101.163795,-8.352244,1.7820861,1078.8476,23.564486,1.5924066,-0.52439778,-0.00046345922,11.797578,0.19933,0.0,0.268633,0.0,65.290795,0.209721,1673.376286,552.911909
4019,63724.9859,1683157200.59,3.1847374,-0.58135218,182.472012,-33.309026,1.211761,296.68663,7.4681942,1.4378925,0.18314525,-0.026306836,11.903547,0.17838,0.0,0.099994,0.0,68.213824,0.351371,569.511635,125.99549
4021,61434.7622,1485281872.24,5.3465141,0.42387105,306.332693,24.286022,2.9312455,2008.6781,7.9936526,1.8450084,-0.19907579,-0.040379651,11.467196,0.2376,0.0,0.030125,0.0,42.927228,0.977958,1690.055653,509.252933
4022,63887.2424,1697176158.06,0.64128898,-1.2414095,36.743152,-71.127525,2.6799738,1853.6422,10.883593,2.0277662,0.80109128,0.01981623,10.845481,0.2761,0.0,0.036633,0.0,68.151305,0.895333,1796.681175,617.174683
4023,62174.5752,1549201717.17,1.5048842,0.33253628,86.223513,19.052925,2.5376806,1563.5484,31.859845,1.722475,0.26975765,0.0058304911,11.664619,0.21806,0.0,0.335429,0.0,33.962639,0.82312,1791.473961,496.333603
4024,64444.2267,1745299601.24,3.896654,-0.32799527,223.261828,-18.792745,2.6946591,743.62002,7.9089998,1.3531467,0.3083751,-0.0049153652,11.945725,0.16728,0.0,0.127395,0.0,52.964912,0.901777,693.288863,178.812263
4025,63430.7954,1657739141.19,1.634178,-0.96858528,93.631502,-55.495849,0.1564201,1645.679,27.531293,1.9332105,0.64442085,-0.0037382451,11.257358,0.2536,0.0,0.210711,0.0,72.621246,0.987791,1520.756699,569.506603
4026,63959.2122,1703394355.87,0.43824672,0.41155633,25.109687,23.580441,0.45686779,1580.7865,30.490175,1.6650989,0.48796056,-0.021112323,11.727353,0.20967,0.0,0.357282,0.0,46.304987,0.897439,1515.48934,471.855137
4027,62145.9532,1546728773.99,1.7427994,1.2439747,99.85505,71.2745,0.25872003,607.61688,20.007793,1.5561508,0.7409825,0.024977077,11.825984,0.19432,0.0,0.278695,0.0,26.701712,0.966718,543.35127,103.063857
4029,63612.1291,1673406375.83,4.5457079,-0.78671455,260.449878,-45.075423,1.6475565,610.90302,20.234727,1.5747335,-0.098917655,-0.018315288,11.811691,0.19688,0.0,0.245946,0.0,48.086298,0.076685,1539.708339,612.260435
4030,64082.1864,1714019326.55,1.076347,0.40295567,61.67014,23.087659,2.4104488,1328.9685,27.019934,1.8957006,-0.2268313,-0.016598291,11.357197,0.24649,0.0,0.191056,0.0,73.378843,0.744411,1583.84053,522.99597
4031,61735.8254,1511293731.51,3.4804702,-1.3454218,199.416253,-77.086991,2.5332058,1730.2766,16.674928,1.7999258,-0.13839705,0.018169757,11.548551,0.23016,0.0,0.130893,0.0,25.208804,0.820571,1668.517806,552.501777
4032,62911.954,1612911244.42,1.3825879,1.2405706,79.216451,71.07946,0.83116155,557.89325,7.8313778,1.481023,0.83058279,0.018254558,11.879633,0.1841,0.126712,0.111245,0.002837,59.380971,0.674018,902.530049,311.409122
4033,64272.2207,1730438288.13,1.1245961,1.0979617,64.43461,62.908571,2.8242323,475.0089,13.664386,1.4588272,-0.57980488,0.042954894,11.89168,0.18116,0.0,0.179441,0.0,19.667179,0.950062,455.302535,71.042944
4034,61738.5217,1511526689.01,3.9221023,1.0058008,224.719909,57.628141,2.4850262,1567.101,16.714026,1.7518697,0.85426038,-0.032115735,11.620972,0.22262,0.0,0.174838,0.0,56.287199,0.792093,1782.645495,602.120819
4035,61637.5866,1502805899.1,4.8136549,-0.02082364,275.80211,-1.193107,0.3539708,1022.3415,9.2100687,1.8045581,0.67894992,-0.039706413,11.540598,0.23091,0.0,0.066141,0.0,34.504548,0.938004,871.738411,189.569462
4036,62531.9363,1580077711.46,3.7766406,0.87022363,216.385567,49.860141,0.115423,825.64386,6.2361012,1.7947662,-0.66957212,0.037117787,11.556995,0.22933,0.0,0.01352,0.0,23.766792,0.993346,690.280297,200.633675
4037,64473.0499,1747789925.9,0.71851809,0.95992625,41.168054,54.999723,2.0834006,1383.8524,16.433388,1.5430298,0.77857225,0.023369628,11.835713,0.19252,0.0,0.232394,0.0,20.909108,0.490448,1795.575807,535.616638
