simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
1359,63648.5696,1676554833.73,0.65428127,-0.17605447,37.487555,-10.087178,2.5004354,258.7905,7.2835286,1.2539229,0.81580868,0.0088921979,0.0560473,7.2835286,1.2539229,6.8969722,1.1873738,11.981525,0.15455,0.197547,0.054229,0.046256,17.390743,0.801404,286.95369,39.758831
1414,61350.4502,1477997319.47,3.932787,-0.94655208,225.332097,-54.233439,1.1560714,533.74047,7.080888,1.5824982,0.92752859,-0.034638888,0.1113396,7.080888,1.5824982,6.3714887,1.4239555,11.805942,0.19794,0.248919,0.024317,0.076183,33.74434,0.402938,984.139112,379.595644
1444,61643.1564,1503287133.94,2.7110075,-0.27963737,155.329288,-16.022041,1.2591624,274.98613,6.3004214,1.2931317,0.63162735,-0.036480064,0.0594138,6.3004214,1.2931317,5.9470824,1.2206105,11.968074,0.15956,0.088154,0.021723,0.02199,35.113493,0.306614,643.64914,151.931276
1463,62088.5617,1541770153.12,1.3943477,-0.2249481,79.890238,-12.888577,1.6834213,273.86427,5.6126041,1.395262,0.96125635,0.018898628,0.0591811,5.6126041,1.395262,5.2990032,1.3173026,11.926918,0.17275,0.410098,0.053878,0.126309,34.046577,0.112387,530.583796,183.489521
1480,61033.3123,1450596601.94,3.3700937,0.60776071,193.092146,34.822124,2.5163795,738.99468,9.0552723,1.4973648,0.86930246,0.032034011,0.1503865,9.0552723,1.4973648,7.8715043,1.3016189,11.868038,0.18632,0.129763,0.01829,0.035883,33.763699,0.810838,734.142417,142.097505
1491,63087.6855,1628094446.06,2.4634125,1.299332,141.143139,74.44624,1.186697,1249.9989,15.223059,1.6344854,0.97684346,-0.013290573,0.2413142,15.223059,1.6344854,12.2636631,1.3167379,11.758218,0.20528,0.16684,0.020185,0.046917,40.367275,0.374724,2461.916415,737.860129
1502,62269.3235,1557387971.84,1.9193434,0.027267804,109.970276,1.56233,0.78124386,280.24307,8.1499047,1.2562407,0.83531306,0.040170272,0.0605034,8.1499047,1.2562407,7.6849398,1.1845702,11.980659,0.15484,0.191095,0.056636,0.043153,33.417828,0.710038,347.509163,96.33453
1514,62030.2216,1536729566.88,5.9843335,-0.43067086,342.877053,-24.675623,2.4323933,762.68741,7.6669528,1.5371811,0.98191971,0.014439123,0.1547884,7.6669528,1.5371811,6.6392704,1.3311365,11.841535,0.1917,0.398642,0.051891,0.114196,65.438056,0.758884,731.322966,262.23618
1516,63128.3494,1631607808.04,4.4043137,-0.62489403,252.348587,-35.803791,2.926496,1206.9756,10.038141,1.4378862,0.96276504,-0.0301158,0.2339497,10.038141,1.4378862,8.1349679,1.1652713,11.90355,0.17838,0.306164,0.065983,0.076952,74.959049,0.976956,1157.707226,360.449048
1538,63898.571,1698154951.0,0.098933519,-0.43118327,5.668473,-24.704982,2.4996851,629.87851,6.7769372,1.6465784,0.9582535,0.00090932099,0.12984,6.7769372,1.6465784,5.998139,1.4573554,11.746173,0.20701,0.303223,0.022119,0.098603,54.344783,0.800955,865.678652,248.762857
1568,61212.4142,1466071007.06,4.8669081,-1.4341477,278.853293,-82.17061,2.120261,1206.075,7.4525445,1.7789828,0.95879539,0.028258472,0.233795,7.4525445,1.7789828,6.0403426,1.4418788,11.581904,0.22683,0.234115,0.003511,0.080253,69.264212,0.522231,1329.002763,478.481119
1577,63831.8274,1692388302.57,1.4060921,-0.022808985,80.563143,-1.306859,2.4518824,801.3259,7.689871,1.5394208,0.96584506,0.037347045,0.1619238,7.689871,1.5394208,6.6182229,1.3248896,11.83925,0.19201,0.338706,0.044291,0.09693,62.262831,0.77143,861.295993,325.650215
1602,62313.8586,1561235802.95,4.1059082,-0.81555271,235.251211,-46.727728,0.34536142,1036.6476,6.9159294,1.4759967,0.78348257,0.021323183,0.2043058,6.9159294,1.4759967,5.7426687,1.2255996,11.88262,0.18343,0.113256,0.012757,0.033601,20.029861,0.940953,1113.572233,304.475049
1618,64117.2321,1717047269.29,0.62446548,0.098550308,35.779236,5.646517,2.6628134,308.49926,9.7949069,1.3024583,0.88931856,-0.011784742,0.0663332,9.7949069,1.3024583,9.1855965,1.2214365,11.964731,0.16075,0.19958,0.05936,0.044887,23.701804,0.887558,293.194801,45.805471
1656,63271.8305,1644004570.14,1.8370838,-0.082110172,105.257148,-4.704566,1.7106331,514.96971,5.7131781,1.4301994,0.62370299,0.021247723,0.1076811,5.7131781,1.4301994,5.1577823,1.2911653,11.909245,0.17734,0.065761,0.004551,0.021778,31.570389,0.139381,922.608263,259.038968
1672,62919.6706,1613577954.08,2.5901149,-0.42470718,148.402652,-24.333929,0.66012358,720.58255,5.8327117,1.4102532,0.58984364,0.014554254,0.1469514,5.8327117,1.4102532,5.0854044,1.2295667,11.918288,0.17474,0.052499,0.003047,0.017308,43.016101,0.789916,833.771113,240.827459
1750,61826.4463,1519123380.94,4.3506375,-0.18126339,249.273167,-10.385627,0.662716,180.39864,6.8569379,1.2503966,0.52901947,-0.018138914,0.0395332,6.8569379,1.2503966,6.5961701,1.2028443,11.982848,0.1541,0.039169,0.010183,0.009406,61.953045,0.788324,273.345603,71.775552
1822,62863.1406,1608693766.65,2.6963028,1.1208624,154.486771,64.220685,1.867104,1360.1725,8.2666332,1.7766013,0.95439463,0.016905589,0.2599623,8.2666332,1.7766013,6.5610161,1.4100432,11.585053,0.22646,0.200391,0.001957,0.066477,56.736287,0.291991,1648.224308,556.626447
1826,62916.7866,1613328782.15,0.70848796,-1.0795235,40.59337,-61.85214,1.192299,869.49305,6.5888836,1.3925501,0.94792455,-0.00030780352,0.1743857,6.5888836,1.3925501,5.6104938,1.185769,11.927557,0.17241,0.360882,0.057996,0.100996,16.567776,0.369525,1719.977829,491.994221
1894,61786.66,1515685839.28,5.2973018,0.28639916,303.513036,16.409463,0.61776645,1695.1599,9.9043479,1.611913,0.94363804,0.03480814,0.3149791,9.9043479,1.611913,7.531943,1.2258088,11.780178,0.20206,0.194388,0.022246,0.055366,37.045985,0.815174,1661.73578,507.794717
1895,64499.6146,1750085122.02,3.3574104,-0.67682901,192.365446,-38.779446,1.880102,414.07921,8.2917832,1.5944249,0.84536923,0.017544315,0.0877397,8.2917832,1.5944249,7.6229477,1.4658147,11.795928,0.19961,0.092366,4e-06,0.030188,51.703625,0.304397,989.57182,456.0319
1913,63489.2028,1662785538.75,5.8925202,-0.5293513,337.616538,-30.329595,2.4845275,1615.5989,8.086013,1.7053765,0.91841304,0.0057062458,0.3021253,8.086013,1.7053765,6.2098577,1.3096869,11.681601,0.21559,0.157236,0.002166,0.051679,18.929,0.791788,2073.067199,593.831792
1943,61517.3362,1492416261.85,0.52446719,0.30259406,30.049756,17.337363,2.3883347,826.26256,6.438901,1.4850175,0.87921822,0.015042402,0.166501,6.438901,1.4850175,5.5198417,1.2730529,11.876731,0.18464,0.224769,0.028249,0.06743,26.50247,0.729464,805.761474,183.493863
1979,61061.4014,1453023503.13,0.86236591,0.87402196,49.409927,50.07777,0.35147838,529.46498,6.0273625,1.4056209,0.71233575,0.013790826,0.1105077,6.0273625,1.4056209,5.4275738,1.2657462,11.920233,0.17413,0.111277,0.016305,0.03273,48.309101,0.938865,460.5032,75.434071
1999,63944.4403,1702118058.12,4.6372531,0.13944752,265.695031,7.989754,2.372541,665.71434,6.6172638,1.5245045,0.79673993,-0.040795933,0.1366388,6.6172638,1.5245045,5.8217826,1.3412392,11.850445,0.18997,0.118574,0.00886,0.037629,47.746985,0.718571,1119.000095,356.754942
2004,63994.3653,1706431584.08,4.0360645,0.088786497,231.249462,5.087092,0.77112804,924.84968,6.0871003,1.6184659,0.91755224,-0.015424094,0.1843916,6.0871003,1.6184659,5.1394322,1.3664956,11.773586,0.203,0.247258,0.015389,0.085145,21.996395,0.717125,1982.252963,568.566456
2035,63783.9506,1688251746.91,5.8139355,0.59594597,333.113967,34.145189,2.843253,250.01404,6.4665043,1.3485811,0.56352812,0.049109941,0.0542166,6.4665043,1.3485811,6.1339428,1.2792258,11.94824,0.16668,0.039566,0.003762,0.011898,15.283248,0.955826,229.711433,30.419176
2037,62045.1055,1538015531.45,6.2365982,-0.067874895,357.330755,-3.888945,0.28054487,1186.6003,8.709974,1.5644095,0.94969608,-0.0082316461,0.2304452,8.709974,1.5644095,7.0787177,1.2714175,11.82048,0.19544,0.259069,0.035149,0.072542,37.21603,0.960905,1059.945292,255.734452
2039,63660.9056,1677620662.59,0.55802177,-1.0070897,31.972292,-57.701989,2.8112483,755.03077,7.0377705,1.5990991,0.95607327,-0.0021266538,0.1533681,7.0377705,1.5990991,6.101929,1.3864603,11.791429,0.20027,0.307386,0.029381,0.094853,60.670809,0.945931,714.834386,157.212994
2041,61271.0211,1471134644.23,5.9646083,-1.1685886,341.746882,-66.955195,0.75354771,670.77284,5.7352115,1.4406028,0.87901041,0.01945002,0.1375944,5.7352115,1.4406028,5.0415259,1.2663589,11.90275,0.17873,0.259396,0.033154,0.080631,30.825434,0.729266,810.846656,234.895517
2043,63058.4694,1625570171.79,6.0032704,-0.1651466,343.962057,-9.462203,0.94058575,1165.2609,13.099581,1.6478823,0.96846596,-0.025332088,0.2267631,13.099581,1.6478823,10.6781669,1.3432767,11.74475,0.2072,0.174264,0.019097,0.049656,47.091297,0.589315,1927.290297,658.906738
2075,63744.9754,1684884290.97,0.63454771,1.2758736,36.356906,73.102172,2.3673936,1286.5544,7.4208159,1.5218946,0.91094727,-0.046709725,0.2475347,7.4208159,1.5218946,5.9483846,1.2199217,11.852433,0.18962,0.230237,0.02986,0.066316,19.553756,0.714981,1904.660326,613.303204
2088,62334.2134,1562994453.54,3.1259232,0.46341266,179.102206,26.55159,2.1741571,1344.4928,18.755861,1.4776879,0.97276646,0.048747001,0.2573263,18.755861,1.4776879,14.9172578,1.175262,11.881735,0.18366,0.136297,0.025872,0.035324,56.888624,0.567413,2026.936198,582.708136
2100,64416.3669,1742892516.89,4.4552233,0.36538768,255.265492,20.935172,2.4500365,1401.599,8.0006827,1.433398,0.96281771,0.0083799967,0.266899,8.0006827,1.433398,6.3151699,1.1314224,11.906875,0.17777,0.35491,0.062634,0.094663,40.664063,0.770255,1621.162187,510.240852
2118,64296.5431,1732539744.13,2.6369737,0.33944892,151.087464,19.44899,1.6578515,711.57377,6.9314083,1.4839636,0.87114502,-0.017684336,0.145266,6.9314083,1.4839636,6.0522255,1.295737,11.877498,0.1845,0.199635,0.02707,0.057747,56.094705,0.086945,1534.234797,525.37905
2144,62279.0507,1558228394.91,0.079451461,0.54584768,4.552233,31.274768,0.41243959,564.86485,7.0179987,1.3452523,0.59799167,0.0088139159,0.1173719,7.0179987,1.3452523,6.2808081,1.2039432,11.949508,0.16625,0.03903,0.003546,0.011592,52.260587,0.916146,499.802702,132.736648
