head,dim,component,omega_scaled,period_scaled,period_days,dim_name
2,62,periodic,631.327880859375,0.009952332824468613,0.9952332824468613,dim_062
2,63,periodic,607.916748046875,0.01033560186624527,1.033560186624527,dim_063
3,0,linear,,,,dim_000
3,1,periodic,5.937987327575684,1.058133840560913,105.81338405609131,dim_001
3,2,periodic,5.255542755126953,1.1955350637435913,119.55350637435913,dim_002
3,3,periodic,5.575955390930176,1.1268357038497925,112.68357038497925,dim_003
3,4,periodic,6.11819314956665,1.0269675254821777,102.69675254821777,dim_004
3,5,periodic,6.394035816192627,0.9826634526252747,98.26634526252747,dim_005
3,6,periodic,5.477171897888184,1.1471587419509888,114.71587419509888,dim_006
3,7,periodic,7.828580856323242,0.8025957345962524,80.25957345962524,dim_007
3,8,periodic,8.108613967895508,0.7748778462409973,77.48778462409973,dim_008
3,9,periodic,10.101243019104004,0.6220210194587708,62.202101945877075,dim_009
3,10,periodic,9.36247444152832,0.6711030602455139,67.11030602455139,dim_010
3,11,periodic,11.905187606811523,0.5277687311172485,52.77687311172485,dim_011
3,12,periodic,9.58066177368164,0.6558195948600769,65.58195948600769,dim_012
3,13,periodic,12.028934478759766,0.5223393440246582,52.23393440246582,dim_013
3,14,periodic,19.3651065826416,0.32445913553237915,32.445913553237915,dim_014
3,15,periodic,11.733850479125977,0.5354751348495483,53.547513484954834,dim_015
3,16,periodic,16.136497497558594,0.38937726616859436,38.937726616859436,dim_016
3,17,periodic,17.235904693603516,0.3645405173301697,36.45405173301697,dim_017
3,18,periodic,22.287023544311523,0.28192123770713806,28.192123770713806,dim_018
3,19,periodic,20.57981300354004,0.30530819296836853,30.530819296836853,dim_019
3,20,periodic,20.814741134643555,0.30186229944229126,30.186229944229126,dim_020
3,21,periodic,18.40038299560547,0.3414703607559204,34.14703607559204,dim_021
3,22,periodic,21.46017837524414,0.2927834689617157,29.27834689617157,dim_022
3,23,periodic,23.048877716064453,0.2726026773452759,27.260267734527588,dim_023
3,24,periodic,32.804500579833984,0.19153425097465515,19.153425097465515,dim_024
3,25,periodic,36.22969055175781,0.17342641949653625,17.342641949653625,dim_025
3,26,periodic,31.14295768737793,0.20175300538539886,20.175300538539886,dim_026
3,27,periodic,46.148109436035156,0.13615261018276215,13.615261018276215,dim_027
3,28,periodic,30.87618637084961,0.20349615812301636,20.349615812301636,dim_028
3,29,periodic,31.436725616455078,0.19986768066883087,19.986768066883087,dim_029
3,30,periodic,41.93465805053711,0.14983275532722473,14.983275532722473,dim_030
3,31,periodic,44.07965850830078,0.14254161715507507,14.254161715507507,dim_031
3,32,periodic,48.72464370727539,0.12895293533802032,12.895293533802032,dim_032
3,33,periodic,57.34225845336914,0.10957338660955429,10.957338660955429,dim_033
3,34,periodic,51.398277282714844,0.12224505841732025,12.224505841732025,dim_034
3,35,periodic,64.71208953857422,0.09709446132183075,9.709446132183075,dim_035
3,36,periodic,64.79421997070312,0.09697138518095016,9.697138518095016,dim_036
3,37,periodic,72.05821990966797,0.08719595521688461,8.719595521688461,dim_037
3,38,periodic,87.76997375488281,0.0715869590640068,7.1586959064006805,dim_038
3,39,periodic,86.51143646240234,0.07262837886810303,7.262837886810303,dim_039
3,40,periodic,106.69622802734375,0.05888854339718819,5.888854339718819,dim_040
3,41,periodic,100.74635314941406,0.06236638128757477,6.236638128757477,dim_041
3,42,periodic,106.58089447021484,0.058952268213033676,5.895226821303368,dim_042
3,43,periodic,120.69310760498047,0.05205919221043587,5.205919221043587,dim_043
3,44,periodic,116.93682098388672,0.05373145639896393,5.373145639896393,dim_044
3,45,periodic,169.6627197265625,0.03703339025378227,3.7033390253782272,dim_045
3,46,periodic,157.39466857910156,0.03991993889212608,3.9919938892126083,dim_046
3,47,periodic,143.59600830078125,0.04375598952174187,4.375598952174187,dim_047
3,48,periodic,184.39024353027344,0.034075476229190826,3.4075476229190826,dim_048
3,49,periodic,212.47093200683594,0.029571976512670517,2.9571976512670517,dim_049
3,50,periodic,199.8962860107422,0.03143222630023956,3.1432226300239563,dim_050
3,51,periodic,205.32106018066406,0.030601758509874344,3.0601758509874344,dim_051
3,52,periodic,233.2911376953125,0.02693280763924122,2.693280763924122,dim_052
3,53,periodic,252.30224609375,0.02490340732038021,2.490340732038021,dim_053
3,54,periodic,282.2793273925781,0.022258751094341278,2.225875109434128,dim_054
3,55,periodic,311.556884765625,0.02016705647110939,2.016705647110939,dim_055
3,56,periodic,345.9906311035156,0.018159987404942513,1.8159987404942513,dim_056
3,57,periodic,416.7225341796875,0.015077623538672924,1.5077623538672924,dim_057
3,58,periodic,369.2448425292969,0.01701631210744381,1.701631210744381,dim_058
