coinc_event_id	ifos	snr
425	H1,L1,V1	11.2131876531725
426	H1,L1,V1	13.54256577507592
427	H1,L1	8.347242373031889
428	H1,L1,V1	10.6908629597453
429	H1,V1	8.893031573381151
430	H1,L1,V1	8.392169846495099
431	H1,L1,V1	13.07654470772503
432	L1,V1	11.9174339135504
433	H1,L1	8.663756784704603
434	L1,V1	8.347812222938556
435	L1,V1	10.24128587249393
436	H1,L1,V1	14.26809979395916
437	H1,V1	8.174341865894302
438	H1,L1,V1	10.8899367451495
439	H1,L1	8.46134475685764
440	H1,L1,V1	15.80274248567048
441	H1,L1,V1	9.904826176430724
442	H1,V1	8.510132501398074
443	H1,V1	9.679301568417866
444	H1,L1	9.923879786049211
445	H1,V1	9.098079314609405
446	H1,L1,V1	8.636068930102473
447	H1,L1	13.98866518146697
448	H1,L1,V1	14.56256360773118
449	L1,V1	9.624361097517676
450	H1,L1	12.18107795351508
451	H1,L1,V1	10.3149763833877
452	H1,L1,V1	10.8962122059691
453	H1,V1	14.30554632514815
454	H1,L1,V1	10.68692850897267
455	H1,L1,V1	9.075891491144786
456	L1	10.49000814424377
457	L1,V1	10.43999650794892
458	H1,L1	9.88294917846531
459	H1,L1,V1	11.72860946543819
460	H1,L1,V1	9.835263851708692
461	H1,L1	8.581646059965893
462	L1	9.557157440699021
463	H1,L1,V1	10.07661482606463
464	H1,L1,V1	10.03312086525702
465	H1,L1,V1	8.785942633195841
466	L1,V1	20.43880327648435
467	H1,L1	10.4334368657291
468	H1,L1	8.106507610950956
469	L1,V1	11.18808046502072
470	H1,V1	12.26304567278459
471	H1,L1	19.51507398630968
472	L1	9.425894159381238
473	H1,L1,V1	13.12008360098893
474	H1,L1,V1	9.571932775802821
475	H1,L1,V1	8.504233304005197
476	H1,L1,V1	17.20198389683009
477	H1,L1,V1	11.44989848721915
478	H1,L1	8.405384056563516
479	H1,V1	12.02494244989608
480	H1,L1	20.17863343396959
481	H1,L1,V1	9.80783023228925
482	H1	9.990610453234115
483	H1,V1	8.381158982683976
484	H1,L1	12.66274890237493
485	L1,V1	17.56924265624143
486	H1,L1,V1	12.83839479388634
487	L1	9.752864258190854
488	H1,L1	16.96847525807675
489	L1	10.26881005520974
490	H1,L1	8.501942322424215
491	H1,L1,V1	8.432062273968786
492	H1,L1,V1	12.56406637227264
493	H1,L1,V1	14.33811086529396
494	H1,L1,V1	10.9448160177352
495	L1	12.88175633563605
496	H1,V1	8.462231571692302
497	H1,L1,V1	13.98123624070944
498	L1,V1	9.414425364469366
499	H1,L1	23.50558292952477
500	H1,L1,V1	23.68766292291333
501	H1,L1,V1	15.82678882194693
502	H1,L1,V1	10.64747750286854
503	H1,L1,V1	8.647255005954744
504	H1,L1,V1	14.79291417764846
505	H1,L1,V1	12.81001072944855
506	H1,L1,V1	11.76853158893814
507	H1,L1	13.87786771339314
508	L1	21.21102167819952
509	H1,L1,V1	8.398492577557823
510	L1,V1	8.158194352644934
511	L1	11.4320495114103
512	H1,L1,V1	9.612517730943983
513	H1,L1,V1	13.08606598120618
514	H1,L1,V1	9.553912804882227
515	H1,L1,V1	9.539566000447802
516	H1,L1,V1	8.133519651414325
517	H1,L1,V1	8.315057659356775
518	H1,L1	25.47858520391505
519	H1,L1,V1	9.418034430161493
520	H1,L1,V1	14.19438784787798
521	L1,V1	8.496579778296965
522	H1,L1,V1	10.22552867653923
523	H1,L1,V1	9.057969189310926
524	H1,L1,V1	16.55004387211559
525	H1,L1,V1	13.36951277639637
526	H1,L1,V1	8.258630635770286
527	H1,L1	11.63376330771649
528	H1,L1,V1	8.319874142340538
529	L1,V1	9.402174560727312
530	H1,V1	15.30597976189225
531	H1,V1	10.1139104022243
532	H1,L1,V1	9.201074162880762
533	H1,L1,V1	8.728302511853187
534	L1,V1	8.874272664765847
535	H1	8.094098420249672
536	H1,L1,V1	23.67295811754096
537	H1,L1,V1	12.64117574004569
538	H1,L1,V1	13.4619836704431
539	H1,L1,V1	8.226070395318118
540	H1,V1	8.997349370886489
541	H1,L1,V1	20.83414328177525
542	H1,L1,V1	8.326675260360789
543	H1,L1,V1	8.565344175679533
544	H1,L1	17.81154874370289
545	H1,L1,V1	11.12792266216774
546	H1,V1	13.02634159622683
547	H1,L1	26.90002371296196
548	H1,L1,V1	10.03588142446257
549	H1,L1	8.334481902545715
550	H1,L1,V1	8.046050848829799
551	H1,L1,V1	31.09104516751912
552	H1,L1,V1	13.85200954323352
553	H1,V1	10.20618265483741
554	L1,V1	8.514125921410491
555	L1,V1	10.83870722527529
556	H1,V1	8.678691459332569
557	H1,L1	9.047177443556535
558	H1,L1	10.93481470904909
559	H1,L1,V1	10.5924209916284
560	H1,L1,V1	8.133818386666004
561	H1,L1,V1	9.69248290164561
562	L1,V1	9.795176241812952
563	H1,L1,V1	11.96543277359403
564	L1,V1	10.62933970952343
565	H1,L1,V1	10.76349187354212
566	L1	10.36410739228313
567	H1,L1,V1	10.66234903629641
568	L1,V1	9.799749614188379
569	H1,L1,V1	28.00658811453138
