simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius2_source,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
10480.0,63738.9549,1684364124.89,1.5018795,1.3943661,86.051357,79.891293,1.4266112,469.42057,12.301121,1.4250525,0.81011821,0.38371419,0.0987372,12.301121,1.4250525,11.1956897,1.2969912,11.966699,0.16005,0.071254,0.017699,0.013607,30.0,0.143686,992.761121,358.812979
10481.0,61235.773,1468089208.84,1.8844651,0.1981911,107.971897,11.355514,2.788024,466.05216,3.5147139,1.3746539,0.47295952,0.29378871,0.098072,3.5147139,1.3746539,3.2008045,1.2518796,11.982308,0.15428,0.140062,0.019079,0.043136,30.0,0.938143,597.11841,169.272588
10482.0,63475.1987,1661575583.82,1.066847,0.13433459,61.12583,7.696805,2.1060718,247.64834,11.488282,1.5878931,0.94948076,-0.19545937,0.0537224,11.488282,1.5878931,10.90257,1.5069369,11.862801,0.18759,0.221862,0.042678,0.045568,30.0,0.510078,673.776079,228.822949
10483.0,64470.0887,1747534085.92,5.2882234,-1.0299149,302.992882,-59.009777,2.5178471,851.95224,19.569478,1.6083068,0.94136397,-0.11618102,0.1711941,19.569478,1.6083068,16.7089967,1.3732197,11.936445,0.16989,0.112734,0.026632,0.021873,30.0,0.811696,336.408611,91.105289
10484.0,64410.4953,1742385211.72,5.2520274,-0.73819753,300.919004,-42.295603,0.57480352,274.43346,6.4361071,1.5045679,0.8861832,0.26201851,0.0592992,6.4361071,1.5045679,6.0758161,1.4203427,11.913235,0.17606,0.264589,0.038377,0.061969,30.0,0.839299,921.335488,297.790456
10485.0,63691.8478,1680294065.81,4.4198097,-1.2343539,253.236442,-70.723269,2.0931882,678.76726,13.906385,1.7602739,0.97334682,-0.35019337,0.1391026,13.906385,1.7602739,12.2081937,1.5453164,11.834169,0.19283,0.255826,0.049252,0.052498,30.0,0.498954,1250.026918,486.501199
10486.0,64140.1388,1719026408.65,0.80241111,1.0041269,45.97477,57.532233,2.5106697,827.19272,9.3033666,1.6711447,0.9155781,-0.38010352,0.1666713,9.3033666,1.6711447,7.9742823,1.432404,11.907734,0.17764,0.251617,0.046258,0.052832,30.0,0.807483,518.316501,181.083691
10487.0,62514.6038,1578580190.52,5.1783179,0.0038054499,296.695761,0.218036,0.43793607,95.493849,2.2441924,1.3553771,0.28275047,0.022180854,0.0212098,2.2441924,1.3553771,2.1975822,1.3272269,11.95559,0.16394,0.09262,0.000816,0.035899,30.0,0.905629,856.02223,271.897667
10488.0,61023.7946,1449774268.91,5.2703594,-0.41963805,301.96935,-24.043489,1.8178095,330.58929,5.6647157,1.2001325,0.64761641,-0.12366087,0.0708604,5.6647157,1.2001325,5.2898732,1.120718,12.016384,0.13773,0.177507,0.054076,0.032705,30.0,0.244509,426.287762,113.23878
10489.0,61878.0094,1523578433.1,1.2271422,-0.080099894,70.310069,-4.589386,1.418113,338.82607,3.9741091,1.4034137,0.96447473,0.40417674,0.0725417,3.9741091,1.4034137,3.7053189,1.3084933,11.962536,0.16153,0.45951,0.044484,0.14169,30.0,0.152091,1287.527074,375.580272
10490.0,63601.3839,1672477989.17,2.89374,0.49249366,165.799089,28.217808,2.3128488,278.38332,12.727379,1.2634553,0.88767743,-0.091683278,0.0601181,12.727379,1.2634553,12.0056236,1.1918062,11.999086,0.14668,0.174272,0.072664,0.025812,30.0,0.675802,1041.906333,364.642035
10491.0,62547.7365,1581442852.28,4.4172452,-0.061393401,253.089507,-3.517583,2.358078,377.65878,4.88308,1.361087,0.92146184,0.44841919,0.0804204,4.88308,1.361087,4.5196109,1.2597753,11.979462,0.15529,0.388083,0.056621,0.099274,30.0,0.708437,720.847219,235.24916
10492.0,62152.8443,1547324165.97,3.3015182,-1.1110957,189.163059,-63.661094,0.39923555,797.75109,4.9080218,1.3521817,0.54716484,-0.33634074,0.1612659,4.9080218,1.3521817,4.226441,1.1644032,12.006443,0.14322,0.155398,0.037384,0.035109,30.0,0.921358,1074.508537,377.064791
10493.0,62197.3418,1551168750.25,5.7690861,1.2868566,330.544285,73.731452,2.7646093,974.88808,12.310422,1.3438201,0.81873796,0.11713959,0.1933521,12.310422,1.3438201,10.315834,1.1260885,12.015291,0.1384,0.151308,0.068937,0.020926,30.0,0.929779,916.255811,301.307124
10494.0,63674.3296,1678780496.77,6.1891275,-0.3356407,354.610885,-19.230796,0.63271294,768.95209,18.937002,1.5685707,0.94699902,-0.19952684,0.155949,18.937002,1.5685707,16.3822128,1.356955,11.943518,0.16778,0.139753,0.041436,0.024976,30.0,0.806426,432.657178,138.522769
10495.0,61542.2681,1494570381.53,1.0078315,1.1333046,57.744491,64.93357,0.67821799,732.59004,4.8225858,1.3042537,0.69094374,0.2874953,0.149193,4.8225858,1.3042537,4.1964976,1.13493,12.013748,0.13951,0.234049,0.051389,0.053773,30.0,0.778692,701.32091,248.764561
10496.0,61904.364,1525855470.11,1.9030682,0.0016502073,109.037776,0.09455,2.4863505,511.18473,9.3396825,1.5515264,0.96720716,-0.3221972,0.1069415,9.3396825,1.5515264,8.4373767,1.4016336,11.92304,0.1736,0.367608,0.072287,0.075511,30.0,0.7929,1025.12758,331.994903
10497.0,61609.885,1500412485.36,2.8079513,0.3611638,160.883759,20.693161,2.7561522,671.81761,12.801713,1.8916609,0.95362708,-0.17095553,0.1377916,12.801713,1.8916609,11.2513687,1.6625724,11.729612,0.20931,0.165668,0.013266,0.038798,30.0,0.926633,562.050669,150.058906
10498.0,63454.8942,1659821278.23,5.8057453,0.45020389,332.644703,25.794783,0.9399722,391.9732,12.802651,1.646258,0.98134539,0.47807668,0.0833051,12.802651,1.646258,11.8181396,1.5196624,11.853799,0.18932,0.312576,0.063657,0.063264,30.0,0.58981,501.482269,160.560355
10499.0,61524.2377,1493012552.93,2.019664,0.12485716,115.718223,7.153788,1.133742,679.4632,20.068947,1.2588664,0.97197192,0.12256443,0.1392338,20.068947,1.2588664,17.61618,1.1050115,12.019978,0.13576,0.291637,0.154678,0.034793,30.0,0.423273,718.547845,253.331068
10500.0,62181.1952,1549773679.65,6.1413017,-0.82474129,351.870668,-47.254195,1.039763,681.06279,16.204793,1.4150373,0.85693722,-0.32313402,0.1395352,16.204793,1.4150373,14.2205287,1.2417671,11.984556,0.15301,0.066824,0.015763,0.012971,30.0,0.506425,991.431085,300.317369
10501.0,61626.8376,1501877185.27,0.45266594,0.38232896,25.935848,21.905836,1.4898164,627.18431,15.721656,1.3844721,0.94648604,0.077214357,0.1293267,15.721656,1.3844721,13.9212642,1.225927,11.997066,0.1509,0.23814,0.096452,0.035994,30.0,0.080891,1039.386047,294.196363
10502.0,64098.011,1715386567.78,4.3929902,0.036288966,251.699798,2.079205,0.21455708,487.89156,11.822011,1.425735,0.95610707,-0.17569344,0.1023756,11.822011,1.425735,10.7241227,1.2933296,11.968004,0.15958,0.315404,0.094036,0.056248,30.0,0.977071,224.389094,37.911468
10503.0,62775.3691,1601110306.4,3.8281141,0.26685251,219.334781,15.289523,2.5285516,888.54098,11.933065,1.4665256,0.70868726,0.45287322,0.1778399,11.933065,1.4665256,10.1313129,1.2450975,11.984141,0.15343,0.039109,0.006203,0.008361,30.0,0.817902,435.256868,115.565599
10504.0,62873.9556,1609628179.96,4.0530484,-0.02309723,232.222567,-1.323374,2.5845506,765.72959,9.5618959,1.1708209,0.46361472,-0.28974158,0.1553522,9.5618959,1.1708209,8.2761742,1.0133887,12.037913,0.12432,0.034639,0.022305,0.003134,30.0,0.848823,704.90161,254.428027
10505.0,64436.808,1744658631.15,0.23707314,0.78381344,13.58329,44.909202,2.7512691,751.1399,14.800527,1.2352559,0.97129215,-0.1656108,0.1526456,14.800527,1.2352559,12.8404841,1.0716702,12.026596,0.13159,0.384898,0.175014,0.053318,30.0,0.924786,973.342229,297.682969
10506.0,63394.6191,1654613510.24,4.9791754,0.67546143,285.285736,38.701089,1.4304934,302.70296,7.8664318,1.2922296,0.50177524,-0.36984429,0.0651409,7.8664318,1.2922296,7.3853435,1.2132006,11.99223,0.14939,0.025638,0.005629,0.005113,30.0,0.139843,806.5932,258.340516
10507.0,61925.9465,1527720199.25,6.2612405,-0.60915327,358.742655,-34.901911,1.08794,481.84531,8.912001,1.3364686,0.76129923,0.23128965,0.1011863,8.912001,1.3364686,8.0930907,1.2136625,11.992071,0.14945,0.136784,0.047186,0.022817,30.0,0.464311,658.80968,261.011894
10508.0,62891.8734,1611176277.59,4.5595082,0.090417997,261.240577,5.18057,0.65113495,519.50274,11.916887,1.4755362,0.94186888,-0.054724308,0.1085661,11.916887,1.4755362,10.7498212,1.3310314,11.954117,0.16443,0.265539,0.076062,0.048148,30.0,0.795396,836.427201,314.630082
10509.0,61349.2632,1477894756.29,3.9969771,-0.73483139,229.009919,-42.102737,0.77679376,627.48505,18.529915,1.4155236,0.88295231,0.070416491,0.129384,18.529915,1.4155236,16.4070983,1.2533589,11.981742,0.15447,0.053128,0.000351,0.013407,30.0,0.713165,397.793028,131.862186
10510.0,61241.315,1468568030.55,0.77050929,-0.51329817,44.14693,-29.409819,1.96347,824.95903,6.665577,1.7015386,0.70729894,-0.28834121,0.1662623,6.665577,1.7015386,5.7153327,1.4589673,11.891585,0.18118,0.10252,0.009352,0.026584,30.0,0.38266,1018.969481,318.460197
10511.0,64426.4412,1743762937.91,2.5343794,0.061265021,145.209243,3.510227,2.2088837,436.18875,6.2331427,1.3706794,0.595821,-0.30326463,0.092151,6.2331427,1.3706794,5.7072169,1.2550274,11.981104,0.15469,0.100388,0.026393,0.019824,30.0,0.59566,632.365764,148.352668
10512.0,64151.7839,1720032547.03,4.6656726,-0.37010043,267.323349,-21.205193,2.8668815,882.32596,7.7187139,1.4338165,0.54772308,-0.11089925,0.1767142,7.7187139,1.4338165,6.5595486,1.2184917,11.992421,0.15004,0.061886,0.020811,0.010608,30.0,0.962504,984.167328,333.74504
10513.0,63247.742,1641923328.25,1.5577109,-0.56487305,89.25026,-32.364842,0.88439186,553.96022,5.131658,1.2996043,0.00063717458,0.045399412,0.1152633,5.131658,1.2996043,4.6012975,1.1652893,12.006271,0.14333,0.005625,0.001686,0.00112,30.0,0.63376,1356.452817,471.104374
10514.0,62339.2586,1563430360.98,5.454063,0.68449918,312.494791,39.218914,0.42357654,359.46603,3.7796938,1.2884687,0.57096095,0.4369587,0.0767391,3.7796938,1.2884687,3.5103153,1.1966396,11.998195,0.14728,0.183219,0.031436,0.050927,30.0,0.911625,352.569483,102.837486
10515.0,63041.8807,1624136908.38,2.8923657,0.5751087,165.720347,32.951301,3.0191288,640.55174,5.1081158,1.5008425,0.31391252,0.22126236,0.1318702,5.1081158,1.5008425,4.5129871,1.3259846,11.956051,0.16378,0.026963,0.00124,0.007945,30.0,0.992511,331.457405,76.289248
10516.0,63642.4473,1676025865.78,5.0087975,1.2120388,286.982957,69.444708,2.9032364,549.55867,8.2774632,1.4879761,0.66849792,0.20120748,0.1144107,8.2774632,1.4879761,7.4276598,1.3352135,11.952384,0.16497,0.062353,0.012251,0.012891,30.0,0.971727,922.242403,306.228102
10517.0,61040.008,1451175108.93,1.3718017,1.0529911,78.598448,60.331946,2.2896529,615.6921,10.589963,1.1669578,0.72716518,-0.46280739,0.1271343,10.589963,1.1669578,9.3954761,1.0353317,12.034089,0.12705,0.124207,0.067799,0.014331,30.0,0.658525,573.856083,143.989389
10518.0,61927.5899,1527862187.36,6.1317241,-0.43414885,351.321912,-24.874897,1.0454173,358.80453,12.078661,1.354303,0.86204712,-0.49505438,0.0766049,12.078661,1.354303,11.219214,1.2579387,11.980069,0.15506,0.137651,0.048964,0.022532,30.0,0.501541,775.506228,283.670184
10519.0,63938.9072,1701640000.14,4.0427515,-0.065467139,231.632599,-3.750991,2.558529,249.80184,5.6442745,1.3067368,0.53682748,-0.16115719,0.0541723,5.6442745,1.3067368,5.354224,1.2395856,11.985182,0.15273,0.090351,0.024392,0.017999,30.0,0.83478,451.432673,136.152993
10520.0,61080.2335,1454650592.28,1.1969132,0.013969801,68.578075,0.800411,0.86411484,613.55907,19.794889,1.8884402,0.98523131,0.49693835,0.1267267,19.794889,1.8884402,17.5684915,1.676041,11.714967,0.21127,0.146485,0.009398,0.034825,30.0,0.649314,753.479043,222.440978
10521.0,61180.3714,1463302507.92,4.9849885,-0.95879539,285.618802,-54.934929,0.88236086,639.17365,15.111496,1.2304928,0.95359667,0.047613048,0.1316084,15.111496,1.2304928,13.3539982,1.087384,12.023863,0.13355,0.313057,0.149138,0.041641,30.0,0.63533,767.078233,219.39718
10522.0,64085.1761,1714277631.9,6.0134308,0.66069321,344.544205,37.854932,0.95312425,915.5992,7.8591767,1.4852586,0.5741846,-0.19214185,0.1827264,7.8591767,1.4852586,6.6449658,1.2557922,11.980821,0.15479,0.06084,0.017571,0.011201,30.0,0.579139,628.673176,177.384082
10523.0,62652.3602,1590482342.79,3.3846676,1.1815165,193.927169,67.695909,0.58653784,552.48735,8.1181931,1.6041347,0.71347249,-0.11873118,0.114978,8.1181931,1.6041347,7.281034,1.4387142,11.90324,0.17849,0.064204,0.004795,0.015493,30.0,0.832862,829.53959,298.276913
10524.0,62613.5012,1587124925.99,5.8643259,-0.70786193,336.001124,-40.557501,2.8638364,938.6185,7.4167256,1.8268964,0.75895423,0.12513865,0.186865,7.4167256,1.8268964,6.2490051,1.5392621,11.839419,0.19199,0.095744,0.00279,0.026058,30.0,0.961673,965.147258,269.21005
10525.0,63989.3834,1706001143.76,6.1717279,0.24476724,353.613961,14.02413,2.0058887,826.45245,10.144122,1.6262791,0.93790821,0.21571419,0.1665358,10.144122,1.6262791,8.6959372,1.3941099,11.927223,0.17261,0.287884,0.061483,0.057785,30.0,0.421494,969.418843,372.610581
10526.0,61730.2241,1510809784.31,5.8101491,-0.3413906,332.897022,-19.560241,2.8470789,591.90383,10.395685,1.175489,0.89472173,-0.081158523,0.1225787,10.395685,1.175489,9.2605399,1.0471328,12.031363,0.12853,0.292873,0.124335,0.042819,30.0,0.956943,246.013852,58.392761
10527.0,63494.2147,1663218571.58,5.9435894,-0.29507332,340.542588,-16.906456,1.0548372,671.14253,21.547867,1.3405712,0.97890735,-0.0069678699,0.1376642,21.547867,1.3405712,18.9404461,1.1783541,12.002613,0.14498,0.276364,0.134904,0.035936,30.0,0.493369,500.937711,120.31307
10528.0,63005.2479,1620971837.45,0.86723365,-0.69177008,49.688828,-39.635506,0.48120583,562.31451,9.6967293,1.5817074,0.86624222,-0.37793256,0.1168792,9.6967293,1.5817074,8.6819856,1.4161848,11.915853,0.17551,0.162876,0.033447,0.033061,30.0,0.886437,748.285628,202.935551
10529.0,63597.205,1672116926.37,6.1509219,0.21251674,352.421865,12.176312,2.7176377,627.76887,9.1936329,1.307097,0.88872319,-0.27553132,0.1294381,9.1936329,1.307097,8.1400058,1.1572985,12.007705,0.14233,0.283736,0.092619,0.04862,30.0,0.911469,686.99658,211.353204
10530.0,63791.863,1688935383.54,4.3734795,-0.38472416,250.581917,-22.043071,2.0778567,929.78502,11.897624,1.4267291,0.72782747,0.028992546,0.1852789,11.897624,1.4267291,10.0378268,1.2037075,11.996588,0.14817,0.062313,0.021959,0.010253,30.0,0.48561,696.617708,213.646266
10531.0,61227.9575,1467413943.92,0.20329194,-0.42817332,11.64777,-24.532524,0.23742944,591.00628,16.023383,1.3957683,0.93811628,0.082313918,0.1224064,16.023383,1.3957683,14.2759194,1.2435499,11.984308,0.15323,0.201738,0.080632,0.030765,30.0,0.971946,1115.227462,385.339088
10532.0,62870.7331,1609349761.89,0.71385596,-0.069471888,40.900934,-3.980446,2.1664203,150.85375,9.6178809,1.1585884,0.7881703,-0.35900978,0.0332108,9.6178809,1.1585884,9.3087305,1.1213476,12.016231,0.13781,0.150765,0.066611,0.021383,30.0,0.561025,738.069436,251.476099
10533.0,62074.6495,1540568137.24,3.0858694,0.9354746,176.807293,53.598746,2.8897544,800.50953,11.881145,1.5876091,0.81450949,0.14064431,0.1617736,11.881145,1.5876091,10.2267298,1.3665391,11.939007,0.16903,0.079319,0.015757,0.016159,30.0,0.968456,429.337702,123.209398
10534.0,62627.0848,1588298544.04,6.1893042,1.0028216,354.621009,57.457445,0.54060669,925.83195,10.823839,1.9295041,0.93593672,0.49924209,0.1845682,10.823839,1.9295041,9.1373705,1.628867,11.764119,0.20447,0.191087,0.017934,0.044513,30.0,0.857397,469.607989,138.346297
10535.0,63270.4481,1643885130.18,3.5971567,0.93017202,206.101897,53.294931,0.96803887,438.81487,7.995788,1.8691411,0.95749366,0.1823115,0.0926734,7.995788,1.8691411,7.3176376,1.7106128,11.675159,0.21637,0.262517,0.01339,0.068247,30.0,0.566916,375.330338,64.048486
10536.0,64283.5842,1731420096.37,1.163857,1.481783,66.684094,84.899912,0.57140689,684.66868,11.555109,1.3286171,0.70060925,0.069038763,0.1402143,11.555109,1.3286171,10.1341551,1.1652345,12.006282,0.14332,0.053417,0.020129,0.008457,30.0,0.841141,995.424073,257.929936
10537.0,61646.4174,1503568877.8,4.7594438,0.33672308,272.696043,19.292811,1.1021377,812.75849,12.109469,1.8193157,0.87696999,-0.080753687,0.164025,12.109469,1.8193157,10.4031005,1.5629524,11.82138,0.19524,0.082592,0.000398,0.020933,30.0,0.45169,367.607266,105.776705
10538.0,62411.6283,1569683104.15,1.3647877,0.0033177511,78.196575,0.190093,0.66451888,620.4432,6.915282,1.7518796,0.8982414,0.47083995,0.1280413,6.915282,1.7518796,6.1303445,1.5530279,11.829388,0.19387,0.23816,0.021241,0.061655,30.0,0.787214,554.563353,179.539203
10539.0,62690.2388,1593755051.77,3.1483445,-0.44608617,180.386852,-25.558855,0.606087,473.46058,5.0981875,1.1436435,0.32079993,-0.37674667,0.0995344,5.0981875,1.1436435,4.6366786,1.0401162,12.033042,0.12765,0.093197,0.040561,0.014196,30.0,0.821883,609.453848,153.838947
10540.0,64363.0597,1738286777.05,5.8484603,0.50455616,335.092092,28.908938,2.8592298,714.25196,18.907504,1.2197992,0.88241979,-0.11877632,0.1457674,18.907504,1.2197992,16.5020441,1.0646133,12.028371,0.1307,0.105595,0.055164,0.012811,30.0,0.9604,468.083908,113.037826
10541.0,62255.8532,1556224132.42,1.4564054,-0.16461051,83.445883,-9.431487,2.1022094,132.81413,2.7908895,1.072241,0.003411818,-0.18302835,0.0293227,2.7908895,1.072241,2.7113845,1.0416957,12.032655,0.12784,0.09169,0.027009,0.022905,30.0,0.506752,920.161001,282.05642
10542.0,61782.8659,1515358035.71,3.5463148,-0.96593596,203.188871,-55.344054,0.74899521,516.48184,3.1185317,1.2447024,-0.27632482,0.43254853,0.1079764,3.1185317,1.2447024,2.8146192,1.1234015,12.015779,0.13807,0.023923,0.010368,0.004869,30.0,0.732373,394.774279,131.866738
10543.0,64010.7556,1707847699.2,1.1726753,1.2296448,67.189345,70.453457,1.3265642,322.07149,16.094417,1.5375781,0.93526419,-0.15623189,0.0691179,16.094417,1.5375781,15.053922,1.4381745,11.903432,0.17842,0.111237,0.020567,0.023034,30.0,0.241811,863.482673,272.6448
10544.0,64043.1618,1710647595.9,4.1443638,-0.12481995,237.454555,-7.151656,0.89716854,502.82024,19.887197,1.2341506,0.8825252,0.0077754263,0.1053047,19.887197,1.2341506,17.9925015,1.1165704,12.0175,0.13721,0.062463,0.012349,0.012731,30.0,0.623825,850.722853,217.508927
10545.0,61764.4985,1513771090.84,1.8593847,-0.9111799,106.534896,-52.206763,0.81666324,482.3524,10.564827,1.1385049,0.70690843,0.27992532,0.1012862,10.564827,1.1385049,9.5931716,1.0337957,12.034359,0.12686,0.105458,0.059752,0.011612,30.0,0.684657,525.636673,99.858612
10546.0,62501.5998,1577456640.3,3.6863232,1.3486761,211.210761,77.273448,2.1143094,530.09559,10.804473,1.4727879,0.72809208,-0.018474061,0.1106305,10.804473,1.4727879,9.728234,1.3260828,11.956015,0.16379,0.039854,0.001987,0.009628,30.0,0.517146,1569.634909,466.175062
10547.0,64017.779,1708454525.66,2.950148,-0.030070697,169.031029,-1.722924,2.4730123,772.22909,11.373664,1.4356472,0.9492804,-0.26309111,0.1565555,11.373664,1.4356472,9.8340843,1.2413129,11.984648,0.15295,0.331675,0.101266,0.058554,30.0,0.784702,457.411699,111.776793
10548.0,61327.2971,1475996886.47,2.3382993,1.0955498,133.974681,62.77038,1.0221259,471.01584,4.3978095,1.5608139,0.70430994,-0.49135187,0.0990521,4.3978095,1.5608139,4.0014569,1.4201455,11.91337,0.17604,0.171564,0.013833,0.053977,30.0,0.521553,977.065538,325.749198
10549.0,61329.6098,1476196708.0,5.3533853,1.2973339,306.726384,74.331757,2.4443153,913.52025,14.08179,1.3272252,0.8710036,0.33037298,0.1823518,14.08179,1.3272252,11.9099828,1.1225298,12.015961,0.13796,0.173667,0.082346,0.023199,30.0,0.766593,1283.110594,375.337929
10550.0,62166.5062,1548504554.21,3.6783197,0.72898782,210.752195,41.767925,0.39865327,562.47637,13.51605,1.2456633,0.72172119,0.17264969,0.1169105,13.51605,1.2456633,12.101283,1.1152758,12.017858,0.13704,0.035788,0.007007,0.007311,30.0,0.921585,899.720674,266.95545
10551.0,62415.1865,1569990529.14,3.2636074,-0.17425898,186.99093,-9.984304,2.5310427,512.13704,15.26857,1.198208,0.92644344,0.31808499,0.1071277,15.26857,1.198208,13.7911558,1.0822672,12.024768,0.13291,0.237643,0.12215,0.029339,30.0,0.819333,551.386495,172.779351
10552.0,62707.7247,1595265836.34,2.6000738,0.22969611,148.973255,13.160618,2.7177876,206.80124,6.11826,1.330189,0.82040051,0.36501539,0.0451367,6.11826,1.330189,5.8540284,1.2727416,11.975164,0.15695,0.240162,0.05063,0.050597,30.0,0.911531,341.821783,83.15944
10553.0,63711.7009,1682009375.71,2.4139848,0.81376928,138.311141,46.625545,0.51654104,675.22592,3.9282805,1.5230167,0.46382039,0.11605965,0.1384348,3.9282805,1.5230167,3.4505977,1.3378164,11.951409,0.1653,0.102716,0.009973,0.032958,30.0,0.869533,961.559167,312.555135
10554.0,62810.9577,1604185167.36,5.6993161,-1.2766233,326.546759,-73.145127,0.6042211,808.67471,6.3711594,1.9498408,0.87749445,-0.13865638,0.163275,6.3711594,1.9498408,5.4769161,1.676165,11.714826,0.21129,0.18686,0.000823,0.058841,30.0,0.822945,897.097598,311.27027
10555.0,61617.1898,1501043614.77,0.80852109,-0.93648002,46.324846,-53.656353,2.8182162,932.81052,4.3102757,1.8288796,0.94244008,-0.36542976,0.1858224,4.3102757,1.8288796,3.6348408,1.5422879,11.836345,0.19242,0.37686,0.013729,0.133068,30.0,0.948168,1098.060557,338.14467
10556.0,64154.2601,1720246491.68,0.96870517,-0.46719486,55.502718,-26.768294,1.0315718,213.14086,10.833723,1.4289313,0.93488648,-0.40103922,0.0464758,10.833723,1.4289313,10.3525787,1.36547,11.93943,0.16889,0.248077,0.065167,0.046495,30.0,0.513471,484.458055,127.702388
10557.0,62530.2255,1579929902.47,6.1244672,1.1341809,350.906122,64.983779,0.73062135,662.02721,8.4263361,1.4416287,0.52731496,0.28468785,0.1359416,8.4263361,1.4416287,7.4179308,1.2691046,11.976411,0.15648,0.02174,0.0001,0.005544,30.0,0.74476,611.265556,164.082412
10558.0,63400.7368,1655142078.01,5.36967,0.49439104,307.659428,28.32652,2.4175025,608.79673,3.8969213,1.2131662,-0.038343625,-0.081306332,0.1258162,3.8969213,1.2131662,3.4614188,1.0775882,12.025445,0.13233,0.046628,0.020983,0.008191,30.0,0.749102,494.135164,156.622001
10559.0,61339.7642,1477074047.61,1.4156251,-0.6062512,81.109344,-34.735635,2.1930004,114.23835,8.7257269,1.6697354,0.91438684,0.2949145,0.0252964,8.7257269,1.6697354,8.5104437,1.6285393,11.764473,0.20442,0.166896,0.012144,0.040135,30.0,0.582828,387.039221,139.053009
10560.0,61766.9028,1513978815.79,1.3858491,1.2875997,79.403304,73.774029,2.72703,740.87034,3.4723909,1.675537,0.61037257,0.44929507,0.1507357,3.4723909,1.675537,3.0175398,1.4560571,11.893591,0.18079,0.143218,0.001604,0.05358,30.0,0.915293,674.68652,197.043362
10561.0,62565.3181,1582961898.09,4.1610599,0.91477892,238.411171,52.412971,1.3944141,752.29496,19.420477,1.7779396,0.97642726,-0.41210202,0.1528601,19.420477,1.7779396,16.8454755,1.5421989,11.836425,0.19241,0.16706,0.031405,0.034461,30.0,0.175469,1211.626,421.651626
10562.0,61049.3377,1451981193.58,0.23218335,-0.91397328,13.303126,-52.366812,2.6217502,740.0506,11.020389,1.3877602,0.88551448,0.37712897,0.1505831,11.020389,1.3877602,9.5780902,1.2061364,11.995714,0.14848,0.228815,0.079851,0.037856,30.0,0.867897,250.383188,46.6776
10563.0,62908.1176,1612579778.6,1.0807903,-0.40080691,61.924723,-22.964544,2.4931198,333.65887,9.8970297,1.2940351,0.80495297,0.29347234,0.0714874,9.8970297,1.2940351,9.2367207,1.2076998,11.995005,0.14868,0.143273,0.053011,0.022943,30.0,0.797007,506.353037,135.736423
10564.0,64456.5315,1746362743.49,2.439429,0.7449552,139.768986,42.682789,1.5672578,398.14977,14.658858,1.434365,0.86473562,0.029257397,0.0845466,14.658858,1.434365,13.516116,1.322548,11.957317,0.16333,0.06773,0.011127,0.014379,30.0,0.003539,206.617371,52.467494
10565.0,62908.2785,1612593680.62,4.6558998,-0.52641226,266.763408,-30.161201,1.9290723,171.27092,4.4962931,1.4097479,0.74433999,0.094400316,0.0375859,4.4962931,1.4097479,4.3334178,1.3586807,11.942578,0.168,0.204581,0.025194,0.05753,30.0,0.35066,569.311535,179.53111
10566.0,63051.3084,1624951460.93,3.2138558,-0.47500863,184.140373,-27.21599,2.9360094,346.12112,11.924184,1.4957694,0.98210382,-0.064865827,0.0740278,11.924184,1.4957694,11.1023047,1.3926729,11.927532,0.17242,0.374727,0.092619,0.07169,30.0,0.978942,106.209341,15.623378
10567.0,64286.0402,1731632288.68,4.4596765,-1.1059988,255.520641,-63.369063,0.59050751,864.28717,3.9100527,1.7107015,0.73907376,-0.30855316,0.1734395,3.9100527,1.7107015,3.3321297,1.4578523,11.89235,0.18103,0.205112,0.008217,0.072787,30.0,0.830658,322.493877,78.576747
10568.0,62442.8319,1572379094.06,1.0862942,-0.63627001,62.240073,-36.455586,1.5157009,201.26369,5.4046677,1.1967861,0.74042328,0.20996161,0.043965,5.4046677,1.1967861,5.1770582,1.1463852,12.010553,0.14095,0.230441,0.059279,0.04596,30.0,0.055068,306.795424,80.0355
10569.0,64445.9136,1745445351.55,3.1097406,-0.38678984,178.175012,-22.161425,2.6549225,769.13171,13.80513,1.209261,0.96964415,-0.26189528,0.1559822,13.80513,1.209261,11.9423376,1.0460896,12.031594,0.12839,0.4,0.17974,0.055954,30.0,0.883895,513.111362,117.669524
10570.0,62327.257,1562393425.33,3.2346522,0.0019165518,185.331919,0.10981,2.7725772,382.82209,6.6137662,1.3355935,0.36573124,-0.0047046342,0.0814622,6.6137662,1.3355935,6.115578,1.2349887,11.988914,0.15212,0.016644,0.001706,0.003913,30.0,0.932683,695.93324,218.951882
10571.0,64035.0726,1709948692.44,1.1748056,-0.50724458,67.311403,-29.062974,2.6111834,499.59023,4.03378,1.4625859,0.4317895,0.30264985,0.1046718,4.03378,1.4625859,3.6515641,1.3240004,11.956781,0.16352,0.088213,0.010373,0.026901,30.0,0.8626,1240.136621,366.780557
10572.0,62753.7596,1599243248.9,3.1697344,-0.92255784,181.612403,-52.858671,0.56894318,137.8668,3.9573754,1.2603029,0.21538421,0.29995507,0.0304138,3.9573754,1.2603029,3.840569,1.2231036,11.995762,0.15057,0.048555,0.012172,0.011771,30.0,0.842471,463.333754,116.306582
