simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
1187	3.7225661	0.66851686	2.386114	434.86412	1.3958713	1.4132859	-0.011554854	0.04519977
1188	4.3013162	0.78784684	1.8282853	385.05542	1.483889	1.4356179	0.044303068	-0.011362859
1189	6.0073953	-0.15199522	0.97516802	124.51357	1.3138381	1.4064259	0.0029360183	0.0078371547
1190	4.3407795	-0.11044757	0.35705017	300.8199	1.2453779	1.4319549	-0.034979646	-0.0015765781
1191	6.0026982	-1.0844073	0.59887934	449.58621	1.5362601	1.3525823	-0.041031362	-0.0047453913
1192	2.5051832	-0.98284265	1.3629954	237.90384	1.2569669	1.1932857	0.0066601257	-0.039550854
1193	4.2384796	0.1979559	0.49080676	792.043	1.5871826	1.4320828	-0.027010346	-0.0031919608
1194	4.1402021	-0.87729072	3.0318201	1164.8575	1.7453397	1.7249309	0.041377102	-0.041029813
1195	4.6090604	1.3648727	0.94593613	677.57872	1.559526	1.7160656	0.021449929	0.011966644
1196	3.438492	-0.43653617	2.2878614	725.95416	1.3489675	1.6922126	0.028299015	-0.031184754
1197	0.70137944	-0.5560373	2.6177396	392.1447	1.5668664	1.395726	-0.010828456	0.026810252
1198	0.15740135	0.86981113	2.4720385	274.89706	1.4164915	1.5392205	-0.0065330719	0.036164459
1199	3.0656681	-1.2946427	1.2554413	257.41808	1.3528797	1.4207564	0.024221669	-0.033811167
1200	2.9941431	0.9218631	1.9623413	424.27495	1.3597906	1.3647866	0.041996266	-0.0073293009
1201	1.4473884	0.34943455	0.7432823	591.5128	1.6837876	1.4009247	-0.024968966	0.030345134
1202	4.7950227	1.0308703	2.7175394	899.10731	1.6307239	1.4757066	0.024749319	0.03954481
1203	1.9042708	1.2317568	1.2970913	595.9066	1.4990364	1.61329	0.035940396	-0.0015119027
1204	0.20120146	-0.69623541	3.1065843	939.87332	1.5674922	1.6844858	-0.023545886	0.020388022
1205	2.3191346	0.72630089	0.28502052	1411.2328	1.6405625	1.6888298	-0.0055886805	-0.011430233
1206	3.4688032	-1.0424519	2.7472161	1127.4699	1.564181	1.5533301	-0.039704281	-0.021009661
1207	1.7917921	-0.96690385	2.2304216	536.12521	1.5069224	1.2516517	0.010346839	0.034475279
1208	1.5765831	-1.1465906	0.45432537	1373.5454	1.6314817	1.6653958	0.0044506768	-0.045482991
1209	0.00097764429	0.75976327	1.6477019	283.9594	1.381112	1.4191328	-0.011648728	0.016181573
1210	1.9755342	0.43686781	2.9048792	979.66177	1.7112577	1.6294952	0.02930259	-0.017958389
1211	1.1023594	-1.2840525	0.48936793	414.35033	1.4121486	1.4399504	0.0022749169	0.021027706
1212	2.4605821	0.25849103	2.8617027	591.03788	1.5143131	1.5290097	-0.014164345	0.00054095781
1213	5.5418837	-1.2223319	0.56226738	679.26527	1.5391542	1.5060887	0.027497848	-0.044892218
1214	3.1832826	-0.11495975	0.87769451	409.96401	1.2800076	1.3266621	-0.045482203	0.0034035142
1215	5.7851083	-1.3758005	2.1003483	255.66951	1.4255135	1.4644133	0.023116969	-0.041396714
1216	3.1597135	0.95674513	1.0743273	2168.2209	1.962311	2.0760795	-0.031716226	0.042962515
1217	0.081837715	0.9679589	2.9608829	1064.3693	1.6769191	1.5223568	-0.0026646956	-0.03522887
1218	2.0173084	-0.1770738	0.57613666	729.8763	1.619637	1.528901	0.041451883	0.011898166
1219	0.15713635	-0.096246684	0.45782125	469.99511	1.4015878	1.3273792	0.049776376	-0.035083181
1220	3.5842611	0.41432075	2.6430337	1163.8364	1.6857705	1.5411705	0.035762216	-0.040879688
1221	3.3064775	-0.84859953	2.7304082	1116.4675	1.6636805	1.7914942	-0.017337668	0.040298139
1222	0.81392911	-0.94443823	0.70283157	360.47498	1.5446367	1.5960844	-0.0068930906	-0.0139129
1223	3.0722958	-0.81353033	2.5851111	536.26245	1.5480586	1.4575895	0.014098234	-0.019747648
1224	3.4577257	-0.3669418	0.41425336	607.94066	1.4572959	1.587957	0.012000433	-0.01025099
1225	5.3907133	-0.52032587	0.42783742	624.9731	1.4626129	1.4678385	0.012428476	0.039126422
1226	3.2451052	0.0040319387	2.3000633	1100.4014	1.5700189	1.5022517	0.00021924588	0.00021320637
1227	2.3206783	0.9498918	2.4219868	636.37689	1.6070505	1.5852231	-0.03881424	-0.020265506
1228	4.532684	0.32037181	1.9052592	247.61791	1.233798	1.4153975	-0.047327397	-0.027457599
1229	0.16950202	-0.028419817	0.3389259	421.94703	1.5131098	1.5848687	-0.038909714	-0.02944358
1230	6.2408309	1.3661037	2.68682	1211.4621	1.6244991	1.782821	0.038655982	-0.016821912
1231	1.3625207	-1.2498731	2.4328273	448.60207	1.4585871	1.498698	0.0093794739	-0.046473267
1232	4.9592471	0.66886768	0.54824653	553.15076	1.4630307	1.5376073	-0.035047844	0.017025098
1233	3.1545071	0.49906865	2.3052368	188.15058	1.5094981	1.4432358	0.028454888	0.028990724
1234	2.2992214	1.207167	0.64131788	671.09613	1.4984818	1.5611471	0.030531999	0.025830236
1235	1.9327632	-0.053886614	0.4365874	685.30153	1.5488416	1.4250895	0.007383764	0.0076105012
1236	3.8932864	-0.2252453	2.3305197	831.77394	1.5397024	1.639472	-0.04218287	0.027152233
1237	5.8339385	-0.75057703	0.12876384	1076.3554	1.670307	1.6876241	-0.047476239	0.030396487
1238	2.8984332	-1.2050447	0.3719996	772.44091	1.5501705	1.5477926	-0.048826868	-0.0011103943
1239	2.287185	-0.61119144	2.3787381	330.84444	1.4749366	1.5548846	-0.0072355689	-0.03399273
1240	5.3481929	-0.78691478	2.2384874	1209.1126	1.6731139	1.6829435	-0.032191787	0.01797455
1241	4.5367814	0.49797447	0.72513523	468.15891	1.5460794	1.4475907	-0.046597231	-0.0028296385
1242	1.2116286	0.31881755	0.14646357	1070.0728	1.5885807	1.6098444	0.024060012	-0.032280789
1243	3.4672782	-0.33418178	0.33254743	2645.6539	1.7994164	2.1072242	0.035082741	-0.048552401
1244	5.6054915	0.15288	2.5018831	1596.7812	1.895614	1.7678721	-0.022621978	-0.020811549
1245	1.9574679	0.37156662	0.60469033	634.93878	1.6926504	1.5970624	-0.02800972	0.032016808
1246	3.4445893	0.89621015	2.6276703	1049.7574	1.5867559	1.6387156	-0.027211378	0.018509577
1247	1.8256037	-0.028593723	2.7303377	782.05322	1.4362448	1.5184714	0.018358548	0.021303146
1248	1.9595419	0.25941841	1.6915665	12237.889	3.2743632	3.6438571	-0.0055949505	-0.0020770051
1249	5.3492571	-1.0487985	2.3026835	828.38704	1.6314383	1.419585	-0.011784208	0.003476584
1250	2.4961618	-0.70917324	2.8611368	825.56974	1.5328587	1.5375032	-0.046002698	-0.0014017576
1251	2.146129	0.48346055	2.8201141	1126.8769	1.6503221	1.6302213	0.0011824949	-0.01191756
1252	2.9365911	-0.60608891	0.39873049	1178.7275	1.4857724	1.5999243	-0.00051190609	-0.023571227
1253	1.3015923	-1.2726026	0.37756573	1669.5834	1.6504373	1.8128918	-0.0047429387	0.041499319
1254	4.1427515	0.93311196	2.7496638	470.39337	1.4883603	1.4700871	0.027128218	-0.01921969
1255	0.63817529	0.14743082	0.55433483	263.94518	1.4638652	1.3683456	0.015508161	0.018865487
1256	6.2208208	0.46842671	0.32457779	873.99997	1.5808441	1.5032069	-0.0064833189	-0.034483204
1257	3.5148604	-1.041635	2.2246591	166.11675	1.4209197	1.2019834	-0.022458629	0.0041793448
1258	2.4902275	-0.73062257	0.61801833	774.09194	1.4830736	1.4402596	0.011729861	0.044731425
1259	1.0173126	-0.9443076	2.3070993	507.27413	1.4832463	1.5677881	-0.0083468123	-0.015164063
1260	3.3653449	-0.80877857	2.2150904	2456.7191	1.8536417	2.1953158	-0.0033667128	-0.0073191881
1261	4.2093417	0.2733426	1.8892198	485.22233	1.534305	1.6952417	0.045497805	-0.038499706
1262	4.6637442	0.28935017	0.6356586	498.4126	1.4311242	1.4694356	0.0030203896	-0.020956317
1263	3.8250924	-1.2547545	2.6963951	1511.7855	1.5793843	1.7009035	-0.042884374	-0.03227235
1264	1.8941213	-0.28477696	0.43114554	650.4882	1.449734	1.5445983	-0.039671062	-0.027503
1265	0.17279129	-0.36911241	0.43252938	639.78344	1.6406228	1.6332191	0.016225326	-0.044057928
1266	2.0602542	0.91337996	1.0029866	236.93205	1.5030913	1.5183428	-0.039957973	-0.0028219946
1267	0.61868874	0.51292944	3.0048781	348.24954	1.3587477	1.4170903	-0.035750846	0.042045044
1268	5.2811978	-0.48701023	2.3162343	684.70177	1.3226139	1.5532544	-0.013582304	0.038082026
1269	1.4520694	-1.1348993	0.77509652	3680.0907	2.0279926	2.0678572	-0.003998353	0.028696876
1270	4.2626117	0.28008393	2.0806149	421.36306	1.581116	1.3486548	0.046640546	-0.026965987
1271	1.1110629	-0.5139093	0.69226193	8194.7034	3.013509	2.6065034	-0.019243515	-0.006677676
1272	5.2707104	-0.74232876	2.3560758	535.00225	1.5516382	1.4824018	0.009123628	-0.0061329122
1273	0.070321476	-0.93547075	0.7201249	254.01361	1.4712818	1.4249622	-0.022853809	-0.036475596
1274	4.8974639	0.80292527	1.0251364	823.07656	1.5367623	1.5930768	-0.017516297	-0.010051347
1275	0.10170462	1.4882465	0.75160637	602.95658	1.4004453	1.5565653	0.014619634	0.046376244
1276	0.85274862	-0.92828118	2.0443739	524.93783	1.5234343	1.5379704	0.017835778	-0.010006275
1277	2.1777582	-0.76711451	1.5695873	368.93471	1.5354018	1.4815765	-0.029112374	0.025430153
1278	1.1008467	-0.46937169	2.8171977	1350.7903	1.7056945	1.6624674	0.034567289	0.01601796
1279	4.7572149	-0.35797457	0.52190252	452.13672	1.4527899	1.6042811	-0.016072897	0.039888399
1280	3.9351181	1.2343011	0.87330881	861.79649	1.7463386	1.6962137	0.048563167	-0.042077198
1281	2.5586469	0.2553721	2.6486524	1086.4889	1.6172073	1.5181098	0.041306099	0.020165849
1282	3.4863898	1.4186559	2.5950137	730.96314	1.5396348	1.6079386	-0.023054873	0.016620554
1283	4.0175053	-0.76308611	2.843962	842.06701	1.7490643	1.6872291	0.039282256	-0.016601059
1284	4.7120898	-0.42917229	1.1871196	221.84631	1.503991	1.3078174	-0.015713829	0.047147869
1285	1.4634314	0.97404623	0.35073111	689.50151	1.5800429	1.4469109	0.02207388	0.04614428
1286	3.3184769	-0.96171743	2.5642124	793.14256	1.3479569	1.5334559	0.016190594	-0.040523737
1287	5.0259267	0.26048901	2.2711561	551.60371	1.423515	1.5048142	0.027091795	0.043236336
1288	4.2946386	0.8774106	2.5512189	487.95525	1.6008162	1.4983541	0.025547856	-0.022174539
1289	2.0776007	0.24011247	2.412137	690.038	1.4941646	1.4030166	0.025354696	-0.019506525
1290	2.4265603	-0.46853618	2.7896455	368.38242	1.4045963	1.484536	-0.00040053619	-0.0022100133
1291	2.6585131	-0.34542015	0.68519108	1440.6504	1.6659378	1.6035385	-0.045372816	0.010053711
1292	4.9010939	1.1554714	0.93639729	1004.3784	1.6283335	1.4814981	0.044769687	-0.02126523
1293	5.342661	-0.22428247	0.14570006	384.90729	1.4556176	1.2956002	-0.039962967	-0.045744873
1294	4.2117151	0.12859316	0.89042201	298.32222	1.6377075	1.2955878	-0.00084390412	-0.03669687
1295	1.4790915	-0.73696273	1.9885329	2604.996	2.0336291	1.93706	0.0084352563	-0.015705846
1296	2.4162576	-0.58718685	2.6655568	602.82421	1.4082848	1.4329642	-0.033807129	-0.014817727
1297	2.9242038	0.074783984	2.0707603	731.20805	1.6431449	1.5533699	-0.0093769463	0.02034421
1298	5.5264396	0.25411813	0.85068886	217.72693	1.4160526	1.3823693	0.044451603	-0.023102986
1299	1.3344758	-1.0782093	0.86448784	853.71018	1.5720134	1.7315061	-0.0096091511	0.048200638
1300	3.8016911	0.056657382	2.2477681	729.57742	1.5768138	1.5199593	-0.036299991	-0.042209256
1301	6.029152	-0.81316289	0.77230155	180.69253	1.2539023	1.2703845	-0.019254835	0.043165549
1302	4.7047416	-0.3784986	0.37778026	800.98263	1.6815033	1.443598	0.04838678	-0.036338783
1303	3.1591036	-0.9128145	1.1151692	583.62246	1.6364019	1.5485796	-0.018655724	0.037456897
1304	5.3969187	-0.33785939	1.0305383	756.95929	1.4345583	1.5023114	-0.028347863	-0.03699377
1305	5.8211829	-0.4916176	1.4125527	380.94226	1.6130176	1.5473184	0.0042556423	-0.041914579
1306	5.659035	-0.63284583	1.9599304	345.62329	1.4079751	1.4959351	-0.0087854703	-0.019337518
1307	4.1872002	-1.1278226	2.2821423	586.52321	1.612721	1.4951817	-0.018736112	0.028711713
1308	5.497646	0.79474122	2.1355226	295.82122	1.2551416	1.3026555	-0.020360594	-0.02057424
1309	1.2670223	-1.3314126	1.4520714	12628.27	3.5576067	3.5640253	0.037766316	-0.0038077589
1310	5.0423761	0.54401834	2.6936558	525.03022	1.5201021	1.3984759	0.00059039677	0.026408052
1311	4.04195	0.63524156	1.135038	522.78437	1.5343743	1.3223472	0.0075741905	-0.0014396172
1312	3.7852756	-0.40228408	1.9198308	324.48548	1.3893646	1.4155223	0.020419584	0.0003974737
1313	4.2864689	-0.21803246	2.5545997	13059.386	3.1183281	3.975732	0.044570888	0.018190169
1314	2.1288431	0.61125451	2.3066986	1472.8861	1.7452564	1.7167845	-0.0029240058	-0.011422063
1315	3.9708442	-1.0030333	0.42222917	2587.0032	2.0051095	1.679503	-0.0084286428	0.01074156
1316	5.6288179	-0.41837733	1.2848161	4585.4446	2.3386618	2.2091969	-0.044023962	-0.044771827
1317	3.6602547	-0.27358565	1.2251079	228.31804	1.3025746	1.3067292	0.043135115	-0.031221137
1318	1.7880887	-0.22896452	0.61686645	423.97793	1.549691	1.368036	0.010461088	0.046414252
1319	4.6801318	-0.80224788	0.78702843	549.9977	1.4525733	1.5832099	0.040279651	-0.030759545
1320	0.057956152	0.023576195	0.93939582	213.13685	1.4395472	1.3171949	-0.044102768	-0.025340386
1321	0.066102331	1.2356086	0.36129473	761.45956	1.5013746	1.3285351	0.0075518783	0.016379015
1322	2.4891329	-1.2204648	2.4844193	282.94486	1.3235661	1.4560399	-0.028212499	-0.027838363
1323	5.8324049	-0.80398887	2.4310308	894.83321	1.5256264	1.6551327	-0.021416158	-0.017254457
1324	4.3884165	0.53001414	2.4222551	140.40002	1.3419088	1.3501558	-0.048471785	0.00016225969
1325	4.7208584	-0.12067845	1.0065954	282.37479	1.5138165	1.422538	0.018771412	0.0073296064
1326	5.1578402	0.45370392	0.22581529	2026.1001	1.7244801	1.6996428	0.031236323	0.0066225744
1327	4.3542644	0.5217914	1.9415444	403.85749	1.3628109	1.4165466	0.0063725503	-0.028311648
1328	2.2232355	-0.80766082	2.0736675	588.86597	1.4469318	1.5595032	0.010150854	0.02247388
1329	1.0128297	0.32830148	0.15127735	631.84599	1.4946589	1.5685415	-0.0004594296	-0.017264101
1330	2.816549	0.074264225	2.794384	951.9364	1.4949836	1.5038656	0.0057238933	0.01400213
1331	2.330706	0.17143314	1.9985132	422.7429	1.5189268	1.5716205	-0.0038028161	-0.0080873278
1332	2.8439132	-1.0931475	0.53289652	1024.5247	1.5756631	1.9186281	0.012769077	0.015996589
1333	3.7936773	0.60472673	2.4218413	626.25952	1.2873807	1.3325537	0.039853425	-0.049257655
1334	3.1394857	0.096997379	0.66498489	390.22495	1.5880519	1.3484708	0.001072446	-0.02410474
1335	1.4299501	0.71630859	2.7616964	700.089	1.7559627	1.6459953	0.0092326099	0.022476268
1336	2.7601198	0.48794937	0.28050481	1311.321	1.540183	1.9391219	-0.038914358	-0.0069552455
1337	3.2103705	0.59047357	2.7336126	1091.9404	1.6313212	1.8087753	0.01375466	0.013988092
1338	5.328153	1.0793294	2.0909777	779.13872	1.5614517	1.5767667	0.037093036	0.040197992
1339	0.8007594	0.12152289	1.2216494	1737.4076	1.5275766	1.665455	-0.033204471	0.040261079
1340	1.983757	0.25842326	0.23643175	784.29768	1.6290078	1.3794436	-0.0013961989	-0.030161705
1341	0.2809134	0.65933293	1.5054093	553.5533	1.5147788	1.4834129	-0.044820795	-0.022639311
1342	0.53870401	-0.33792833	0.74994612	1083.385	1.6467639	1.7543572	-0.034691422	-0.029792327
1343	4.6862434	0.75809344	2.3202166	393.30865	1.5899534	1.5022308	0.0093705426	0.040535745
1344	2.3910834	-0.13563732	0.76493492	421.78619	1.2307854	1.3982588	-0.018322365	-0.020236677
1345	0.53018324	0.044878929	2.9719018	298.77558	1.3791402	1.4735006	-0.021813048	0.048284316
1346	3.8340683	1.0002763	2.6975815	1254.2569	1.6063105	1.7647863	-0.046444191	-0.016434571
1347	1.0277297	0.60904975	2.9248159	2085.6995	1.9096895	1.771228	0.018649069	-0.018936414
1348	5.0108641	-0.56599218	2.2865669	621.94359	1.6435858	1.4779164	-0.036778279	0.033663433
1349	5.5519096	-0.14462181	2.0030976	9567.4115	3.2401618	3.3053624	0.0077984156	-0.0096123422
1350	4.7169978	1.0942655	2.7788803	956.01557	1.6561665	1.4833014	-0.033580454	0.023229375
1351	5.9842389	-0.17653265	0.72402593	565.29369	1.4341458	1.5300461	-0.025577688	-0.019921659
1352	3.2132178	-0.29334101	2.5304514	451.97941	1.5072256	1.4073109	0.020607394	-0.018869021
1353	3.3468204	0.27497587	2.3101974	525.27181	1.4975144	1.4327097	0.039305543	-0.049334811
1354	1.2228853	-0.25177538	1.3222588	521.78586	1.2813419	1.3593259	-0.028268541	-0.0032300912
1355	0.37575644	0.46812274	1.9012903	420.20194	1.4628145	1.7233995	-0.0010765179	0.017425281
1356	0.71515988	-0.56913618	1.069649	1170.4425	1.7609765	1.6035323	-0.010443651	-0.035370979
1357	2.7903446	-0.087361801	2.3059291	986.58237	1.5068136	1.5623329	-0.018345476	-0.03439269
1358	0.86362078	0.93325805	2.8957089	3384.5538	1.9692102	1.8608684	0.033727816	-0.038219303
1359	3.1343125	1.0327248	2.4511384	419.4696	1.3444284	1.3614781	0.0065085953	-0.012453509
1360	4.8016618	-0.86043849	1.2006524	500.69783	1.5965975	1.4042566	0.031684852	-0.048032496
1361	2.4095335	-0.24272715	2.6866002	1108.8415	1.425611	1.6344882	0.036380168	-0.017736948
1362	2.6359831	-0.022070046	0.6415623	600.02298	1.3698208	1.400304	-0.033525876	0.046876699
1363	3.408804	0.50509952	2.6640001	776.68511	1.4278545	1.3657478	0.025222502	0.0010226578
1364	2.5875838	0.80085597	2.2046716	649.32619	1.5548263	1.6397083	0.01097267	-0.042995355
1365	6.1897766	-1.3920724	0.42920361	1692.8734	1.7839394	1.7827171	0.0029642804	-0.041032394
1366	2.813963	0.42151965	2.2128379	497.11791	1.6210074	1.413966	-0.013267093	0.026633668
1367	1.3334048	-0.1915674	1.889907	450.62117	1.5662776	1.4736179	-0.011260918	-0.0028895922
1368	0.47994883	-0.72243172	0.6090744	816.11782	1.7108025	1.5193205	0.03962987	-0.045870664
1369	5.7733156	0.53267487	0.84915615	244.30399	1.4720678	1.4206085	0.049569904	0.024029518
1370	2.5642292	0.51153867	1.4439562	306.34137	1.3796839	1.3825421	-0.031907247	0.022939026
1371	5.3636249	1.3113703	2.3466534	409.9177	1.2995911	1.3419832	-0.044894753	-0.008998587
1372	3.0063016	0.74939386	2.9914891	1056.4508	1.6044406	1.6534217	0.0030024133	-0.0072006328
1373	3.3769034	-1.3955058	1.9962634	567.34375	1.6292698	1.4803738	0.0049559435	-0.01946587
1374	1.0617023	0.29562908	0.58816327	982.4027	1.7343681	1.6811228	0.031753097	-0.025821934
1375	5.0281443	1.3771897	0.36654385	845.21256	1.6876211	1.7029699	-0.033290451	-0.020865063
1376	4.2073835	-1.2545555	1.2614374	254.66515	1.4399856	1.4364362	-0.031959279	0.028876254
1377	5.0963459	0.78409028	0.78188849	378.35235	1.1765385	1.4947305	0.039053705	-0.022104298
1378	6.1046874	1.0375969	2.7466025	113.03833	1.412403	1.2453043	-0.021024345	-0.042594124
1379	3.4155722	-0.044877988	2.3860588	290.56503	1.3715601	1.2800721	0.026967175	0.027742973
1380	1.4460122	0.23424956	0.96469414	372.72918	1.5815027	1.4861009	-0.036721101	0.048668624
1381	5.3404444	1.1589237	0.09605539	1178.4439	1.6815661	1.6675109	0.03847143	0.0041149606
1382	0.18611533	-0.74111466	2.6276694	878.56908	1.6160443	1.5741023	0.047245404	0.0070796235
1383	1.4339812	-0.83077098	0.90199441	607.59741	1.4863904	1.366546	0.0015218085	-0.034762453
1384	4.2266535	0.024443443	0.31895238	1000.3022	1.5592719	1.7664635	0.030827603	0.042556709
1385	4.4133636	1.0277101	0.45928432	1045.0104	1.5804247	1.811462	0.042956317	0.00092877241
1386	1.1877218	0.020498665	0.14747427	1161.2024	1.7024751	1.5594695	0.018881721	0.028770617
1387	1.7781762	0.51545466	2.8803321	1152.8631	1.6138773	1.6219296	0.032240024	-0.03128343
1388	0.89007808	-0.13675956	2.7514437	564.51583	1.5371526	1.4235343	0.034875216	0.016775709
1389	2.6299233	0.61142618	2.814928	898.073	1.5414073	1.549844	0.039131328	-0.017867696
1390	0.50997076	0.28482219	0.33034748	1148.0556	1.6654431	1.8256765	-0.037061761	0.01840184
1391	4.7568274	-0.22384137	2.48444	440.39921	1.2903409	1.4551778	0.026064724	-0.01305733
1392	3.8021791	-0.56443242	1.2739095	1310.6466	1.701004	1.698994	-0.022357614	-0.0066763591
1393	5.3108542	0.11007402	2.5350465	954.31501	1.4459903	1.6264261	-0.014043749	0.039259723
1394	5.6755489	0.82072816	2.0057942	436.79314	1.5830357	1.5804559	0.04066734	-0.042684446
1395	4.3608062	0.87500585	0.27774659	529.35669	1.5639807	1.1761074	0.046641767	0.015243459
1396	3.5807624	0.45205336	0.54849883	687.91376	1.5009339	1.5269618	0.017545148	0.00064833845
1397	4.4359306	0.68718234	1.5109806	467.0405	1.6293432	1.5487019	-0.044936046	-0.040709754
1398	5.3783432	0.61783138	2.3426265	729.88531	1.4511649	1.5305447	0.034300513	-0.015029522
1399	5.8720452	0.41991052	2.4871615	554.47927	1.4886318	1.5911065	-0.031612445	-0.036258077
1400	2.5448554	-0.6671591	0.44235647	1685.2646	1.7966777	1.8186782	-0.013113499	0.038885036
1401	2.0991164	-0.0040433192	1.4241953	9551.3707	2.9360786	2.9733305	0.00013756022	0.030858673
1402	5.9082986	-0.48634503	0.37242282	947.84191	1.7138256	1.7103552	-0.0086988583	-0.0460657
1403	4.4156373	-0.045043072	2.3747299	172.59473	1.3405642	1.4106542	-0.030987272	0.0080740383
1404	0.84971585	0.79774508	0.24545154	964.34364	1.4098889	1.6551655	0.042065271	0.020067529
1405	5.5965816	0.15180656	3.0063963	1008.8071	1.5348852	1.5921783	-0.0085821651	0.0033099584
1406	4.0796433	0.1515326	2.43503	643.78406	1.5669448	1.5006626	0.022537106	0.025684617
1407	2.1779082	-1.010426	0.56901158	567.15047	1.393013	1.6528421	-0.00070784978	0.020639254
1408	4.0018292	-0.58944509	0.30841425	554.07215	1.4604997	1.3761469	-0.013976689	0.0038200302
1409	5.1311295	-0.67847756	2.0142994	394.8572	1.4578851	1.3592953	-0.034265933	-0.0037994547
1410	0.45912138	0.56126514	1.9867353	268.52828	1.3977291	1.516096	0.045462174	-0.006639294
1411	2.9603159	0.37377986	2.5447934	986.55383	1.6885118	1.514159	0.0012808248	0.021949451
1412	4.4362887	-0.049588778	2.6409265	663.39281	1.6343017	1.4199266	0.041178532	-0.0062571078
1413	5.0298172	-0.80829024	2.9281649	931.64162	1.6514478	1.636652	0.00097899627	0.034245764
1414	2.0421678	0.96237405	0.7070271	883.26074	1.6351577	1.749648	-0.0097801963	-0.045125822
1415	3.8829409	0.029678862	2.6252949	635.946	1.5637757	1.4568083	0.037478525	-0.039117919
1416	6.2222689	-0.88221077	0.59192791	628.33967	1.632761	1.4983357	-0.037186572	-0.03505225
1417	0.30572275	1.1348445	0.86467771	682.37482	1.5792102	1.5458401	0.034465366	-0.0036456362
1418	6.2390117	-0.16816318	2.262547	538.6639	1.53656	1.4524307	0.010296571	0.046758117
1419	2.0498989	-0.018301564	2.2457562	311.88718	1.4431972	1.5608028	-0.016943701	0.034439134
1420	2.296318	1.3401948	0.66813707	255.25909	1.3752561	1.5047219	0.0021730674	0.024545227
1421	5.2153835	-0.017040958	0.5617271	614.90799	1.5379812	1.4313266	-0.0034420905	-0.036987437
1422	1.5432897	1.202719	0.69638928	1233.5462	1.5333411	1.5004373	-0.024728749	-0.030036319
1423	0.19708242	-0.85703155	1.9827651	396.56612	1.4053878	1.5425193	0.014613729	-0.036935766
1424	4.0179999	-0.57588262	0.31648131	564.50364	1.3831303	1.5571303	-0.0067705212	0.0063802729
1425	1.0559903	-1.3484761	0.70396064	797.81485	1.6387523	1.5861321	0.018351123	0.028227925
1426	3.3775826	1.0134519	0.85371633	586.50006	1.5995691	1.3633721	-0.047156418	0.019683747
1427	0.40440482	0.32121021	1.9823118	523.69315	1.4160041	1.433702	0.022610816	0.049184851
1428	5.6457852	-0.66532468	2.2020693	379.39541	1.3810581	1.4488299	-0.025427274	-0.015766495
1429	1.8571785	-0.50373846	2.7939939	1157.8562	1.6142861	2.0191391	0.009507869	-0.024618775
1430	4.6825758	0.5107009	2.1079582	255.26417	1.4000712	1.3791133	-0.0080048562	-0.011548725
1431	2.3378689	-1.1103366	0.91063189	12623.273	3.9009288	3.4410738	0.042980019	0.020663882
1432	6.2005461	-0.42409841	0.292292	533.3516	1.5609926	1.4659865	-0.018943312	-0.019258018
1433	2.1604431	-0.23248605	2.6805171	879.09191	1.5037041	1.6132519	-0.046927407	-0.042270624
1434	0.42655507	1.1131024	0.84197614	338.63609	1.3086626	1.2077706	0.043191994	0.036016327
1435	3.0849369	-0.94393113	0.38892085	570.49016	1.5596657	1.4151238	0.041951383	-0.044460976
1436	4.2957507	0.1659776	2.7460467	807.83197	1.4700566	1.3341075	-0.046448109	-0.043653055
1437	3.8559798	-0.29847564	2.9874422	737.18065	1.4143065	1.4496316	0.0088130547	-0.022161061
1438	2.0635181	-0.63592481	0.74991302	471.74135	1.4757802	1.5077232	0.0090713424	0.034663235
1439	5.7906323	-0.93782296	0.57191429	894.58205	1.6148685	1.4923108	-0.005930157	-0.022179025
1440	5.7506951	-0.58742501	0.54194021	705.67355	1.4586002	1.5862245	0.039985349	0.040385141
1441	5.6907569	-0.94271285	2.3118657	12285.354	3.6892652	3.3872935	0.043754562	-0.044460921
1442	4.3118999	0.76056689	1.94749	440.68764	1.5116121	1.565274	0.018622227	-0.02514548
1443	4.7520134	-0.10068653	0.55358495	513.91441	1.4500602	1.4674088	0.022610029	0.030844629
1444	0.89483114	-0.62574881	0.67398089	172.05813	1.4346271	1.4613206	-0.01011241	0.011847116
1445	3.7235481	-0.36390497	2.354447	818.45368	1.6748168	1.5825708	0.0042273916	-0.047472413
1446	0.83325065	-1.2981159	2.2962444	513.13565	1.4141943	1.6225585	0.039951647	-0.029452294
1447	3.7395268	1.0025132	0.32488224	694.62229	1.4324545	1.5295414	0.0078939601	0.035401586
1448	2.2085304	-0.56053573	2.7544882	781.17199	1.5515868	1.4158391	-0.019997127	-0.042082219
1449	5.7422809	0.59905276	1.0748554	137.33072	1.2225509	1.3097169	0.0477852	-0.047513093
1450	4.7422417	-0.94871639	2.7247927	4880.9039	2.074433	2.290387	-0.010662734	-0.0024105968
1451	3.8530897	0.31737403	1.5980136	326.91382	1.5033627	1.4713472	0.0084738847	0.034343722
1452	5.0612461	-0.36107178	2.7886958	485.16757	1.4217423	1.4584324	-0.045542002	-0.0020685171
1453	6.0267731	-0.60607516	1.451722	6380.1377	2.6909206	2.611658	-0.024102106	0.010998468
1454	5.6333871	-0.086605776	2.3179153	503.82868	1.4210697	1.5405339	-0.030099227	-0.014470606
1455	3.3731627	0.35655031	0.52275275	912.87128	1.6280883	1.4934541	-0.0045453025	-0.043468449
