simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius1,radius2,compactness1,compactness2,mej_dyn,mej_wind,mej_total,phi,costheta,distmean,diststd
2029,63037.2455,1623736425.65,0.29309705,-0.20825781,16.793224,-11.932294,1.8448672,163.78783,1.3865201,1.3336339,0.048037888,0.0052284109,0.0359855,1.3865201,1.3336339,1.3383586,1.2873095,11.929499,11.953035,0.17163,0.16476,0.002448,0.034586,0.037034,17.336281,0.270653,368.197639,85.419643
2030,63792.3164,1688974553.64,4.852169,-0.73253475,278.008805,-41.97115,0.37012146,53.160988,1.3524188,1.2872113,-0.021563072,-0.039175115,0.01189,1.3524188,1.2872113,1.3365275,1.2720862,11.946155,11.970163,0.16718,0.1588,0.002298,0.02962,0.031918,65.227178,0.932283,50.725669,5.642604
2031,64025.2819,1709102776.98,5.2192353,0.23311412,299.040155,13.356455,2.8318523,971.66104,1.5864916,1.4543622,0.020461923,0.01844734,0.1927766,1.5864916,1.4543622,1.3300828,1.2193082,11.802058,11.894718,0.19851,0.18056,0.003426,0.031032,0.034457,52.171572,0.952413,997.230908,283.76125
2032,62599.1083,1585881370.89,5.0348741,-0.16495288,288.477036,-9.451104,0.53178079,862.66613,1.765058,1.6560464,-0.0044232686,-0.0020055886,0.1731447,1.765058,1.6560464,1.5045526,1.4116301,11.60239,11.737016,0.22465,0.20836,0.004745,0.000121,0.004866,48.803721,0.861905,906.070922,267.62983
2034,62662.8793,1591391187.56,5.7071556,-0.39488683,326.995929,-22.625349,2.5745283,300.13698,1.5137913,1.458378,0.030919422,-0.0052389017,0.0646125,1.5137913,1.458378,1.4219176,1.3698674,11.856776,11.891987,0.18854,0.1811,0.003055,0.041523,0.044578,52.476843,0.843482,290.337678,76.949089
2035,62351.1783,1564460220.94,0.84611877,0.90790699,48.479034,52.019239,1.9751665,362.16823,1.55388,1.408488,-0.0414597,0.019248128,0.077287,1.55388,1.408488,1.4424012,1.3074399,11.828489,11.918932,0.19399,0.17451,0.003245,0.019679,0.022924,66.865995,0.39344,551.854749,201.410591
2037,64383.4715,1740050354.74,0.7992959,1.4016755,45.796282,80.31009,1.3166068,705.97163,1.7097459,1.4219319,0.027983533,0.022759605,0.1442165,1.7097459,1.4219319,1.4942504,1.2427123,11.676018,11.912189,0.21624,0.17627,0.004742,0.041096,0.045838,50.21619,0.251461,1172.172886,327.468615
2038,63440.0819,1658541493.3,5.8146385,-0.35684359,333.154245,-20.445632,2.0272189,470.31756,1.4691889,1.4447329,0.02759963,0.0026538587,0.0989143,1.4691889,1.4447329,1.3369459,1.3146912,11.886069,11.901252,0.18253,0.17927,0.002874,0.02864,0.031513,49.857023,0.44074,892.352258,286.074405
2039,61291.2807,1472885073.22,4.1284017,0.05143919,236.539994,2.947248,2.5941085,464.7802,1.4170427,1.2443268,-0.039848162,0.04440338,0.0978207,1.4170427,1.2443268,1.2907779,1.1334518,11.915385,11.984226,0.17562,0.15333,0.002612,0.046154,0.048766,74.440749,0.853837,471.242289,111.425279
2040,64020.3587,1708677408.09,4.3503712,1.0959231,249.257909,62.791768,0.9277532,416.03179,1.4394641,1.3218443,-0.040930533,0.020456808,0.0881303,1.4394641,1.3218443,1.3228785,1.214785,11.903022,11.957579,0.17858,0.16324,0.002654,0.06366,0.066314,60.40381,0.599634,647.840132,198.693416
2042,62681.9598,1593039744.11,5.4429248,0.11450677,311.856619,6.560755,0.36258269,452.10037,1.4760303,1.3720805,0.011841032,-0.002586032,0.0953111,1.4760303,1.3720805,1.34759,1.2526857,11.882603,11.936901,0.18344,0.16974,0.002824,0.050865,0.053688,41.537628,0.934984,391.466241,115.49708
2043,61240.6387,1468509599.3,5.6784794,-0.37111806,325.352904,-21.263499,2.0195886,302.97047,1.4727163,1.2390164,0.045056215,-0.0053494572,0.065196,1.4727163,1.2390164,1.3825777,1.1631816,11.884239,11.985439,0.183,0.15266,0.003029,0.045652,0.048681,57.44382,0.433878,461.81585,120.017297
2044,62924.0104,1613952915.96,3.2730907,0.56392649,187.534283,32.310608,1.1216815,476.83815,1.563346,1.5462458,-0.020625816,0.041139847,0.1002002,1.563346,1.5462458,1.420965,1.4054222,11.821146,11.833662,0.1953,0.19296,0.003419,0.025595,0.029014,38.353828,0.434168,994.690164,311.059927
2045,62460.075,1573868895.96,1.5157864,-0.63689435,86.848163,-36.491358,1.3529713,151.38433,1.5227742,1.3687746,0.0045526048,0.035181398,0.0333248,1.5227742,1.3687746,1.4736646,1.3246315,11.851806,11.938153,0.18974,0.16932,0.003085,0.033974,0.037058,28.732528,0.216107,407.414644,117.884404
2047,64072.1229,1713149838.03,3.0460386,-0.076324798,174.525156,-4.373089,2.5421663,255.65156,1.4200466,1.384168,0.049243621,0.02328295,0.055393,1.4200466,1.384168,1.3455145,1.311519,11.913438,11.930671,0.17602,0.17133,0.002618,0.0523,0.054918,50.811113,0.825659,290.789615,115.870823
2048,61713.9811,1509406386.13,2.0133683,-0.45163689,115.357506,-25.876888,0.13041597,726.83345,1.5657567,1.4835414,-0.019443316,-0.031025964,0.148119,1.5657567,1.4835414,1.3637582,1.2921495,11.819555,11.877808,0.19562,0.18444,0.003316,0.059048,0.062364,70.690926,0.991508,589.78164,133.852954
2049,63892.6261,1697641315.91,4.1215036,-0.39299727,236.144762,-22.517085,0.25052614,308.20129,1.4654383,1.4479001,-0.036074987,-0.029570744,0.066272,1.4654383,1.4479001,1.3743569,1.3579088,11.887926,11.899086,0.18204,0.17969,0.002869,0.050277,0.053146,70.748371,0.968782,263.607155,49.947187
2050,62951.9104,1616363478.21,4.144287,0.38407541,237.450154,22.0059,2.1612993,470.53687,1.3980076,1.3895782,0.02463101,-0.047333418,0.0989576,1.3980076,1.3895782,1.2721216,1.2644512,11.925722,11.928297,0.17311,0.17203,0.002567,0.046595,0.049162,35.514317,0.556779,593.814628,157.913044
2051,61191.1361,1464232573.69,4.2970741,-0.53007168,246.20421,-30.37087,1.5384753,282.32326,1.4308953,1.2785381,-0.046853218,0.042838917,0.0609341,1.4308953,1.2785381,1.3487127,1.2051061,11.908853,11.973173,0.17743,0.15769,0.002641,0.056079,0.05872,46.660648,0.032315,454.864507,118.930949
2052,64401.4586,1741604437.12,4.7757306,0.15939346,273.629207,9.132573,1.9223044,158.29006,1.3175868,1.261203,-0.011331442,0.0059029169,0.0348074,1.3175868,1.261203,1.2732677,1.2187804,11.959172,11.979003,0.1627,0.15548,0.002172,0.042309,0.044481,27.698154,0.344314,140.726551,50.677949
2053,62794.1534,1602733267.82,1.1221913,-0.51646673,64.296825,-29.591364,2.1176373,385.49082,1.5091849,1.4793276,0.031345337,-0.022993534,0.0820001,1.5091849,1.4793276,1.3948104,1.3672158,11.860684,11.880768,0.1879,0.18387,0.003073,0.018897,0.02197,74.737867,0.519991,618.029482,180.135861
2054,62018.069,1535679578.72,6.2788852,-0.91614796,359.753622,-52.491412,1.2360945,642.17478,1.6724988,1.517594,-0.032778827,-0.047792502,0.1321786,1.6724988,1.517594,1.4772394,1.3404193,11.719242,11.854862,0.21075,0.18904,0.004003,0.024641,0.028644,73.867074,0.328488,1201.630187,323.622365
2055,62642.9239,1589667047.02,5.5428052,-0.87920934,317.579345,-50.374984,0.58061313,991.96049,1.6604622,1.5255409,0.030308302,0.016306058,0.1963916,1.6604622,1.5255409,1.3878919,1.2751184,11.732052,11.849603,0.209,0.19012,0.003906,0.0364,0.040306,53.970536,0.836126,882.502308,298.695052
2056,64002.5022,1707134611.74,3.4572562,1.2173463,198.086189,69.748805,1.1174061,675.55431,1.5354044,1.5255777,-0.0045345352,-0.008975496,0.1384967,1.5354044,1.5255777,1.3486243,1.339993,11.84309,11.849573,0.19145,0.19012,0.003269,0.022168,0.025438,63.264844,0.438016,1167.354627,301.309116
2057,62067.1609,1539921122.81,1.6717755,-0.61070945,95.78568,-34.991074,2.4545661,439.26491,1.591434,1.3137991,-0.04706067,-0.036091883,0.0927629,1.591434,1.3137991,1.4563397,1.2022728,11.798244,11.960585,0.19919,0.16221,0.003872,0.051888,0.05576,57.90601,0.773135,604.568351,161.304876
2058,61674.3674,1505983760.3,0.68486276,-0.12172693,39.239746,-6.974439,2.0402417,471.08764,1.4404107,1.3157859,0.0092825197,0.049974595,0.0990662,1.4404107,1.3157859,1.3105768,1.1971852,11.902793,11.959846,0.17871,0.16247,0.002661,0.028045,0.030706,50.589493,0.452392,993.696035,279.095232
2059,61451.7494,1486749563.07,4.0195502,-0.55313554,230.303262,-31.692332,1.2963829,201.53774,1.5252697,1.4360296,0.043689141,-0.04107404,0.0440231,1.5252697,1.4360296,1.460954,1.3754769,11.849823,11.90464,0.19008,0.17813,0.003082,0.042693,0.045775,18.20088,0.270982,330.817525,99.493762
2060,62042.5079,1537791100.07,3.0651815,0.40629499,175.621963,23.278988,0.96095818,538.18699,1.5847543,1.4193286,0.021254729,0.01136206,0.112204,1.5847543,1.4193286,1.4248773,1.2761405,11.803751,11.91393,0.19826,0.17593,0.003445,0.02033,0.023775,42.285861,0.572735,669.447797,185.391928
2061,63730.1683,1683604959.52,6.2343671,0.97776402,357.202923,56.021752,2.8089431,850.9563,1.6682357,1.4586408,0.0073715795,-0.030354619,0.1710126,1.6682357,1.4586408,1.4246096,1.2456235,11.724291,11.891807,0.21012,0.18113,0.004075,0.028887,0.032962,55.487178,0.94518,1042.602585,375.226149
2062,62650.6923,1590338230.84,2.6880055,0.70733021,154.01137,40.527036,0.62205292,601.10637,1.3608639,1.3586725,-0.037309499,0.030561872,0.1243438,1.3608639,1.3586725,1.2103628,1.2084137,11.941463,11.942582,0.16829,0.168,0.002419,0.057381,0.0598,55.651897,0.812684,631.888115,210.830735
2063,61796.1856,1516508854.96,0.046337821,-0.071788891,2.654962,-4.1132,2.5327241,224.14084,1.4326787,1.3193966,0.016443503,-0.013159276,0.0487935,1.4326787,1.3193966,1.3660255,1.2580137,11.907503,11.958493,0.17768,0.16293,0.002622,0.035758,0.03838,37.387357,0.820296,274.54067,70.339515
2064,61581.6475,1497972761.88,4.0602176,-0.96084067,232.633332,-55.052115,0.93469541,670.66234,1.7534505,1.6654176,0.030617227,0.011936671,0.1375735,1.7534505,1.6654176,1.5413953,1.4640088,11.619184,11.727096,0.22285,0.20972,0.00467,0.000299,0.004969,71.501519,0.594063,1310.148697,338.977081
2065,62164.5532,1548335811.7,4.0860709,-0.84475166,234.114617,-48.400705,2.2289936,722.40961,1.5580651,1.4876179,0.028624345,0.046002815,0.1472928,1.5580651,1.4876179,1.3580361,1.2966331,11.82425,11.874888,0.19459,0.185,0.003284,0.050506,0.05379,25.041422,0.611692,761.766755,224.415632
2066,64289.7353,1731951548.36,2.0261944,-0.51223225,116.092388,-29.348746,0.66830409,413.70816,1.5248901,1.4665855,-0.015436981,0.007237583,0.0876655,1.5248901,1.4665855,1.4019844,1.3483792,11.850132,11.887375,0.19003,0.18219,0.003111,0.060367,0.063478,45.021567,0.784874,447.896934,148.620169
2067,62200.5935,1551449695.89,4.7301927,-1.1500901,271.020078,-65.895309,2.8372302,563.08608,1.6065815,1.4406936,0.041418265,-0.044473573,0.1170283,1.6065815,1.4406936,1.4382639,1.2897557,11.784422,11.902729,0.20132,0.17874,0.003577,0.025348,0.028926,56.453039,0.954038,584.336157,194.778869
2068,64458.4343,1746527138.57,4.7561743,-0.93492211,272.508714,-53.567091,1.8847649,533.66056,1.565364,1.40722,0.032020425,0.045098701,0.1113241,1.565364,1.40722,1.4085576,1.2662553,11.819835,11.919452,0.19557,0.17434,0.003323,0.035678,0.039,56.828148,0.308836,1038.695522,295.981134
2069,62698.3066,1594452107.82,1.893053,0.58207511,108.463947,33.350447,0.65845912,485.80901,1.3644031,1.3260132,-0.042572987,-0.025379797,0.1019662,1.3644031,1.3260132,1.2381534,1.2033157,11.939867,11.95604,0.16875,0.16378,0.002373,0.025633,0.028006,53.918337,0.790936,670.737386,253.39628
2070,61627.0737,1501897586.89,0.17018833,0.73687699,9.751073,42.219942,0.78782999,894.69814,1.7286238,1.6375615,-0.030111125,-0.029839389,0.178954,1.7286238,1.6375615,1.4662352,1.3889953,11.652873,11.755021,0.21906,0.20572,0.004451,0.00249,0.006942,31.517293,0.705385,1032.486922,355.640538
2071,64118.9903,1717199181.76,2.1390592,-0.097522171,122.559064,-5.587609,1.1456839,319.67184,1.5843338,1.3537451,-0.031814903,0.038270886,0.0686263,1.5843338,1.3537451,1.4825892,1.2668088,11.804167,11.945371,0.1982,0.16735,0.003605,0.062855,0.06646,24.372394,0.412423,507.304588,109.168778
2072,62611.2438,1586929882.84,5.1220309,0.46760569,293.470753,26.791833,2.7725272,307.39186,1.4417867,1.3279526,-0.012762282,0.036059597,0.0661056,1.4417867,1.3279526,1.3523864,1.2456108,11.902469,11.955318,0.17888,0.16403,0.002663,0.045771,0.048434,53.15642,0.932665,294.609987,69.572974
2077,63483.8497,1662323032.28,3.9130076,0.55201807,224.198821,31.628306,0.59809137,845.3209,1.5303703,1.481486,-0.049028735,0.040495937,0.1699848,1.5303703,1.481486,1.3080258,1.2662438,11.846356,11.879306,0.19077,0.18417,0.003155,0.055085,0.058241,50.958127,0.826412,873.002415,256.041424
2078,64442.9905,1745192800.76,2.5435272,0.65345317,145.733374,37.440109,2.8773378,172.08824,1.365091,1.2937296,0.034533413,-0.0058037869,0.0377605,1.365091,1.2937296,1.3154201,1.2466553,11.939584,11.967862,0.16884,0.15963,0.002345,0.045153,0.047497,25.761361,0.965287,156.876193,34.975176
2079,61175.6137,1462891443.94,1.9053073,-1.1774947,109.166067,-67.465477,0.68305864,666.3656,1.5556929,1.4783185,0.024403105,-0.023589903,0.1367618,1.5556929,1.4783185,1.3685302,1.3004646,11.826473,11.881379,0.19425,0.18374,0.003262,0.043579,0.046841,57.308349,0.775646,801.534055,289.815995
2083,61338.431,1476958852.88,0.14012856,-0.38919891,8.028775,-22.299455,0.28260702,349.66485,1.4562146,1.3882843,0.040135759,0.021884171,0.0747487,1.4562146,1.3882843,1.354935,1.2917292,11.893483,11.928753,0.18081,0.17186,0.002747,0.021853,0.0246,42.31032,0.960332,335.115515,72.06759
2084,63521.5986,1665584536.62,1.9956954,-0.74554246,114.344924,-42.716436,2.9262064,688.06975,1.6316097,1.3927953,-0.025378869,-0.049140347,0.1408545,1.6316097,1.3927953,1.4301646,1.2208352,11.761237,11.927507,0.20486,0.17244,0.00393,0.050233,0.054163,55.065635,0.976894,560.167602,160.700728
2085,61986.3875,1532942299.0,2.6511115,0.039048418,151.8975,2.23731,0.6731242,881.66737,1.7685896,1.5611161,-0.020210371,0.029900455,0.1765948,1.7685896,1.5611161,1.5031424,1.3268086,11.597158,11.822398,0.2252,0.195,0.004855,0.002236,0.007091,65.242025,0.781878,1028.556608,335.069997
2086,61645.0549,1503451160.44,4.2612648,-1.0279921,244.152488,-58.899609,0.66092548,473.12616,1.5020014,1.4183481,-0.018698906,0.03735921,0.0994684,1.5020014,1.4183481,1.366116,1.2900308,11.865673,11.914585,0.18693,0.17579,0.002962,0.058377,0.061339,25.183706,0.789424,488.485423,140.193602
2087,61137.7666,1459621450.46,1.2612719,1.0424206,72.265557,59.726301,0.82842557,687.93615,1.6581818,1.5373224,0.045685407,-0.0060690161,0.1408293,1.6581818,1.5373224,1.4534881,1.3475481,11.73453,11.841401,0.20867,0.19172,0.003889,0.029663,0.033552,16.148692,0.676037,779.351768,253.31903
2088,61076.4635,1454324863.7,4.0071017,0.23925538,229.590015,13.708323,2.6896208,577.35342,1.5306968,1.4292483,0.034610836,0.048875583,0.1197806,1.5306968,1.4292483,1.3669613,1.2763645,11.846174,11.909651,0.19081,0.17722,0.003105,0.051237,0.054342,61.746155,0.899588,975.808578,314.653794
2089,63710.6996,1681922864.38,3.9697574,-0.9189544,227.450345,-52.652209,2.0599237,411.5527,1.5402916,1.5151147,-0.0059791962,-0.013014076,0.0872341,1.5402916,1.5151147,1.4167064,1.3935496,11.838325,11.856049,0.19214,0.18871,0.00326,0.016266,0.019526,51.581846,0.469856,610.201942,134.456356
2090,61470.517,1488371086.44,2.4738534,0.93948811,141.741359,53.828704,0.49205017,194.85726,1.3667498,1.313384,0.032143887,-0.002302383,0.0426071,1.3667498,1.313384,1.3108962,1.2597113,11.938925,11.960739,0.16905,0.16216,0.002366,0.033605,0.035971,56.978374,0.881366,176.044842,40.354279
2091,62637.0222,1589157132.27,5.527906,-0.70496125,316.725683,-40.391304,0.90542074,811.37489,1.6760964,1.4600559,-0.043115339,0.026462661,0.163771,1.6760964,1.4600559,1.4402288,1.2545904,11.714904,11.890861,0.21128,0.18132,0.00415,0.021272,0.025423,65.289298,0.617355,1021.008755,295.707909
2092,63120.6389,1630941614.91,3.7771894,0.23184535,216.417011,13.28376,2.7768241,434.79878,1.4904856,1.2862097,0.022012845,-0.048901812,0.0918744,1.4904856,1.2862097,1.3650706,1.1779832,11.872837,11.970514,0.18538,0.15867,0.003018,0.036314,0.039332,63.168656,0.934206,314.537881,77.17212
2094,62499.2313,1577252002.49,1.694873,-0.99512003,97.10907,-57.016178,1.3585858,545.33434,1.6493854,1.3975204,0.033109588,-0.041354158,0.1135916,1.6493854,1.3975204,1.4811403,1.2549667,11.743651,11.925999,0.20741,0.17305,0.004104,0.018799,0.022904,72.655209,0.210621,1138.260847,298.970431
2095,61094.8733,1455915469.67,6.2133425,-0.85091749,355.998302,-48.753981,2.7907004,810.01407,1.5526188,1.4381856,-0.040568735,-0.044189543,0.163521,1.5526188,1.4381856,1.334414,1.2360633,11.829788,11.903428,0.19382,0.17842,0.003225,0.060875,0.0641,47.156105,0.939066,782.042202,216.057073
2096,63742.2553,1684649272.38,4.4277998,-0.72592105,253.694241,-41.592212,0.30226763,599.08759,1.6571048,1.5996627,0.013699785,-0.00020414018,0.1239569,1.6571048,1.5996627,1.4743491,1.423242,11.735697,11.790903,0.20852,0.20035,0.003952,0.013895,0.017847,44.309738,0.954664,667.565341,203.306365
2098,61036.7963,1450897617.1,2.8661697,-0.043684578,164.219427,-2.502942,0.4827193,517.53144,1.6136045,1.3036986,-0.010420536,-0.0068335721,0.1081813,1.6136045,1.3036986,1.4560834,1.1764307,11.778438,11.964282,0.20231,0.16091,0.00423,0.032215,0.036446,39.113232,0.885736,830.172888,295.776483
2099,63666.6146,1678113922.06,2.6997261,-0.1483393,154.682911,-8.499216,2.5641888,853.29034,1.671321,1.4806821,-0.032405195,0.021938545,0.1714379,1.671321,1.4806821,1.4267261,1.2639868,11.720601,11.87987,0.21058,0.18406,0.004049,0.024449,0.028498,24.221463,0.837883,770.69813,286.94784
2100,64126.5657,1717853696.92,0.1017981,-0.41517182,5.832601,-23.787593,1.8475141,418.10757,1.4875981,1.4565293,0.029851822,0.048739049,0.0885453,1.4875981,1.4565293,1.3665928,1.3380512,11.874902,11.893267,0.18499,0.18085,0.002956,0.038785,0.041741,49.356434,0.2732,652.906792,194.105426
2101,62514.9397,1578609210.13,0.22786087,-1.4925457,13.055466,-85.516569,2.3235598,650.58408,1.5513395,1.3573945,0.048427747,0.01417744,0.1337745,1.5513395,1.3573945,1.3682964,1.197235,11.830862,11.943274,0.19364,0.16784,0.003307,0.047282,0.050589,31.620751,0.683658,764.122184,231.678578
2105,62874.3987,1609666461.86,1.2536966,-0.0330233,71.831524,-1.892096,0.87554965,682.80643,1.6698076,1.5562511,0.022538211,0.0026293765,0.1398637,1.6698076,1.5562511,1.4649187,1.3652958,11.722385,11.825879,0.21035,0.19433,0.003974,0.017995,0.021969,70.278451,0.640575,906.040361,283.927649
2106,62669.4419,1591958195.93,2.6479222,0.84868363,151.714767,48.62599,2.5822315,516.68888,1.4451911,1.43816,-0.0032175651,-0.001786802,0.1080169,1.4451911,1.43816,1.3043043,1.2979586,11.900976,11.903438,0.17933,0.17842,0.002792,0.064063,0.066854,49.991448,0.847594,492.861689,112.453715
2107,62362.2302,1565415104.27,0.2441751,-0.2949634,13.990203,-16.900158,2.4757769,655.29543,1.5107048,1.4706927,-0.0017811371,-0.044095886,0.1346673,1.5107048,1.4706927,1.3314077,1.2961444,11.859182,11.885284,0.18812,0.18273,0.003063,0.040134,0.043197,50.570411,0.786413,646.074698,231.464304
2108,64105.9859,1716075597.5,3.9495545,0.33836372,226.292804,19.386813,2.3613145,624.04035,1.5483797,1.5208835,0.042842939,0.0096490486,0.1287275,1.5483797,1.5208835,1.3717923,1.347432,11.832603,11.853087,0.19324,0.18948,0.003302,0.056861,0.060163,36.29548,0.710718,870.775487,328.187269
2109,64128.7673,1718043911.63,0.20698476,0.83095513,11.859353,47.610222,0.36952697,205.02218,1.3618298,1.2707248,-0.00079132593,0.031633071,0.0447605,1.3618298,1.2707248,1.3034852,1.2162834,11.941001,11.975857,0.16842,0.15669,0.002325,0.062682,0.065007,18.119361,0.932498,169.626493,34.972804
2110,62175.3573,1549269286.67,5.6925611,0.92171321,326.159726,52.810277,2.7816459,708.22758,1.6431783,1.5133365,0.0072491006,-0.025284682,0.1446393,1.6431783,1.5133365,1.4355425,1.3221078,11.750222,11.857059,0.20651,0.18848,0.003787,0.017784,0.021571,16.904626,0.935916,657.967405,242.027838
2112,63152.7441,1633715511.61,3.3397273,-0.19401626,191.352279,-11.116313,2.4177959,436.59637,1.618912,1.328183,-0.0049642558,-0.038101793,0.0922321,1.618912,1.328183,1.4822051,1.2160263,11.773117,11.955231,0.20306,0.16406,0.004125,0.062688,0.066813,40.400109,0.749297,544.118977,161.834015
2113,64244.1765,1728015264.79,0.95819138,-0.60479341,54.900322,-34.65211,0.96116439,449.45376,1.4362009,1.3579931,-0.033405176,0.0059864015,0.0947863,1.4362009,1.3579931,1.311855,1.2404184,11.904515,11.942947,0.17816,0.16791,0.002645,0.023491,0.026136,20.073923,0.572566,650.512754,219.256593
2114,64367.2047,1738644908.08,3.455457,1.3247188,197.983102,75.900796,0.24953862,700.35379,1.5877366,1.5696912,0.023305173,-0.033717879,0.1431627,1.5877366,1.5696912,1.3888981,1.3731126,11.800923,11.816293,0.19868,0.19617,0.003571,0.037615,0.041186,51.410817,0.969026,807.213088,268.64758
2115,62781.3566,1601627631.82,1.249016,-0.55090914,71.563345,-31.564769,0.48188518,693.87501,1.5355529,1.3683792,-0.012018249,-0.0015076342,0.141946,1.5355529,1.3683792,1.3446808,1.1982871,11.842969,11.938302,0.19147,0.16926,0.00317,0.036221,0.03939,67.85838,0.886123,596.393286,155.540517
2117,62584.8868,1584652639.12,1.7102037,-0.11724593,97.987454,-6.717697,2.6379742,697.13789,1.7688126,1.3725188,0.049521868,-0.018293167,0.142559,1.7688126,1.3725188,1.5481149,1.2012673,11.596759,11.936728,0.22524,0.1698,0.006411,0.04236,0.048771,67.974889,0.875842,739.457851,210.451053
2118,61975.4301,1531995579.14,5.0458127,-0.20975546,289.103772,-12.018103,1.2198534,245.05194,1.5726536,1.303568,0.049486017,0.0010878631,0.0531796,1.5726536,1.303568,1.4932435,1.2377452,11.813529,11.964329,0.19659,0.1609,0.003714,0.061586,0.0653,54.542725,0.343783,672.648069,241.265004
2119,64356.0516,1737681272.45,3.0630243,-0.56126602,175.498365,-32.158174,0.63622532,360.1967,1.4438605,1.3703352,0.00041283078,0.019468045,0.0768873,1.4438605,1.3703352,1.3407722,1.2724964,11.90172,11.937568,0.17915,0.16952,0.002684,0.059312,0.061996,27.67391,0.804344,410.240088,93.455279
2120,61499.8501,1490905463.67,3.8389512,-1.0623609,219.955702,-60.868796,2.8939713,735.60856,1.5921873,1.4965321,-0.026945366,0.038149339,0.1497557,1.5921873,1.4965321,1.3848049,1.3016088,11.797733,11.86854,0.1993,0.1862,0.003465,0.046188,0.049653,66.77981,0.969498,714.560438,248.724166
2122,63029.4035,1623058881.8,1.6929627,-0.68292256,96.999618,-39.12858,1.0793916,272.4336,1.5488285,1.4095113,-0.031042832,0.0053025047,0.0588842,1.5488285,1.4095113,1.4626986,1.3311288,11.832377,11.918553,0.1933,0.17464,0.003212,0.031406,0.034618,68.165606,0.471865,465.36122,99.111372
2123,61988.9259,1533161618.9,3.3462918,-0.090244375,191.728397,-5.170622,2.6389468,606.35136,1.5392622,1.3689964,-0.038719062,0.0232089,0.1253483,1.5392622,1.3689964,1.3678096,1.2165091,11.839419,11.93807,0.19199,0.16934,0.003195,0.020977,0.024171,26.799215,0.876311,975.871074,325.029716
2124,61976.529,1532090525.0,5.2728246,-0.09266635,302.110596,-5.309391,2.144479,378.02758,1.5513446,1.4716776,0.034458638,-0.015432178,0.0804949,1.5513446,1.4716776,1.4357723,1.3620403,11.830858,11.884772,0.19364,0.18286,0.003234,0.034038,0.037273,59.245565,0.542729,560.82637,158.554963
2125,62417.3901,1570180918.82,5.0267935,-0.69257011,288.014052,-39.681344,0.77642572,908.58666,1.5413956,1.5314206,0.020583964,-0.044082162,0.1814623,1.5413956,1.5314206,1.3046507,1.2962078,11.837191,11.845769,0.19229,0.19091,0.003305,0.021588,0.024892,32.191173,0.713423,890.29834,281.894833
2126,64495.7753,1749753401.79,0.77969001,1.160127,44.672947,66.470381,1.9052552,454.1963,1.4818797,1.3787423,0.046470574,-0.025621899,0.0957264,1.4818797,1.3787423,1.3524176,1.2582906,11.879023,11.933758,0.18422,0.17061,0.002852,0.052965,0.055817,63.158419,0.328258,955.632553,318.284492
2127,61192.3821,1464340229.19,0.33391136,-1.0715071,19.131712,-61.392835,0.5154552,670.57218,1.7398022,1.5817818,0.013278565,-0.022978343,0.1375565,1.7398022,1.5817818,1.5294205,1.3905084,11.637866,11.806598,0.22076,0.19784,0.004523,0.003915,0.008438,74.834274,0.870068,599.32615,153.594335
2128,63024.8964,1622669463.82,2.9052002,-0.45582384,166.45571,-26.116782,1.0048341,452.55464,1.5443058,1.4013368,-0.0041457412,0.016280892,0.0954011,1.5443058,1.4013368,1.4098085,1.279291,11.834788,11.923279,0.1927,0.17356,0.00319,0.06498,0.06817,16.80156,0.536228,682.983694,225.030674
2129,61289.0026,1472688238.59,2.211172,0.222661,126.690823,12.757536,2.2460304,547.23506,1.6252887,1.6224408,0.022513163,-0.043543332,0.1139602,1.6252887,1.6224408,1.4590186,1.4564621,11.767583,11.769684,0.20396,0.20357,0.003875,0.016832,0.020707,68.841952,0.62508,871.011712,301.76565
2131,61540.8229,1494445516.99,2.5941437,0.22078829,148.633485,12.650237,0.40133298,815.88247,1.5867583,1.5619598,0.049559707,0.0094037481,0.1645984,1.5867583,1.5619598,1.362494,1.3412004,11.801807,11.821944,0.19855,0.19511,0.003546,0.039235,0.042781,52.357832,0.920541,767.844264,356.502798
2134,62538.4703,1580642251.59,3.9203017,0.29341835,224.616742,16.811633,2.7564475,780.60739,1.4990003,1.3958449,-0.016818137,0.025233284,0.1581044,1.4990003,1.3958449,1.2943568,1.2052842,11.867128,11.926729,0.18653,0.17283,0.002938,0.023722,0.02666,73.402957,0.926744,902.711756,286.139671
2135,62786.6105,1602081561.72,5.8849654,0.015069356,337.18368,0.86341,1.3053183,307.22314,1.4525182,1.264721,0.044140392,-0.0071839811,0.0660709,1.4525182,1.264721,1.3624968,1.1863385,11.895904,11.977876,0.18031,0.15592,0.002798,0.062967,0.065765,42.900571,0.262371,590.748547,205.872595
2136,61905.7734,1525977242.29,1.1217939,-0.95035726,64.274056,-54.45146,1.3778087,427.59806,1.5303932,1.5068043,0.029524692,-0.015609858,0.0904398,1.5303932,1.5068043,1.4034641,1.3818317,11.846343,11.862911,0.19077,0.18757,0.003206,0.05694,0.060145,65.843276,0.191792,594.476726,200.655705
