coinc_event_id	simulation_id	far	snr	searched_area	searched_prob	searched_prob_dist	searched_vol	searched_prob_vol	offset	runtime	distmean	diststd	log_bci	log_bsn	area(20)	area(50)	area(90)	dist(20)	dist(50)	dist(90)	vol(20)	vol(50)	vol(90)
738	738	0.0	10.79264641069162	230.96311999151916	0.5839807887499897	0.5100079393909113	4563837.913980099	0.5164542466383176	59.82052210527343	4.096612475987058	547.1802572293747	150.5091975444678	4.996372873513636	16.36320630532988	22.718446664691132	143.25373844212461	1582.0799578138085	75.44699567332071	201.17761787766665	495.3701446269908	571155.7228601105	4134803.985812702	60563829.74923711
739	739	0.0	10.65486793837167	113.82920063175563	0.5974450483643593	0.4927319014797188	3195787.9758527544	0.49518570840437715	4.156185082240521	4.739346801012289	640.0419840862554	179.3693839693436	13.00067084064806	15.14069288787644	17.160907688553166	76.83307228478353	425.207463231233	89.86158163219989	239.60629974979634	589.3076293822011	611903.6324270709	3266671.75139309	25790499.0555884
740	740	0.0	12.68945795280233	1.1605857437685623	0.047117483713625494	0.12440677743447892	76015.92340292066	0.08873847480565887	0.4358768024091648	4.612066834000871	650.3098314741057	160.1584095152992	12.56678942452379	24.15006344579534	6.126859865179951	30.844260358504098	275.1965732077733	80.72431964463397	215.06441947651797	526.848960354428	225899.49200940283	1503970.0392144348	14440014.735265784
741	741	0.0	8.430590693685074	203.31888555238942	0.27796556664048644	0.7058104237153273	30422715.99152921	0.3026820733499036	25.529875753018338	4.010947950999252	976.9601738334845	320.3494005382324	5.17388271532122	2.542724477616346	115.80172560957752	769.1225495116314	6723.4264196380545	162.66806781597222	433.0250586751491	1054.838773829275	13180040.38181738	111337510.70184152	1328340373.9013295
742	742	0.0	8.089126402828395	6.347158191909465	0.007653566574718587	0.11334973716104349	5910916.397433708	0.07804423877080378	2.8736221886722566	4.338349764002487	910.0832915214171	305.9453128287843	4.23643996566703	1.840416867270014	191.48206440296178	646.3953724454573	4759.937996713229	157.07954631388623	417.5145262070321	1007.8466035228093	18331032.098322634	74597691.8926592	782978835.5499712
743	743	0.0	12.33290352144721	2.525257539936986	0.41146265254129333	0.5281119697606016	30913.783372040467	0.3220167712308036	0.9918309282703359	3.706569656962529	494.2453813370038	116.4550017577555	12.31501752656158	25.68818678552118	1.0399044835670868	3.3399630228263995	12.474125187954082	58.380413712085044	155.61093822387795	382.3586067719668	16313.159398975831	62167.454510839925	313733.06184650434
744	744	0.0	9.880007065843452	8.75029194948645	0.545923067885571	0.7438963153731463	343549.26350479486	0.5819011201021612	1.4181590714963557	4.448341779992916	581.8809309693451	162.4679339006919	12.33671313605493	7.494211358727838	1.8538351825706458	7.3038397395888355	36.9002844505383	81.54748513787763	217.24193740594802	531.9691772034347	49586.94472797295	242216.93326486324	1765177.3024729234
745	745	0.0	11.17306839268318	2.0482371283033776	0.24711858688101151	0.9548796819674346	739951.7960158346	0.733373004077842	1.3171509851895584	3.758415888994932	695.5675576878369	193.0831688505772	11.00355172073683	17.3393084856202	1.5978431805362268	5.307280930976961	27.95554174135635	97.5756230395192	259.6832275975519	634.4443325330415	71798.47722489928	289936.251535739	1826389.7343760051
746	746	0.0	10.17160916502994	20.78563168218322	0.10565323259335481	0.6615000840087086	1127404.299619478	0.14008308628093244	1.3459355242154076	4.286561654997058	673.4462891978637	187.5302900813741	9.092580395501146	12.66676224653285	41.75600468393775	137.0685427850404	732.668690401525	94.8340898902419	252.6236171947312	617.5412174980931	1746478.6821777236	6974696.310226504	44572548.7533253
747	747	0.0	18.52455518963162	1.0187910165991187	0.2664514198900659	0.7201800460210037	3456.123726042687	0.31920172598907903	1.2410208695627327	3.84536548901815	265.2843389219977	53.18585412682155	16.35893189902186	87.94113045374043	0.7312458679495552	2.3139599458495677	8.276623644590817	26.977957405614603	71.81564032530494	174.99478988409896	1859.1768361629986	6965.811327856222	33584.53677957135
748	748	0.0	8.084009628865335	20.48401052843496	0.21159233921423645	0.25521717960480234	849659.415020694	0.11399559180294093	1.6851761434359833	4.503277782991063	978.1308658555928	319.2259671096725	7.4681226247662	-0.356726083358626	18.945068817325943	105.87214315880026	4842.279432768634	159.53500414142525	425.836085249804	1049.336868808774	1931468.372752053	14853768.473063095	1032618249.2843734
749	749	0.0	10.20189810541743	88.28320030564188	0.7073274897418451	0.21962213770152275	2265500.5304559125	0.6209633507054122	149.36444640046415	3.926631828013342	602.4840365090628	157.1414762986039	6.5677653250057	10.08562013620499	11.483852240756137	39.67271800599687	276.5582620328027	77.68252687143217	207.30377751458224	514.4264881508063	312581.51707135316	1326684.12960436	13270259.419186274
750	750	0.0	15.18610641235535	24393.23050441671	0.8934931384779444	0.24454916861096204	39603785.49260445	0.6228683870582923	68.22304837833144	1.923941001994535	253.3077873751751	81.85665045559735	-0.00027739001038895	63.51133389670088	2811.7052508072843	8460.516801963833	24916.06110035078	43.907783739013894	115.49568948286148	267.7353081444592	11206935.160998303	30059677.559320007	76437682.60360831
751	751	0.0	14.10900239865664	2.023648447291336	0.42594639739635737	0.4489873922223693	1434.2027053978813	0.24909939312003782	0.7250804743576281	3.857024332042783	205.945343699584	47.62924092604965	13.13740130232831	38.87279312043805	0.778471719573808	2.5797614694646884	14.343999495567191	23.72198468219628	63.317032020416605	156.73353010374052	1073.1173461542137	4270.7834942788595	30373.96786933718
752	752	0.0	8.241250376679096	1364.0619968792605	0.5732214500538214	0.9998488356120812	36832828295.137985	0.9998525371639412	14.130616962807794	3.383032276993617	1515.925394416892	369.2851792977763	9.57887795681938	-0.884281140824352	313.2656378451832	1074.4679160415926	6873.668167750254	187.6710053442714	499.47639541694457	1215.794559240881	87240704.99736992	352960608.34371084	2982412923.285392
753	753	0.0	9.282561997422919	1.704815216835187	0.012003104959005332	0.7593045331215625	797412.7077741313	0.0510634428843832	0.7601232615639038	4.630840814963449	876.3143765759656	276.0344307511019	11.88728232400891	7.180177693090144	60.53071758051425	223.95096914073528	873.1333210414095	140.86157046978963	374.6548449955485	908.9712937609183	5004550.705907344	20648848.088178366	125949081.8627357
754	754	0.0	8.487613075815	331.9406366809765	0.4112115402102097	0.5595022613409961	40507063.29555135	0.3103879550518055	137.68750601821247	4.052204602980055	1142.287615775503	349.2712228526385	6.841836711365071	3.286888890447825	135.77090607882772	440.0691527815021	1706.4652437879959	178.67579531030765	475.2570407456234	1151.93423896434	22472618.140601162	85888071.4583985	453623456.0563078
755	755	0.0	8.346610067942322	163.8720842274607	0.5447922141756483	0.363296884956971	20040533.961375237	0.4765239780384564	146.3691539843766	4.592790332972072	1120.881784627832	306.9022910047349	10.09476396893785	0.5761936767352154	25.109594959099482	128.43415356101838	2296.0716665875143	156.24618835761612	415.7598394218352	1010.3663938847412	3519085.355265332	23170017.35505473	564135251.5993123
756	756	0.0	8.415503914455527	3508.2474369823226	0.41792945393389885	0.4335831176523693	166477860.9593298	0.3634139894448552	18.053063763275528	3.992911725013983	689.6527230438234	238.5913979044163	2.058248495950567	7.050805499881255	1405.8021554050376	4513.985991022459	13837.751962721797	123.74189212789054	328.23693323284965	785.6212374310035	74797867.06995076	268780811.8845916	972684940.025488
757	757	0.0	8.63264938633107	0.17376001248512427	0.0061027450864893544	0.257212434992345	435.22748308207434	0.0002688700487129069	0.21059836212434624	4.466577148006763	897.0457118801096	271.1832307237096	8.926472529061588	0.8890779646942901	7.118216101654446	28.593281167330545	590.5488024753745	133.3774229054644	356.2378622485063	887.3141486037937	554075.4148091761	2892209.1983974846	96743176.84225775
758	758	0.0	10.21195865182747	8.419164378524528	0.061949976786518916	0.7299336440951029	493389.6659261422	0.11014543336115754	0.4938009642408251	4.015588698035572	594.0277450540696	182.5545509537648	4.581589169470305	11.00655643648901	35.14923955735726	205.73575749894633	3164.324126353464	90.63378703891658	242.30430230921013	604.1658377469878	1187069.187522268	8209281.931234453	152909121.89301276
759	759	0.0	8.241128816564725	220.83914039615397	0.8157694032830394	0.7520381998544567	27148585.231807202	0.7721374819522302	4.666536773745534	3.781978222948965	971.3646948976768	308.1544813011677	8.54870173929083	3.060127840761509	29.903414401629345	88.7324705273166	337.9394881896777	151.54070677240782	404.8112282473792	1007.5719732884161	2606212.4588705753	9762511.240087045	63522649.38133287
760	760	0.0	10.57058983377556	96.09912237668068	0.16693111802501753	0.6384379993799865	1174387.730017051	0.12832969257406202	42.45807568898041	3.618484619946685	469.5134574814205	139.8838079874392	2.307040321203445	18.17805315211569	121.81296396191348	517.3205405176375	2557.8421816556947	71.96677570254758	191.14937479250534	459.9359115683767	2134391.4565361273	9912211.107393848	58966619.65007263
761	761	0.0	33.42306470884716	0.11720604615741914	0.370270661990185	0.041841767969887714	113.1914171311304	0.6299321676552935	0.2639650588983841	4.503197594021913	143.3045546919026	22.61221038841474	38.4915106014842	348.3438228799612	0.05626864396424409	0.17641915378511067	0.604400098216092	11.352067914331343	30.25161892677815	74.24381349655803	19.7155085612266	72.91973519124129	334.6970633426072
762	762	0.0	9.15537737970952	1112.4837267272314	0.7848182642156898	0.020837280899009145	1041918.6904334207	0.04827582114651818	120.25184239724982	4.30116218602052	798.9152909579059	267.8757580731016	9.068289519477467	8.48412749912616	154.32144479336887	514.2024235021221	1620.6117055647192	141.07847566023634	372.7698068556946	879.0214640459367	9193902.104049655	37809399.07014442	157925149.3118012
763	763	0.0	8.8924022498635	198.4404912395888	0.5922511645560338	0.15378357871081533	12630092.079049334	0.5243714593863108	6.8664966402562415	4.613556424970739	842.968400517545	260.2388345497792	11.97016355607971	4.284462127922655	42.57600732083143	145.1543623496028	999.4161309634784	129.5520152932271	345.9159887912276	854.7475716585382	2606899.899132029	11373872.585060926	136089799.5272291
